time,temperature_2m_mean,precipitation_sum
2023-01-01,14.2,0.1
2023-01-02,10.4,5.4
2023-01-03,6.6,0.0
2023-01-04,8.1,0.0
2023-01-05,8.0,0.0
2023-01-06,6.9,0.0
2023-01-07,10.3,0.4
2023-01-08,14.1,7.2
2023-01-09,13.0,3.2
2023-01-10,10.2,0.0
2023-01-11,11.4,0.7
2023-01-12,8.3,0.0
2023-01-13,6.8,0.0
2023-01-14,7.0,0.0
2023-01-15,8.4,0.0
2023-01-16,8.5,0.8
2023-01-17,10.3,3.9
2023-01-18,6.5,2.2
2023-01-19,5.8,0.0
2023-01-20,11.3,1.2
2023-01-21,10.3,0.1
2023-01-22,6.2,0.0
2023-01-23,4.6,0.0
2023-01-24,4.6,0.0
2023-01-25,3.5,0.0
2023-01-26,3.1,0.0
2023-01-27,4.5,0.0
2023-01-28,4.0,0.0
2023-01-29,4.5,0.0
2023-01-30,4.6,0.0
2023-01-31,4.9,0.0
2023-02-01,5.0,0.0
2023-02-02,6.0,0.0
2023-02-03,7.1,0.0
2023-02-04,8.3,0.0
2023-02-05,8.2,0.0
2023-02-06,8.1,0.0
2023-02-07,7.3,0.0
2023-02-08,8.6,0.5
2023-02-09,9.3,0.0
2023-02-10,8.4,0.0
2023-02-11,7.8,0.0
2023-02-12,8.3,0.7
2023-02-13,10.4,0.0
2023-02-14,11.3,0.0
2023-02-15,11.4,0.0
2023-02-16,11.2,0.0
2023-02-17,12.7,0.0
2023-02-18,14.2,0.2
2023-02-19,13.3,0.0
2023-02-20,13.5,0.1
2023-02-21,12.6,0.1
2023-02-22,10.4,0.0
2023-02-23,8.5,0.0
2023-02-24,6.0,0.0
2023-02-25,5.8,0.2
2023-02-26,8.4,1.8
2023-02-27,6.1,0.0
2023-02-28,5.6,0.0
2023-03-01,4.6,0.0
2023-03-02,6.3,0.0
2023-03-03,7.6,0.0
2023-03-04,9.7,0.0
2023-03-05,9.9,10.2
2023-03-06,10.9,1.2
2023-03-07,12.8,0.4
2023-03-08,15.1,0.3
2023-03-09,15.1,4.0
2023-03-10,14.1,0.4
2023-03-11,14.2,0.1
2023-03-12,14.1,0.0
2023-03-13,14.1,0.0
2023-03-14,11.7,0.0
2023-03-15,14.9,0.0
2023-03-16,17.0,0.0
2023-03-17,13.9,1.3
2023-03-18,11.8,0.5
2023-03-19,12.9,0.0
2023-03-20,15.0,0.0
2023-03-21,15.0,0.0
2023-03-22,15.0,0.0
2023-03-23,15.7,0.0
2023-03-24,13.5,0.1
2023-03-25,15.7,0.0
2023-03-26,14.1,0.1
2023-03-27,15.5,0.0
2023-03-28,17.8,0.0
2023-03-29,19.8,0.0
2023-03-30,16.9,0.0
2023-03-31,15.3,0.4
2023-04-01,14.5,0.0
2023-04-02,15.6,0.3
2023-04-03,15.4,0.0
2023-04-04,17.4,0.0
2023-04-05,17.3,0.0
2023-04-06,17.4,0.0
2023-04-07,18.6,0.0
2023-04-08,19.9,0.0
2023-04-09,20.2,0.0
2023-04-10,18.9,0.0
2023-04-11,18.2,0.0
2023-04-12,14.9,0.0
2023-04-13,12.9,0.0
2023-04-14,14.8,0.0
2023-04-15,17.5,0.0
2023-04-16,19.6,0.0
2023-04-17,20.8,0.0
2023-04-18,20.4,0.0
2023-04-19,20.4,0.0
2023-04-20,19.8,0.0
2023-04-21,18.1,3.4
2023-04-22,15.3,7.0
2023-04-23,16.8,0.0
2023-04-24,18.8,0.0
2023-04-25,20.5,0.0
2023-04-26,22.9,0.0
2023-04-27,25.8,0.0
2023-04-28,26.2,0.0
2023-04-29,21.1,0.8
2023-04-30,20.6,0.0
2023-05-01,22.8,0.0
2023-05-02,24.3,0.0
2023-05-03,23.7,0.0
2023-05-04,19.5,0.0
2023-05-05,19.7,0.0
2023-05-06,19.2,0.2
2023-05-07,20.9,0.0
2023-05-08,23.0,0.0
2023-05-09,22.3,0.0
2023-05-10,21.8,0.0
2023-05-11,20.5,0.0
2023-05-12,18.7,0.0
2023-05-13,17.5,0.0
2023-05-14,19.9,0.0
2023-05-15,20.8,0.0
2023-05-16,20.4,0.0
2023-05-17,19.9,0.0
2023-05-18,19.0,0.0
2023-05-19,18.6,0.0
2023-05-20,17.9,0.2
2023-05-21,16.3,2.4
2023-05-22,16.9,1.9
2023-05-23,16.6,2.0
2023-05-24,18.4,0.6
2023-05-25,20.3,0.5
2023-05-26,18.8,5.9
2023-05-27,16.4,17.7
2023-05-28,16.7,5.6
2023-05-29,15.8,0.4
2023-05-30,16.0,0.0
2023-05-31,18.5,0.0
2023-06-01,19.9,2.0
2023-06-02,18.8,6.7
2023-06-03,19.8,0.2
2023-06-04,21.4,0.1
2023-06-05,22.9,0.0
2023-06-06,24.6,0.0
2023-06-07,21.3,6.0
2023-06-08,19.8,15.9
2023-06-09,19.8,1.3
2023-06-10,20.8,1.4
2023-06-11,22.0,0.0
2023-06-12,22.4,0.4
2023-06-13,20.5,2.1
2023-06-14,22.2,0.0
2023-06-15,25.6,0.0
2023-06-16,28.3,0.0
2023-06-17,28.2,0.0
2023-06-18,25.6,0.0
2023-06-19,25.4,0.0
2023-06-20,22.9,0.7
2023-06-21,22.4,2.0
2023-06-22,23.3,0.0
2023-06-23,28.1,0.0
2023-06-24,30.7,0.0
2023-06-25,32.1,0.0
2023-06-26,31.4,0.0
2023-06-27,29.8,0.0
2023-06-28,30.8,0.0
2023-06-29,29.3,0.0
2023-06-30,27.0,0.0
2023-07-01,28.6,0.0
2023-07-02,30.3,0.0
2023-07-03,30.9,0.0
2023-07-04,27.5,0.0
2023-07-05,27.7,0.0
2023-07-06,26.7,0.0
2023-07-07,27.4,0.0
2023-07-08,25.3,0.0
2023-07-09,26.4,0.0
2023-07-10,30.7,0.0
2023-07-11,30.5,0.0
2023-07-12,27.0,0.0
2023-07-13,28.6,0.0
2023-07-14,28.9,0.0
2023-07-15,25.0,0.2
2023-07-16,24.8,0.0
2023-07-17,29.4,0.0
2023-07-18,31.3,0.0
2023-07-19,31.1,0.0
2023-07-20,26.9,0.0
2023-07-21,23.8,0.0
2023-07-22,25.2,0.0
2023-07-23,26.9,0.0
2023-07-24,23.8,0.0
2023-07-25,23.7,0.0
2023-07-26,27.2,0.0
2023-07-27,26.7,0.0
2023-07-28,24.8,0.0
2023-07-29,27.5,0.0
2023-07-30,28.4,0.0
2023-07-31,26.5,0.0
2023-08-01,26.4,0.0
2023-08-02,26.2,0.0
2023-08-03,25.1,0.0
2023-08-04,25.4,0.0
2023-08-05,28.1,0.0
2023-08-06,31.0,0.0
2023-08-07,33.2,0.0
2023-08-08,33.0,0.0
2023-08-09,32.1,0.0
2023-08-10,29.4,0.0
2023-08-11,29.9,0.0
2023-08-12,29.9,0.0
2023-08-13,27.4,0.0
2023-08-14,26.0,0.0
2023-08-15,26.7,0.0
2023-08-16,26.5,0.0
2023-08-17,26.1,0.0
2023-08-18,26.1,0.0
2023-08-19,28.2,0.0
2023-08-20,29.7,0.0
2023-08-21,31.5,0.0
2023-08-22,32.9,0.0
2023-08-23,32.9,0.0
2023-08-24,32.7,0.0
2023-08-25,31.4,0.0
2023-08-26,26.7,0.0
2023-08-27,22.0,0.0
2023-08-28,23.2,0.0
2023-08-29,24.6,0.0
2023-08-30,24.8,0.0
2023-08-31,26.7,0.0
2023-09-01,26.3,0.0
2023-09-02,21.1,7.9
2023-09-03,19.1,10.7
2023-09-04,20.6,0.0
2023-09-05,21.6,0.0
2023-09-06,23.9,0.0
2023-09-07,24.3,0.5
2023-09-08,24.3,0.0
2023-09-09,22.4,1.6
2023-09-10,23.0,0.0
2023-09-11,21.9,0.0
2023-09-12,22.3,0.6
2023-09-13,24.3,0.0
2023-09-14,24.7,3.3
2023-09-15,22.9,0.8
2023-09-16,19.7,1.7
2023-09-17,20.1,0.5
2023-09-18,18.9,1.2
2023-09-19,20.1,0.1
2023-09-20,20.1,0.0
2023-09-21,17.6,4.5
2023-09-22,16.9,0.0
2023-09-23,18.7,0.0
2023-09-24,21.7,0.0
2023-09-25,23.3,0.0
2023-09-26,24.0,0.0
2023-09-27,24.3,0.0
2023-09-28,24.4,0.0
2023-09-29,26.5,0.0
2023-09-30,27.2,0.0
2023-10-01,27.3,0.0
2023-10-02,27.0,0.0
2023-10-03,26.0,0.0
2023-10-04,26.4,0.0
2023-10-05,25.9,0.0
2023-10-06,26.8,0.0
2023-10-07,27.0,0.0
2023-10-08,25.3,0.0
2023-10-09,25.0,0.0
2023-10-10,24.2,0.0
2023-10-11,23.6,0.0
2023-10-12,24.2,0.0
2023-10-13,22.7,0.4
2023-10-14,20.6,2.3
2023-10-15,19.3,0.7
2023-10-16,20.1,0.6
2023-10-17,20.7,2.7
2023-10-18,19.0,3.5
2023-10-19,17.7,22.1
2023-10-20,14.4,0.8
2023-10-21,14.0,0.0
2023-10-22,13.7,35.3
2023-10-23,12.8,2.1
2023-10-24,13.5,3.8
2023-10-25,17.2,0.7
2023-10-26,17.8,5.5
2023-10-27,15.1,1.2
2023-10-28,15.7,0.5
2023-10-29,16.2,6.4
2023-10-30,14.2,15.5
2023-10-31,12.2,0.6
2023-11-01,15.3,2.2
2023-11-02,15.4,5.9
2023-11-03,12.2,0.6
2023-11-04,14.8,4.3
2023-11-05,12.6,0.3
2023-11-06,10.3,0.3
2023-11-07,9.4,0.1
2023-11-08,11.1,0.0
2023-11-09,14.0,0.4
2023-11-10,12.9,0.0
2023-11-11,15.9,1.4
2023-11-12,15.6,1.0
2023-11-13,14.6,0.0
2023-11-14,14.6,0.0
2023-11-15,13.2,0.0
2023-11-16,13.9,0.0
2023-11-17,13.3,0.0
2023-11-18,15.2,0.0
2023-11-19,15.4,0.0
2023-11-20,13.6,0.0
2023-11-21,11.9,0.0
2023-11-22,10.6,0.0
2023-11-23,10.2,0.0
2023-11-24,8.5,0.0
2023-11-25,8.1,0.0
2023-11-26,9.2,0.0
2023-11-27,9.2,0.0
2023-11-28,12.7,1.1
2023-11-29,14.8,2.0
2023-11-30,15.8,6.6
2023-12-01,9.9,18.4
2023-12-02,7.8,0.0
2023-12-03,7.7,0.0
2023-12-04,10.4,2.9
2023-12-05,8.3,4.4
2023-12-06,10.4,0.2
2023-12-07,12.4,2.2
2023-12-08,11.8,3.3
2023-12-09,12.6,0.3
2023-12-10,12.0,0.0
2023-12-11,11.4,0.0
2023-12-12,13.4,0.4
2023-12-13,11.3,2.4
2023-12-14,7.2,0.0
2023-12-15,9.4,0.0
2023-12-16,8.9,0.0
2023-12-17,6.5,0.0
2023-12-18,6.2,0.0
2023-12-19,5.9,0.0
2023-12-20,5.9,1.1
2023-12-21,6.1,0.0
2023-12-22,7.1,0.0
2023-12-23,7.6,0.0
2023-12-24,6.4,0.0
2023-12-25,5.6,0.0
2023-12-26,5.6,0.0
2023-12-27,3.6,0.0
2023-12-28,6.6,0.0
2023-12-29,8.3,0.0
2023-12-30,6.9,0.0
2023-12-31,10.3,0.3
2024-01-01,7.9,0.0
2024-01-02,11.5,0.0
2024-01-03,12.5,7.2
2024-01-04,11.9,12.2
2024-01-05,8.1,0.5
2024-01-06,5.8,0.0
2024-01-07,4.9,0.0
2024-01-08,5.0,1.6
2024-01-09,8.2,1.9
2024-01-10,8.2,0.3
2024-01-11,6.9,0.2
2024-01-12,8.4,0.0
2024-01-13,11.6,0.1
2024-01-14,13.9,2.6
2024-01-15,14.6,3.8
2024-01-16,14.3,2.9
2024-01-17,14.0,18.2
2024-01-18,13.0,21.7
2024-01-19,11.3,20.5
2024-01-20,6.0,0.0
2024-01-21,7.4,0.0
2024-01-22,8.5,0.0
2024-01-23,11.1,0.0
2024-01-24,13.2,0.0
2024-01-25,13.2,0.0
2024-01-26,13.7,0.0
2024-01-27,14.6,0.0
2024-01-28,12.8,0.0
2024-01-29,12.3,0.0
2024-01-30,12.0,0.0
2024-01-31,10.9,0.0
2024-02-01,10.6,0.0
2024-02-02,10.8,0.0
2024-02-03,11.8,0.0
2024-02-04,10.2,0.0
2024-02-05,10.7,0.0
2024-02-06,11.4,0.0
2024-02-07,12.1,0.0
2024-02-08,11.1,6.3
2024-02-09,12.4,14.2
2024-02-10,9.4,3.3
2024-02-11,8.6,12.5
2024-02-12,14.2,7.8
2024-02-13,14.1,1.4
2024-02-14,16.4,0.0
2024-02-15,14.9,5.4
2024-02-16,12.0,0.0
2024-02-17,10.9,0.0
2024-02-18,11.4,0.0
2024-02-19,12.4,0.0
2024-02-20,13.2,0.0
2024-02-21,12.5,0.0
2024-02-22,12.1,2.8
2024-02-23,8.5,2.1
2024-02-24,8.8,0.1
2024-02-25,11.7,2.5
2024-02-26,10.4,10.0
2024-02-27,8.5,0.0
2024-02-28,8.3,0.0
2024-02-29,9.1,0.0
2024-03-01,7.8,0.1
2024-03-02,8.9,4.8
2024-03-03,7.7,0.1
2024-03-04,10.7,1.6
2024-03-05,9.1,0.0
2024-03-06,9.5,0.0
2024-03-07,9.3,10.4
2024-03-08,9.5,5.6
2024-03-09,9.1,10.8
2024-03-10,10.1,3.7
2024-03-11,9.8,0.2
2024-03-12,11.3,0.0
2024-03-13,13.7,0.0
2024-03-14,13.5,0.0
