time,temperature_2m_mean,precipitation_sum
2023-01-01,12.8,0.0
2023-01-02,12.7,3.6
2023-01-03,11.5,0.9
2023-01-04,12.0,0.0
2023-01-05,11.8,0.0
2023-01-06,10.0,0.0
2023-01-07,11.1,0.1
2023-01-08,13.1,18.4
2023-01-09,13.5,4.9
2023-01-10,12.1,0.0
2023-01-11,10.8,0.0
2023-01-12,11.3,0.1
2023-01-13,9.7,0.0
2023-01-14,10.0,0.0
2023-01-15,9.5,0.0
2023-01-16,8.0,3.6
2023-01-17,11.0,9.4
2023-01-18,7.9,0.3
2023-01-19,5.7,0.0
2023-01-20,9.8,0.9
2023-01-21,10.0,0.3
2023-01-22,8.1,0.0
2023-01-23,5.4,0.0
2023-01-24,4.3,2.8
2023-01-25,5.4,0.5
2023-01-26,4.5,0.0
2023-01-27,5.1,0.0
2023-01-28,5.0,0.0
2023-01-29,6.2,0.0
2023-01-30,7.6,0.0
2023-01-31,8.5,0.0
2023-02-01,7.1,0.0
2023-02-02,8.0,0.0
2023-02-03,8.9,0.0
2023-02-04,9.7,0.0
2023-02-05,9.7,0.0
2023-02-06,10.5,0.0
2023-02-07,9.4,0.0
2023-02-08,9.4,0.5
2023-02-09,10.5,0.1
2023-02-10,9.2,0.1
2023-02-11,9.9,1.1
2023-02-12,10.8,0.0
2023-02-13,11.1,0.0
2023-02-14,11.6,0.0
2023-02-15,12.0,0.0
2023-02-16,12.3,0.0
2023-02-17,13.2,0.0
2023-02-18,13.4,6.8
2023-02-19,13.5,0.5
2023-02-20,13.6,0.0
2023-02-21,14.5,0.0
2023-02-22,13.2,0.0
2023-02-23,10.4,0.0
2023-02-24,7.2,0.0
2023-02-25,7.3,1.9
2023-02-26,9.0,0.3
2023-02-27,8.3,0.1
2023-02-28,6.6,0.0
2023-03-01,7.9,0.0
2023-03-02,7.4,0.0
2023-03-03,8.3,0.0
2023-03-04,10.6,0.0
2023-03-05,10.9,0.1
2023-03-06,12.1,13.5
2023-03-07,13.3,2.3
2023-03-08,14.4,2.2
2023-03-09,13.9,5.2
2023-03-10,14.3,0.1
2023-03-11,14.5,0.0
2023-03-12,16.5,0.0
2023-03-13,14.5,0.0
2023-03-14,12.7,0.0
2023-03-15,14.6,0.0
2023-03-16,15.7,0.0
2023-03-17,13.5,0.8
2023-03-18,12.4,0.7
2023-03-19,13.8,0.0
2023-03-20,14.0,0.0
2023-03-21,14.7,0.0
2023-03-22,15.4,0.0
2023-03-23,16.0,0.0
2023-03-24,15.2,0.0
2023-03-25,17.4,0.0
2023-03-26,18.1,0.0
2023-03-27,16.3,0.0
2023-03-28,15.8,0.0
2023-03-29,16.5,0.0
2023-03-30,17.4,0.0
2023-03-31,17.1,0.0
2023-04-01,16.3,0.0
2023-04-02,16.8,0.0
2023-04-03,16.2,0.0
2023-04-04,14.0,0.0
2023-04-05,15.4,0.0
2023-04-06,15.3,0.0
2023-04-07,14.7,0.0
2023-04-08,18.4,0.0
2023-04-09,19.2,0.0
2023-04-10,20.6,0.0
2023-04-11,19.3,0.0
2023-04-12,16.4,0.0
2023-04-13,15.1,0.0
2023-04-14,16.4,0.0
2023-04-15,19.0,0.0
2023-04-16,18.2,0.0
2023-04-17,17.3,0.0
2023-04-18,16.5,0.0
2023-04-19,15.6,0.0
2023-04-20,18.0,0.0
2023-04-21,15.6,0.2
2023-04-22,15.1,3.5
2023-04-23,18.3,0.0
2023-04-24,21.3,0.0
2023-04-25,22.6,0.0
2023-04-26,24.5,0.0
2023-04-27,24.3,0.0
2023-04-28,24.9,0.0
2023-04-29,20.5,0.1
2023-04-30,19.6,0.0
2023-05-01,21.0,0.0
2023-05-02,21.8,0.0
2023-05-03,20.5,0.0
2023-05-04,19.7,0.0
2023-05-05,21.5,0.0
2023-05-06,19.4,0.0
2023-05-07,20.6,0.0
2023-05-08,23.1,0.0
2023-05-09,25.0,0.0
2023-05-10,22.3,0.0
2023-05-11,20.7,0.0
2023-05-12,19.3,0.0
2023-05-13,17.9,0.0
2023-05-14,18.0,0.0
2023-05-15,20.1,0.0
2023-05-16,21.1,0.0
2023-05-17,18.2,2.4
2023-05-18,16.6,2.4
2023-05-19,17.1,0.3
2023-05-20,17.7,0.1
2023-05-21,15.2,1.5
2023-05-22,14.0,16.9
2023-05-23,14.2,2.4
2023-05-24,16.6,0.9
2023-05-25,18.5,0.9
2023-05-26,18.4,0.0
2023-05-27,17.8,6.6
2023-05-28,17.2,0.3
2023-05-29,17.4,0.0
2023-05-30,18.1,0.1
2023-05-31,19.7,0.2
2023-06-01,19.9,0.0
2023-06-02,19.2,5.7
2023-06-03,19.9,0.5
2023-06-04,20.5,0.1
2023-06-05,21.3,0.0
2023-06-06,22.0,0.5
2023-06-07,19.9,2.4
2023-06-08,18.7,6.7
2023-06-09,18.8,3.9
2023-06-10,19.5,0.4
2023-06-11,19.7,0.0
2023-06-12,19.8,0.0
2023-06-13,19.0,1.0
2023-06-14,22.3,0.0
2023-06-15,25.2,0.0
2023-06-16,26.8,0.0
2023-06-17,27.0,0.0
2023-06-18,24.8,0.2
2023-06-19,22.4,0.1
2023-06-20,21.7,0.1
2023-06-21,21.8,0.0
2023-06-22,24.3,0.0
2023-06-23,26.1,0.0
2023-06-24,26.0,0.0
2023-06-25,28.6,0.0
2023-06-26,30.7,0.0
2023-06-27,29.7,0.0
2023-06-28,27.9,0.0
2023-06-29,25.8,0.0
2023-06-30,24.0,0.0
2023-07-01,24.8,0.0
2023-07-02,26.6,0.0
2023-07-03,27.3,0.0
2023-07-04,25.3,0.0
2023-07-05,26.1,0.0
2023-07-06,25.7,0.0
