time,temperature_2m_mean,precipitation_sum
2023-01-01,11.3,0.0
2023-01-02,12.5,2.1
2023-01-03,11.9,0.0
2023-01-04,11.9,0.2
2023-01-05,11.2,0.1
2023-01-06,9.9,0.0
2023-01-07,10.1,0.0
2023-01-08,11.9,1.6
2023-01-09,14.8,0.0
2023-01-10,14.0,0.0
2023-01-11,12.0,0.0
2023-01-12,11.4,0.0
2023-01-13,10.4,0.0
2023-01-14,10.1,0.0
2023-01-15,10.7,0.0
2023-01-16,9.9,0.0
2023-01-17,12.5,1.1
2023-01-18,9.0,0.0
2023-01-19,7.1,0.0
2023-01-20,11.4,0.4
2023-01-21,11.4,0.0
2023-01-22,8.0,0.0
2023-01-23,6.2,0.0
2023-01-24,4.7,0.6
2023-01-25,5.2,0.1
2023-01-26,5.3,0.0
2023-01-27,6.1,0.0
2023-01-28,6.3,0.0
2023-01-29,5.2,0.2
2023-01-30,7.2,0.7
2023-01-31,7.4,0.0
2023-02-01,7.3,0.0
2023-02-02,7.5,0.0
2023-02-03,7.9,0.0
2023-02-04,8.3,0.0
2023-02-05,9.1,0.0
2023-02-06,9.0,0.0
2023-02-07,8.8,22.1
2023-02-08,9.2,25.2
2023-02-09,10.7,0.5
2023-02-10,9.6,0.0
2023-02-11,10.4,0.0
2023-02-12,9.3,0.0
2023-02-13,10.3,0.0
2023-02-14,10.9,0.3
2023-02-15,11.1,0.0
2023-02-16,10.6,0.0
2023-02-17,11.2,0.6
2023-02-18,12.7,0.0
2023-02-19,12.0,0.1
2023-02-20,12.3,0.1
2023-02-21,12.5,0.0
2023-02-22,13.5,0.0
2023-02-23,11.7,0.0
2023-02-24,9.0,0.0
2023-02-25,7.8,2.2
2023-02-26,9.3,0.0
2023-02-27,8.0,0.0
2023-02-28,7.2,0.0
2023-03-01,7.7,0.0
2023-03-02,7.7,0.0
2023-03-03,8.8,0.0
2023-03-04,9.8,0.0
2023-03-05,9.6,0.1
2023-03-06,11.6,8.6
2023-03-07,14.3,0.6
2023-03-08,15.8,0.0
2023-03-09,15.2,0.2
2023-03-10,15.9,0.0
2023-03-11,16.7,0.0
2023-03-12,17.4,0.0
2023-03-13,17.2,0.0
2023-03-14,15.5,0.0
2023-03-15,14.4,0.0
2023-03-16,14.3,0.0
2023-03-17,14.3,0.2
2023-03-18,14.5,0.0
2023-03-19,14.1,0.0
2023-03-20,12.6,0.0
2023-03-21,14.0,0.0
2023-03-22,14.5,0.0
2023-03-23,15.7,0.0
2023-03-24,17.3,0.0
2023-03-25,18.1,0.0
2023-03-26,19.1,0.0
2023-03-27,16.6,0.0
2023-03-28,13.8,0.0
2023-03-29,14.5,0.0
2023-03-30,19.2,0.0
2023-03-31,20.6,0.0
2023-04-01,19.3,0.0
2023-04-02,18.0,0.0
2023-04-03,15.3,0.0
2023-04-04,13.5,0.3
2023-04-05,13.1,0.0
2023-04-06,13.6,0.0
2023-04-07,12.8,0.0
2023-04-08,14.8,0.0
2023-04-09,16.6,0.0
2023-04-10,21.7,0.0
2023-04-11,19.8,0.0
2023-04-12,19.8,0.0
2023-04-13,17.3,0.0
2023-04-14,18.2,0.0
2023-04-15,20.7,0.0
2023-04-16,17.2,0.0
2023-04-17,14.9,0.0
2023-04-18,14.4,0.0
2023-04-19,14.5,0.5
2023-04-20,16.3,0.0
2023-04-21,18.1,0.0
2023-04-22,18.3,0.8
2023-04-23,19.3,0.0
2023-04-24,20.6,0.0
2023-04-25,23.0,0.0
