time,temperature_2m_mean,precipitation_sum
2023-01-01,8.3,0.0
2023-01-02,7.4,0.6
2023-01-03,4.0,0.1
2023-01-04,1.5,0.0
2023-01-05,2.3,0.0
2023-01-06,1.7,0.0
2023-01-07,1.3,5.1
2023-01-08,7.4,11.0
2023-01-09,5.0,0.1
2023-01-10,4.4,0.0
2023-01-11,5.7,1.2
2023-01-12,3.1,0.0
2023-01-13,3.9,0.0
2023-01-14,3.7,0.0
2023-01-15,3.2,4.8
2023-01-16,4.1,9.1
2023-01-17,3.3,3.5
2023-01-18,-0.9,0.7
2023-01-19,-0.3,5.7
2023-01-20,3.4,0.2
2023-01-21,-0.4,0.0
2023-01-22,-1.9,0.1
2023-01-23,-1.1,0.0
2023-01-24,-1.6,0.0
2023-01-25,-1.1,0.0
2023-01-26,1.6,0.0
2023-01-27,0.0,0.0
2023-01-28,-0.2,0.0
2023-01-29,-1.2,0.0
2023-01-30,-1.9,0.0
2023-01-31,0.7,0.0
2023-02-01,2.5,0.0
2023-02-02,1.2,0.0
2023-02-03,1.8,0.0
2023-02-04,3.1,0.0
2023-02-05,3.0,0.0
2023-02-06,1.4,0.0
2023-02-07,-0.7,0.9
2023-02-08,2.1,0.1
2023-02-09,0.7,0.0
2023-02-10,-0.9,0.0
2023-02-11,-0.1,0.0
2023-02-12,0.4,0.0
2023-02-13,1.5,0.0
2023-02-14,2.3,0.0
2023-02-15,3.3,0.0
2023-02-16,2.3,0.0
2023-02-17,2.7,0.0
2023-02-18,4.2,0.0
2023-02-19,7.3,0.0
2023-02-20,7.7,0.0
2023-02-21,7.6,0.0
2023-02-22,5.9,0.2
2023-02-23,1.7,18.0
2023-02-24,-1.5,0.1
2023-02-25,-0.3,0.0
2023-02-26,0.1,0.3
2023-02-27,-3.2,0.6
2023-02-28,-1.8,0.0
2023-03-01,-2.3,0.0
2023-03-02,-0.9,0.0
2023-03-03,1.3,0.2
2023-03-04,1.8,0.0
2023-03-05,2.8,0.5
2023-03-06,3.7,1.0
2023-03-07,6.7,1.2
2023-03-08,9.6,1.1
2023-03-09,9.4,4.2
2023-03-10,9.3,0.0
