time,temperature_2m_mean,precipitation_sum
2023-01-01,12.2,0.0
2023-01-02,13.0,7.3
2023-01-03,12.1,0.0
2023-01-04,12.8,0.0
2023-01-05,11.9,0.0
2023-01-06,10.4,0.0
2023-01-07,10.2,0.0
2023-01-08,15.6,4.9
2023-01-09,15.5,0.8
2023-01-10,12.5,0.0
2023-01-11,11.1,0.0
2023-01-12,11.6,0.0
2023-01-13,10.2,0.0
2023-01-14,10.0,0.0
2023-01-15,10.0,0.3
2023-01-16,9.5,0.0
2023-01-17,13.5,0.9
2023-01-18,9.8,0.3
2023-01-19,8.1,0.0
2023-01-20,12.2,0.4
2023-01-21,11.6,0.1
2023-01-22,8.3,0.0
2023-01-23,6.4,0.0
2023-01-24,6.5,0.0
2023-01-25,6.7,0.0
2023-01-26,6.4,0.0
2023-01-27,6.4,0.0
2023-01-28,7.1,0.0
2023-01-29,6.2,0.0
2023-01-30,7.7,0.0
2023-01-31,8.2,0.0
2023-02-01,8.8,0.0
2023-02-02,8.0,0.0
2023-02-03,9.3,0.0
2023-02-04,9.3,0.0
2023-02-05,11.4,0.0
2023-02-06,10.8,0.0
2023-02-07,9.5,5.7
2023-02-08,10.8,5.0
2023-02-09,12.6,0.2
2023-02-10,10.9,0.0
2023-02-11,10.8,0.0
2023-02-12,12.0,0.0
2023-02-13,13.0,0.0
2023-02-14,13.6,0.0
2023-02-15,13.5,0.0
2023-02-16,13.1,0.0
2023-02-17,14.6,0.0
2023-02-18,16.7,1.9
2023-02-19,15.9,0.6
2023-02-20,15.9,0.0
2023-02-21,14.5,0.0
2023-02-22,14.0,0.0
2023-02-23,11.9,0.0
2023-02-24,9.3,0.0
2023-02-25,9.7,0.8
2023-02-26,11.0,0.0
2023-02-27,10.2,0.0
2023-02-28,7.6,0.0
2023-03-01,7.8,0.0
2023-03-02,8.1,0.0
2023-03-03,9.7,0.0
2023-03-04,12.4,0.0
2023-03-05,11.1,4.8
2023-03-06,12.4,5.1
2023-03-07,14.8,0.4
2023-03-08,16.8,3.6
2023-03-09,15.9,4.1
2023-03-10,15.1,0.0
2023-03-11,16.1,0.0
2023-03-12,17.8,0.0
2023-03-13,17.5,0.0
2023-03-14,15.1,0.0
2023-03-15,17.0,0.0
2023-03-16,17.2,0.0
2023-03-17,16.6,0.7
2023-03-18,15.5,0.0
2023-03-19,16.1,0.0
2023-03-20,16.6,0.0
2023-03-21,16.9,0.0
2023-03-22,17.5,0.0
2023-03-23,17.8,0.0
2023-03-24,16.7,0.0
2023-03-25,19.6,0.0
2023-03-26,19.7,0.0
2023-03-27,19.8,0.0
2023-03-28,19.4,0.0
2023-03-29,20.6,0.0
2023-03-30,20.0,0.0
2023-03-31,19.3,0.0
2023-04-01,19.6,0.0
2023-04-02,19.2,0.0
2023-04-03,18.6,0.0
2023-04-04,18.4,0.1
2023-04-05,18.3,0.0
2023-04-06,18.5,0.0
2023-04-07,18.9,0.0
2023-04-08,20.4,0.0
2023-04-09,21.3,0.0
2023-04-10,22.3,0.0
2023-04-11,21.2,0.0
2023-04-12,19.5,0.0
2023-04-13,17.6,0.0
2023-04-14,19.5,0.0
2023-04-15,21.6,0.0
2023-04-16,23.4,0.0
2023-04-17,21.6,0.0
2023-04-18,21.3,0.0
2023-04-19,21.3,0.0
2023-04-20,20.6,0.0
2023-04-21,18.9,0.0
2023-04-22,19.5,1.9
2023-04-23,20.1,0.0
2023-04-24,23.3,0.0
2023-04-25,24.6,0.0
2023-04-26,26.7,0.0
2023-04-27,27.3,0.0
2023-04-28,26.8,0.0
2023-04-29,23.9,0.1
2023-04-30,24.2,0.0
2023-05-01,23.7,0.0
2023-05-02,26.1,0.0
2023-05-03,25.1,0.0
2023-05-04,22.6,0.0
2023-05-05,23.7,0.0
2023-05-06,23.4,0.0
