time,temperature_2m_mean,precipitation_sum
2023-01-01,16.9,4.6
2023-01-02,10.8,14.2
2023-01-03,8.5,0.0
2023-01-04,10.0,0.0
2023-01-05,9.7,0.0
2023-01-06,8.6,0.0
2023-01-07,11.3,4.6
2023-01-08,11.6,11.4
2023-01-09,10.3,0.2
2023-01-10,10.8,0.0
2023-01-11,11.6,10.5
2023-01-12,9.0,0.0
2023-01-13,10.9,0.5
2023-01-14,12.8,0.0
2023-01-15,9.2,10.5
2023-01-16,9.9,66.6
2023-01-17,7.8,29.8
2023-01-18,3.9,38.4
2023-01-19,6.9,40.9
2023-01-20,8.2,6.0
2023-01-21,4.7,1.0
2023-01-22,4.9,0.1
2023-01-23,5.7,5.2
2023-01-24,5.0,5.6
2023-01-25,5.9,1.2
2023-01-26,7.0,16.5
2023-01-27,6.4,8.9
2023-01-28,5.7,8.4
2023-01-29,5.6,1.5
2023-01-30,5.8,0.0
2023-01-31,5.8,0.0
2023-02-01,8.5,0.1
2023-02-02,5.4,0.0
2023-02-03,4.7,0.0
2023-02-04,5.5,0.0
2023-02-05,8.2,0.8
2023-02-06,7.0,0.1
2023-02-07,3.1,3.6
2023-02-08,5.5,0.0
2023-02-09,5.8,0.0
2023-02-10,5.2,0.0
2023-02-11,9.8,0.0
2023-02-12,10.6,0.0
2023-02-13,12.0,0.0
2023-02-14,12.7,0.0
2023-02-15,12.2,0.0
2023-02-16,10.0,0.0
2023-02-17,9.8,0.0
2023-02-18,11.3,0.0
2023-02-19,10.4,0.2
2023-02-20,12.9,0.0
2023-02-21,12.8,0.0
2023-02-22,10.8,15.8
2023-02-23,6.1,32.8
2023-02-24,6.8,1.2
2023-02-25,7.7,2.0
2023-02-26,6.8,3.2
2023-02-27,4.4,2.4
2023-02-28,4.9,3.8
2023-03-01,4.0,2.0
2023-03-02,5.9,1.4
2023-03-03,7.1,5.2
2023-03-04,7.2,0.6
2023-03-05,6.2,0.0
2023-03-06,8.0,0.0
2023-03-07,11.9,2.6
2023-03-08,15.9,1.4
2023-03-09,14.3,0.5
2023-03-10,14.9,0.2
2023-03-11,15.3,6.3
2023-03-12,16.8,2.0
2023-03-13,15.2,5.4
2023-03-14,11.8,0.2
2023-03-15,12.1,0.0
2023-03-16,17.3,0.0
2023-03-17,13.8,3.4
2023-03-18,11.8,17.1
2023-03-19,11.6,2.6
2023-03-20,11.8,0.0
2023-03-21,11.9,0.9
2023-03-22,13.6,0.0
2023-03-23,17.0,0.2
2023-03-24,13.6,2.9
2023-03-25,12.9,0.0
2023-03-26,12.8,10.1
2023-03-27,11.0,1.3
2023-03-28,16.1,0.0
2023-03-29,20.9,0.0
2023-03-30,17.6,0.0
2023-03-31,14.5,1.3
2023-04-01,11.1,6.7
2023-04-02,10.0,4.9
2023-04-03,9.5,0.0
2023-04-04,8.9,0.2
2023-04-05,7.9,0.0
2023-04-06,9.0,0.0
2023-04-07,12.0,0.0
2023-04-08,14.7,0.0
2023-04-09,14.7,0.0
2023-04-10,13.9,0.8
2023-04-11,14.4,1.5
2023-04-12,10.5,8.4
2023-04-13,9.6,3.4
2023-04-14,12.6,6.6
2023-04-15,11.9,4.6
2023-04-16,12.2,0.1
2023-04-17,11.0,0.0
2023-04-18,10.7,0.0
2023-04-19,13.3,0.0
2023-04-20,13.2,0.0
2023-04-21,12.9,0.5
2023-04-22,14.3,3.8
2023-04-23,14.3,10.0
2023-04-24,15.5,1.0
2023-04-25,16.7,2.5
2023-04-26,17.4,1.6
2023-04-27,18.5,0.0
2023-04-28,15.3,1.2
2023-04-29,15.8,1.5
2023-04-30,15.3,2.1
2023-05-01,15.4,0.0
2023-05-02,17.0,0.0
2023-05-03,22.5,0.0
2023-05-04,17.6,0.3
2023-05-05,17.3,0.0
2023-05-06,16.2,0.1
2023-05-07,15.4,1.7
2023-05-08,15.8,0.2
2023-05-09,15.0,8.2
2023-05-10,13.4,1.8
2023-05-11,12.2,8.3
2023-05-12,11.5,21.5
2023-05-13,12.3,11.5
2023-05-14,13.1,12.7
2023-05-15,12.5,11.1
