time,temperature_2m_mean,precipitation_sum
2023-01-01,11.6,16.5
2023-01-02,5.9,0.2
2023-01-03,1.7,0.0
2023-01-04,0.8,0.0
2023-01-05,0.4,0.0
2023-01-06,0.5,0.0
2023-01-07,7.4,7.7
2023-01-08,9.5,4.4
2023-01-09,6.6,0.0
2023-01-10,6.5,0.3
2023-01-11,8.7,1.8
2023-01-12,4.7,0.0
2023-01-13,5.5,0.0
2023-01-14,7.1,0.0
2023-01-15,6.6,1.3
2023-01-16,7.7,3.9
2023-01-17,5.0,1.6
2023-01-18,2.2,0.0
2023-01-19,3.2,1.3
2023-01-20,8.2,0.0
2023-01-21,5.3,0.7
2023-01-22,0.7,0.0
2023-01-23,0.1,0.0
2023-01-24,1.5,0.0
2023-01-25,0.7,0.0
2023-01-26,1.8,0.0
2023-01-27,2.6,0.4
2023-01-28,2.7,0.0
2023-01-29,1.3,0.0
2023-01-30,0.0,0.0
2023-01-31,0.3,0.0
2023-02-01,3.2,0.0
2023-02-02,2.1,0.0
2023-02-03,2.8,0.0
2023-02-04,3.5,0.0
2023-02-05,3.5,0.0
2023-02-06,3.2,0.0
2023-02-07,1.9,0.2
2023-02-08,3.8,1.4
2023-02-09,2.4,0.0
2023-02-10,1.8,0.0
2023-02-11,2.0,0.0
2023-02-12,3.2,0.0
2023-02-13,4.3,0.0
2023-02-14,5.2,0.0
2023-02-15,5.5,0.0
2023-02-16,6.5,0.0
2023-02-17,6.8,0.0
2023-02-18,6.6,0.0
2023-02-19,9.5,0.7
2023-02-20,9.9,2.0
2023-02-21,8.1,7.0
2023-02-22,6.9,4.1
2023-02-23,3.8,5.6
2023-02-24,1.7,0.0
2023-02-25,2.3,0.0
2023-02-26,4.6,0.0
2023-02-27,0.9,0.0
2023-02-28,0.6,0.0
2023-03-01,0.7,0.2
2023-03-02,1.0,0.0
2023-03-03,2.2,0.0
2023-03-04,2.9,0.0
2023-03-05,1.4,7.1
2023-03-06,6.5,2.1
2023-03-07,9.3,0.1
2023-03-08,11.4,1.5
2023-03-09,10.5,3.2
2023-03-10,11.2,0.0
2023-03-11,12.5,0.0
2023-03-12,12.9,0.0
2023-03-13,10.0,0.3
2023-03-14,8.1,0.0
2023-03-15,9.0,0.0
2023-03-16,12.3,0.1
2023-03-17,9.9,1.3
2023-03-18,9.3,0.3
2023-03-19,9.5,0.0
2023-03-20,10.8,0.0
