time,temperature_2m_mean,precipitation_sum
2023-01-01,11.9,0.0
2023-01-02,11.4,0.0
2023-01-03,10.0,0.0
2023-01-04,8.7,0.0
2023-01-05,9.0,0.0
2023-01-06,8.5,0.0
2023-01-07,6.5,0.0
2023-01-08,9.1,1.5
2023-01-09,8.5,0.0
2023-01-10,6.9,0.0
2023-01-11,8.6,0.0
2023-01-12,7.4,0.0
2023-01-13,8.5,0.0
2023-01-14,8.3,0.0
2023-01-15,8.3,1.1
2023-01-16,5.8,1.6
2023-01-17,8.0,0.7
2023-01-18,4.4,0.0
2023-01-19,3.9,0.4
2023-01-20,5.2,0.0
2023-01-21,3.2,0.0
2023-01-22,2.5,0.0
2023-01-23,2.7,0.0
2023-01-24,3.2,0.6
2023-01-25,5.6,0.1
2023-01-26,3.2,0.0
2023-01-27,3.9,1.6
2023-01-28,3.3,0.6
2023-01-29,3.7,0.0
2023-01-30,3.3,0.0
2023-01-31,5.1,0.0
2023-02-01,6.4,0.0
2023-02-02,8.2,0.0
2023-02-03,9.6,0.0
2023-02-04,12.2,0.0
2023-02-05,9.6,0.0
2023-02-06,6.7,0.7
2023-02-07,4.8,34.8
2023-02-08,5.6,0.8
2023-02-09,4.8,1.8
2023-02-10,5.8,0.0
2023-02-11,5.5,0.0
2023-02-12,6.1,0.0
2023-02-13,6.9,0.0
2023-02-14,7.2,0.0
2023-02-15,7.7,0.0
2023-02-16,7.6,0.0
2023-02-17,9.6,0.0
2023-02-18,11.8,0.0
2023-02-19,12.3,0.0
2023-02-20,12.8,0.0
2023-02-21,11.6,0.6
2023-02-22,10.5,0.2
2023-02-23,9.2,3.9
2023-02-24,7.4,5.8
2023-02-25,6.7,0.1
2023-02-26,5.9,8.0
2023-02-27,3.4,4.6
2023-02-28,6.0,0.0
2023-03-01,3.9,0.0
2023-03-02,5.0,0.6
2023-03-03,6.6,0.2
2023-03-04,6.7,0.0
2023-03-05,8.1,0.0
2023-03-06,8.1,0.6
2023-03-07,9.8,0.1
2023-03-08,13.3,0.0
2023-03-09,14.8,1.0
2023-03-10,14.9,0.0
2023-03-11,17.4,0.0
2023-03-12,14.4,0.0
2023-03-13,16.0,0.0
2023-03-14,13.5,0.0
2023-03-15,11.0,0.1
2023-03-16,11.7,0.0
2023-03-17,11.0,0.0
2023-03-18,11.9,0.3
2023-03-19,11.4,0.5
2023-03-20,11.2,0.0
2023-03-21,11.8,0.0
2023-03-22,13.8,0.0
2023-03-23,13.7,0.0
2023-03-24,15.3,0.0
2023-03-25,12.7,0.1
2023-03-26,15.0,0.0
2023-03-27,12.7,0.0
2023-03-28,11.5,0.5
2023-03-29,13.3,0.0
2023-03-30,13.9,0.0
2023-03-31,16.8,0.0
2023-04-01,13.1,3.0
2023-04-02,11.6,0.7
2023-04-03,11.3,2.0
2023-04-04,10.0,3.9
2023-04-05,10.6,0.0
2023-04-06,11.3,0.0
2023-04-07,13.3,0.0
2023-04-08,12.4,0.0
2023-04-09,14.3,0.0
2023-04-10,14.9,0.0
2023-04-11,16.0,0.0
2023-04-12,16.9,0.0
