time,temperature_2m_mean,precipitation_sum
2023-01-01,9.9,0.0
2023-01-02,9.6,3.7
2023-01-03,8.0,0.4
2023-01-04,5.7,0.0
2023-01-05,4.8,0.0
2023-01-06,3.9,0.0
2023-01-07,3.2,0.0
2023-01-08,6.7,12.1
2023-01-09,6.4,0.0
2023-01-10,4.2,0.0
2023-01-11,4.7,0.0
2023-01-12,4.4,0.0
2023-01-13,5.0,0.0
2023-01-14,5.3,0.0
2023-01-15,5.2,0.5
2023-01-16,3.7,6.8
2023-01-17,5.7,2.8
2023-01-18,2.1,0.2
2023-01-19,1.8,2.3
2023-01-20,2.8,0.1
2023-01-21,1.0,0.0
2023-01-22,0.8,0.0
2023-01-23,0.6,0.0
2023-01-24,-0.9,0.0
2023-01-25,0.9,0.0
2023-01-26,1.0,0.0
2023-01-27,1.6,0.0
2023-01-28,2.2,0.0
2023-01-29,1.7,0.0
2023-01-30,0.6,0.0
2023-01-31,0.9,0.0
2023-02-01,2.8,0.0
2023-02-02,2.9,0.0
2023-02-03,3.8,0.0
2023-02-04,4.9,0.0
2023-02-05,3.4,0.0
2023-02-06,4.8,0.0
2023-02-07,3.7,7.4
2023-02-08,4.7,3.2
2023-02-09,4.2,0.7
2023-02-10,3.2,0.0
2023-02-11,2.9,0.0
2023-02-12,3.6,0.0
2023-02-13,4.8,0.0
2023-02-14,6.2,0.0
2023-02-15,6.3,0.0
2023-02-16,5.3,0.0
2023-02-17,6.1,0.0
2023-02-18,8.0,0.0
2023-02-19,9.2,0.0
2023-02-20,12.1,0.0
2023-02-21,11.1,0.4
2023-02-22,9.9,0.3
2023-02-23,8.4,10.3
2023-02-24,4.6,7.0
2023-02-25,3.9,0.0
2023-02-26,4.9,0.9
2023-02-27,2.0,0.0
2023-02-28,2.5,0.0
2023-03-01,0.6,0.0
2023-03-02,2.7,0.0
2023-03-03,4.9,0.0
2023-03-04,4.2,0.0
2023-03-05,5.9,0.0
2023-03-06,7.2,0.0
2023-03-07,7.4,0.0
2023-03-08,11.0,0.0
2023-03-09,11.3,4.8
2023-03-10,12.6,0.0
2023-03-11,15.4,0.0
2023-03-12,14.7,0.0
2023-03-13,16.5,0.4
2023-03-14,12.3,0.0
2023-03-15,11.0,0.0
2023-03-16,12.7,0.0
2023-03-17,11.8,0.0
2023-03-18,11.3,0.3
2023-03-19,11.4,0.0
2023-03-20,11.8,0.0
2023-03-21,12.4,0.0
2023-03-22,14.3,0.0
2023-03-23,16.2,0.0
2023-03-24,15.5,0.0
2023-03-25,14.0,0.0
2023-03-26,13.8,0.0
2023-03-27,13.0,0.0
2023-03-28,12.5,0.6
2023-03-29,15.3,0.0
2023-03-30,17.2,0.0
2023-03-31,17.3,0.0
2023-04-01,13.8,0.7
2023-04-02,11.8,0.0
2023-04-03,12.6,0.4
2023-04-04,11.2,0.1
2023-04-05,11.4,0.0
2023-04-06,12.5,0.0
2023-04-07,14.1,0.0
2023-04-08,14.3,0.0
2023-04-09,15.1,0.0
2023-04-10,17.1,0.0
2023-04-11,16.9,0.0
2023-04-12,16.2,0.0
2023-04-13,11.7,0.3
2023-04-14,12.8,0.0
2023-04-15,14.1,0.0
2023-04-16,13.8,0.0
2023-04-17,14.1,0.0
2023-04-18,12.2,0.6
2023-04-19,14.2,0.0
2023-04-20,16.1,4.4
2023-04-21,16.0,0.6
2023-04-22,15.0,4.2
2023-04-23,15.5,0.9
2023-04-24,16.8,0.0
2023-04-25,18.3,0.0
2023-04-26,18.2,0.0
2023-04-27,19.6,0.0
2023-04-28,21.2,0.0
2023-04-29,21.1,1.5
2023-04-30,18.3,1.1
2023-05-01,18.0,0.0
2023-05-02,17.8,0.0
2023-05-03,18.9,0.0
2023-05-04,18.9,0.0
2023-05-05,19.9,0.0
2023-05-06,21.1,0.0
2023-05-07,18.6,3.9
2023-05-08,18.7,0.0
2023-05-09,18.7,0.7
2023-05-10,16.2,0.3
2023-05-11,14.8,0.3
2023-05-12,12.8,4.7
2023-05-13,12.5,1.2
2023-05-14,14.9,0.0
2023-05-15,16.2,0.4
2023-05-16,15.9,0.0
2023-05-17,15.7,0.0
2023-05-18,14.5,0.1
2023-05-19,14.0,3.1
2023-05-20,14.1,4.3
2023-05-21,15.4,0.0
2023-05-22,16.4,3.5
2023-05-23,15.9,9.3
2023-05-24,16.8,10.2
2023-05-25,14.9,21.0
2023-05-26,16.9,3.9
2023-05-27,19.1,0.5
