time,temperature_2m_mean,precipitation_sum
2023-01-01,8.2,0.0
2023-01-02,7.3,4.6
2023-01-03,7.2,1.4
2023-01-04,3.9,0.0
2023-01-05,3.8,0.0
2023-01-06,2.8,0.0
2023-01-07,2.1,0.1
2023-01-08,9.1,23.8
2023-01-09,8.8,4.6
2023-01-10,4.9,0.0
2023-01-11,5.9,0.3
2023-01-12,3.5,0.0
2023-01-13,3.8,0.0
2023-01-14,3.7,0.0
2023-01-15,3.5,1.1
2023-01-16,3.4,0.8
2023-01-17,5.2,17.1
2023-01-18,0.7,1.5
2023-01-19,1.4,0.3
2023-01-20,5.9,0.4
2023-01-21,2.5,0.3
2023-01-22,0.3,0.0
2023-01-23,0.6,0.4
2023-01-24,-1.0,0.0
2023-01-25,0.7,0.0
2023-01-26,2.1,0.1
2023-01-27,1.0,0.0
2023-01-28,0.3,0.0
2023-01-29,-0.7,0.0
2023-01-30,-0.3,0.0
2023-01-31,1.7,0.0
2023-02-01,2.4,0.0
2023-02-02,4.1,0.0
2023-02-03,3.6,0.0
2023-02-04,3.8,0.0
2023-02-05,6.5,0.0
2023-02-06,1.9,0.4
2023-02-07,1.9,0.3
2023-02-08,3.5,0.0
2023-02-09,2.9,1.9
2023-02-10,2.4,0.0
2023-02-11,2.7,0.0
2023-02-12,2.6,0.0
2023-02-13,3.6,0.0
2023-02-14,4.4,0.0
2023-02-15,5.8,0.0
2023-02-16,5.8,0.0
2023-02-17,5.8,0.0
2023-02-18,7.8,0.5
2023-02-19,9.9,0.0
2023-02-20,11.2,0.2
2023-02-21,10.1,0.1
2023-02-22,8.4,0.5
2023-02-23,5.6,1.8
2023-02-24,2.1,0.0
2023-02-25,1.9,0.1
2023-02-26,1.8,0.0
2023-02-27,-1.4,0.3
2023-02-28,0.4,0.0
2023-03-01,-1.3,0.0
2023-03-02,0.8,0.0
2023-03-03,2.3,0.0
2023-03-04,3.0,0.0
2023-03-05,3.4,3.1
2023-03-06,5.6,2.1
2023-03-07,8.2,2.8
2023-03-08,10.6,0.9
2023-03-09,11.0,1.3
2023-03-10,10.8,0.0
2023-03-11,11.2,0.1
2023-03-12,13.3,0.0
2023-03-13,14.0,0.0
2023-03-14,9.6,0.0
2023-03-15,10.7,0.0
2023-03-16,14.0,0.0
2023-03-17,10.8,0.1
2023-03-18,9.0,0.3
2023-03-19,9.6,0.0
2023-03-20,10.7,0.0
2023-03-21,11.8,0.0
2023-03-22,12.9,0.0
2023-03-23,14.3,0.0
2023-03-24,11.8,0.3
2023-03-25,12.7,0.0
2023-03-26,13.0,0.0
2023-03-27,10.8,0.0
2023-03-28,12.7,0.0
2023-03-29,15.6,0.0
2023-03-30,15.6,0.0
2023-03-31,14.3,0.0
2023-04-01,12.3,0.0
2023-04-02,9.8,0.0
2023-04-03,9.8,0.0
2023-04-04,11.4,0.0
2023-04-05,10.6,0.0
2023-04-06,12.8,0.0
2023-04-07,13.5,0.0
2023-04-08,15.0,0.0
2023-04-09,15.9,0.0
2023-04-10,16.9,0.0
2023-04-11,17.1,0.0
2023-04-12,14.5,0.1
2023-04-13,10.6,0.0
2023-04-14,11.8,0.0
2023-04-15,13.8,0.0
2023-04-16,13.9,0.0
2023-04-17,13.7,0.0
2023-04-18,13.1,0.0
2023-04-19,13.7,0.0
2023-04-20,16.1,0.0
2023-04-21,17.9,0.0
2023-04-22,13.2,2.5
2023-04-23,14.1,0.0
2023-04-24,16.3,0.0
2023-04-25,18.5,0.0
2023-04-26,19.6,0.0
2023-04-27,20.9,0.0
2023-04-28,23.6,0.0
2023-04-29,20.2,0.0
2023-04-30,18.0,0.0
2023-05-01,17.3,0.0
2023-05-02,19.2,0.0
2023-05-03,19.7,0.0
2023-05-04,18.4,0.0
2023-05-05,18.4,0.0
2023-05-06,20.3,0.0
2023-05-07,18.9,0.3
2023-05-08,19.7,0.0
2023-05-09,20.4,0.0
2023-05-10,16.9,0.0
2023-05-11,15.2,0.0
2023-05-12,12.2,1.3
2023-05-13,11.4,1.1
2023-05-14,12.1,1.3
2023-05-15,12.9,0.0
2023-05-16,13.2,0.0
2023-05-17,14.0,0.0
2023-05-18,13.6,0.7
2023-05-19,13.1,0.2
2023-05-20,13.1,0.0
2023-05-21,15.1,0.2
2023-05-22,13.9,3.6
2023-05-23,13.7,2.2
2023-05-24,14.0,13.9
2023-05-25,14.0,7.3
2023-05-26,13.8,7.6
2023-05-27,15.0,0.8
2023-05-28,14.1,10.7
2023-05-29,13.4,12.4
2023-05-30,13.4,12.6
2023-05-31,14.7,3.8
2023-06-01,14.6,7.1
2023-06-02,14.8,4.9
2023-06-03,14.8,6.6
2023-06-04,15.7,3.1
2023-06-05,16.5,9.8
2023-06-06,18.3,0.1
2023-06-07,15.6,2.0
2023-06-08,16.7,15.2
2023-06-09,17.2,3.1
2023-06-10,18.4,0.1
2023-06-11,18.8,0.3
2023-06-12,18.2,4.5
2023-06-13,16.2,7.2
2023-06-14,17.7,0.0
2023-06-15,20.0,0.0
2023-06-16,22.8,0.0
2023-06-17,23.0,1.2
2023-06-18,22.2,0.1
2023-06-19,20.4,0.5
2023-06-20,19.6,12.9
2023-06-21,17.3,10.8
2023-06-22,18.9,0.0
2023-06-23,22.4,0.0
2023-06-24,23.9,0.0
2023-06-25,25.9,0.1
2023-06-26,26.1,6.3
2023-06-27,26.6,0.0
2023-06-28,26.3,0.0
2023-06-29,25.9,0.0
2023-06-30,21.5,0.0
2023-07-01,22.8,0.0
2023-07-02,24.3,0.5
2023-07-03,24.4,1.6
2023-07-04,25.0,0.0
2023-07-05,23.0,2.2
2023-07-06,24.1,0.0
2023-07-07,23.2,0.6
2023-07-08,25.0,0.0
2023-07-09,26.4,0.0
2023-07-10,29.0,0.0
2023-07-11,30.1,0.0
2023-07-12,27.4,0.0
2023-07-13,26.1,0.0
2023-07-14,26.7,0.0
2023-07-15,25.8,0.0
2023-07-16,25.9,0.0
2023-07-17,28.4,0.0
2023-07-18,30.5,0.0
2023-07-19,30.2,0.0
2023-07-20,28.5,0.0
2023-07-21,25.1,0.0
2023-07-22,24.9,0.0
2023-07-23,27.3,0.0
2023-07-24,25.8,0.0
2023-07-25,23.4,0.0
2023-07-26,24.1,0.0
2023-07-27,24.9,0.0
2023-07-28,25.7,0.0
2023-07-29,26.1,0.0
2023-07-30,28.0,0.0
2023-07-31,27.4,0.0
2023-08-01,27.3,0.0
2023-08-02,26.6,0.0
2023-08-03,25.6,0.0
2023-08-04,20.3,0.0
2023-08-05,21.9,0.0
2023-08-06,25.3,0.0
2023-08-07,25.2,0.0
2023-08-08,26.8,0.0
2023-08-09,29.1,0.0
2023-08-10,29.4,0.0
2023-08-11,28.6,0.0
2023-08-12,27.9,0.0
2023-08-13,27.0,0.0
2023-08-14,26.2,0.0
2023-08-15,26.4,0.0
2023-08-16,26.6,0.0
2023-08-17,26.2,0.0
2023-08-18,26.7,0.0
2023-08-19,26.7,0.0
2023-08-20,28.3,0.0
2023-08-21,29.4,0.0
2023-08-22,29.1,0.0
2023-08-23,28.6,0.0
2023-08-24,28.4,0.0
2023-08-25,28.3,0.0
2023-08-26,25.3,0.1
2023-08-27,18.6,1.7
2023-08-28,18.7,0.0
2023-08-29,19.6,0.0
2023-08-30,19.4,0.0
2023-08-31,21.4,0.0
2023-09-01,22.8,6.6
2023-09-02,17.7,27.2
2023-09-03,18.7,16.2
2023-09-04,20.5,8.5
2023-09-05,21.2,0.1
2023-09-06,20.5,0.4
2023-09-07,21.2,0.0
2023-09-08,21.8,0.0
2023-09-09,21.6,0.5
2023-09-10,21.9,0.1
2023-09-11,20.4,0.0
2023-09-12,19.9,0.0
2023-09-13,19.1,0.9
2023-09-14,19.6,3.7
2023-09-15,18.2,7.1
2023-09-16,18.3,0.4
2023-09-17,18.0,2.3
2023-09-18,15.5,0.2
2023-09-19,16.2,11.1
2023-09-20,15.8,0.0
2023-09-21,14.7,0.8
2023-09-22,13.8,0.0
2023-09-23,13.7,0.0
2023-09-24,16.2,0.0
2023-09-25,17.9,0.0
2023-09-26,19.3,0.0
2023-09-27,19.8,0.0
2023-09-28,20.1,0.0
2023-09-29,21.0,0.0
2023-09-30,22.0,0.0
2023-10-01,22.0,0.0
2023-10-02,21.8,0.0
2023-10-03,21.4,0.0
2023-10-04,20.9,0.0
2023-10-05,21.5,0.0
2023-10-06,21.5,0.0
2023-10-07,21.6,0.0
2023-10-08,20.8,0.0
2023-10-09,19.6,0.0
2023-10-10,18.4,0.0
2023-10-11,18.2,0.0
