time,temperature_2m_mean,precipitation_sum
2023-01-01,11.9,0.0
2023-01-02,8.2,0.6
2023-01-03,7.8,0.3
2023-01-04,7.7,0.0
2023-01-05,7.9,0.0
2023-01-06,7.9,0.0
2023-01-07,6.9,0.0
2023-01-08,7.9,13.8
2023-01-09,8.3,14.4
2023-01-10,9.3,0.0
2023-01-11,9.1,0.1
2023-01-12,6.9,0.1
2023-01-13,8.5,0.0
2023-01-14,9.1,0.0
2023-01-15,7.8,0.5
2023-01-16,3.7,0.7
2023-01-17,4.5,22.5
2023-01-18,-0.5,25.6
2023-01-19,-2.3,0.1
2023-01-20,4.4,2.2
2023-01-21,5.8,1.0
2023-01-22,1.0,0.0
2023-01-23,-0.3,0.0
2023-01-24,-1.7,1.2
2023-01-25,-0.7,0.0
2023-01-26,0.4,0.0
2023-01-27,0.4,0.0
2023-01-28,-0.7,0.0
2023-01-29,-0.1,0.5
2023-01-30,0.2,0.1
2023-01-31,2.0,0.0
2023-02-01,3.5,0.0
2023-02-02,3.2,0.0
2023-02-03,4.2,0.0
2023-02-04,5.3,0.0
2023-02-05,7.4,0.0
2023-02-06,6.8,0.0
2023-02-07,2.6,8.2
2023-02-08,3.1,5.5
2023-02-09,2.8,0.0
2023-02-10,1.5,0.0
2023-02-11,2.5,0.0
2023-02-12,3.5,0.0
2023-02-13,4.8,0.0
2023-02-14,5.8,0.0
2023-02-15,5.5,0.3
2023-02-16,5.5,0.0
2023-02-17,7.0,0.3
2023-02-18,9.1,0.2
2023-02-19,9.4,0.0
2023-02-20,10.3,0.3
2023-02-21,10.3,1.3
2023-02-22,8.5,0.0
2023-02-23,5.8,0.0
2023-02-24,2.6,0.0
2023-02-25,0.2,4.8
2023-02-26,1.8,1.6
2023-02-27,1.8,0.0
2023-02-28,1.1,0.0
2023-03-01,1.3,0.0
2023-03-02,0.9,0.0
2023-03-03,4.6,0.0
2023-03-04,5.3,0.0
2023-03-05,6.7,2.3
2023-03-06,6.5,10.0
2023-03-07,8.2,4.6
2023-03-08,10.5,0.2
2023-03-09,9.0,4.6
2023-03-10,10.6,0.0
2023-03-11,13.4,0.0
2023-03-12,13.9,0.0
2023-03-13,14.1,0.0
2023-03-14,10.6,0.0
2023-03-15,13.2,0.0
2023-03-16,14.8,0.0
2023-03-17,9.8,0.0
2023-03-18,7.6,1.4
2023-03-19,8.8,0.0
2023-03-20,9.3,0.0
2023-03-21,10.6,0.0
2023-03-22,12.4,0.0
2023-03-23,12.9,0.0
2023-03-24,12.6,0.0
2023-03-25,14.6,0.0
2023-03-26,15.1,0.0
2023-03-27,12.8,0.0
2023-03-28,13.7,0.0
2023-03-29,15.9,0.0
2023-03-30,15.7,0.0
2023-03-31,14.1,0.0
2023-04-01,12.5,0.0
2023-04-02,11.4,0.3
2023-04-03,11.0,0.0
2023-04-04,11.7,0.0
2023-04-05,11.2,0.0
2023-04-06,11.7,0.0
2023-04-07,12.0,0.0
2023-04-08,14.9,0.0
2023-04-09,16.7,0.0
2023-04-10,16.8,0.0
2023-04-11,17.0,0.0
2023-04-12,13.9,0.0
2023-04-13,11.2,0.0
2023-04-14,12.0,0.0
2023-04-15,13.8,0.0
2023-04-16,15.5,0.0
2023-04-17,15.2,0.0
2023-04-18,14.4,0.0
2023-04-19,14.4,0.1
2023-04-20,15.1,0.0
2023-04-21,14.9,0.0
2023-04-22,12.4,0.0
2023-04-23,14.0,0.0
2023-04-24,16.4,0.0
2023-04-25,18.4,0.0
2023-04-26,20.7,0.0
2023-04-27,21.8,0.0
2023-04-28,24.2,0.3
2023-04-29,18.7,0.9
2023-04-30,17.2,0.3
2023-05-01,17.7,0.0
2023-05-02,18.5,0.0
2023-05-03,19.0,0.0
2023-05-04,16.5,0.0
2023-05-05,18.4,0.0
2023-05-06,18.3,1.0
2023-05-07,16.9,0.0
2023-05-08,18.7,0.0
2023-05-09,21.3,0.0
2023-05-10,18.7,0.0
2023-05-11,17.4,0.0
2023-05-12,15.7,0.0
2023-05-13,11.2,2.5
2023-05-14,12.2,0.0
2023-05-15,14.2,0.0
2023-05-16,15.4,0.0
2023-05-17,12.8,0.5
2023-05-18,9.7,14.6
2023-05-19,9.8,4.4
2023-05-20,10.4,0.2
2023-05-21,9.3,10.2
2023-05-22,8.2,33.8
2023-05-23,9.3,26.1
2023-05-24,11.5,0.3
2023-05-25,12.7,5.4
2023-05-26,14.3,1.4
2023-05-27,11.6,15.8
2023-05-28,11.8,1.7
2023-05-29,12.6,0.0
2023-05-30,12.4,0.5
2023-05-31,13.4,0.4
2023-06-01,14.4,0.6
2023-06-02,12.0,7.3
2023-06-03,12.7,0.5
2023-06-04,14.8,4.9
2023-06-05,15.6,0.6
2023-06-06,17.9,0.7
2023-06-07,16.2,17.6
2023-06-08,15.9,10.7
2023-06-09,14.6,0.3
2023-06-10,16.3,0.0
2023-06-11,18.0,0.0
2023-06-12,18.3,0.0
2023-06-13,15.9,0.0
2023-06-14,17.8,0.0
2023-06-15,20.1,0.0
2023-06-16,21.1,0.0
2023-06-17,23.3,0.0
2023-06-18,18.7,3.0
2023-06-19,19.0,0.3
2023-06-20,18.9,7.2
2023-06-21,17.4,8.8
2023-06-22,19.3,0.0
2023-06-23,22.6,0.0
2023-06-24,23.9,0.0
2023-06-25,27.3,0.0
2023-06-26,25.8,0.0
2023-06-27,26.0,0.0
2023-06-28,27.3,0.0
2023-06-29,25.9,0.0
2023-06-30,24.0,0.0
2023-07-01,24.2,0.0
2023-07-02,24.2,0.0
2023-07-03,25.5,0.0
2023-07-04,24.1,0.0
2023-07-05,24.4,0.0
2023-07-06,24.5,0.0
2023-07-07,24.4,0.4
2023-07-08,24.5,0.0
2023-07-09,26.7,0.0
2023-07-10,30.3,0.0
2023-07-11,30.2,0.0
2023-07-12,28.6,0.0
2023-07-13,27.2,0.0
2023-07-14,26.8,0.0
2023-07-15,24.7,0.0
2023-07-16,26.8,0.0
2023-07-17,29.8,0.0
2023-07-18,29.6,0.0
2023-07-19,29.2,0.0
2023-07-20,26.9,0.4
2023-07-21,23.8,0.2
2023-07-22,25.0,0.0
2023-07-23,27.9,0.0
2023-07-24,25.7,0.3
2023-07-25,23.0,0.0
2023-07-26,24.9,0.0
