time,temperature_2m_mean,precipitation_sum
2023-01-01,16.4,0.0
2023-01-02,10.5,9.6
2023-01-03,6.7,0.0
2023-01-04,7.6,0.0
2023-01-05,8.4,0.0
2023-01-06,7.5,0.0
2023-01-07,10.5,3.1
2023-01-08,10.7,16.2
2023-01-09,8.5,2.9
2023-01-10,9.3,0.0
2023-01-11,10.5,7.1
2023-01-12,7.6,0.0
2023-01-13,9.1,1.8
2023-01-14,11.5,0.0
2023-01-15,8.2,9.3
2023-01-16,7.7,64.1
2023-01-17,6.5,28.5
2023-01-18,2.3,48.8
2023-01-19,4.4,26.0
2023-01-20,6.4,1.1
2023-01-21,2.5,0.1
2023-01-22,3.7,0.3
2023-01-23,3.8,4.2
2023-01-24,3.1,2.0
2023-01-25,3.9,2.6
2023-01-26,5.6,5.1
2023-01-27,4.5,10.4
2023-01-28,4.2,4.2
2023-01-29,4.0,1.3
2023-01-30,4.9,0.0
2023-01-31,6.4,0.9
2023-02-01,7.3,1.1
2023-02-02,4.8,0.0
2023-02-03,2.8,0.0
2023-02-04,5.2,0.2
2023-02-05,7.6,1.4
2023-02-06,5.6,0.1
2023-02-07,2.5,2.7
2023-02-08,4.4,0.0
2023-02-09,4.1,0.0
2023-02-10,3.2,0.0
2023-02-11,4.5,0.0
2023-02-12,7.2,0.0
2023-02-13,9.3,0.0
2023-02-14,10.3,0.0
2023-02-15,10.8,0.0
2023-02-16,8.6,0.0
2023-02-17,9.1,0.0
2023-02-18,9.7,0.0
2023-02-19,8.2,0.1
2023-02-20,13.3,0.0
2023-02-21,13.1,0.0
2023-02-22,9.8,13.7
2023-02-23,5.5,36.3
2023-02-24,5.5,4.5
2023-02-25,6.6,0.1
2023-02-26,5.8,1.4
2023-02-27,2.7,2.7
2023-02-28,3.8,1.8
2023-03-01,3.3,1.4
2023-03-02,5.1,4.2
2023-03-03,5.6,3.4
2023-03-04,5.5,0.7
2023-03-05,4.5,0.0
2023-03-06,6.7,0.0
2023-03-07,10.0,0.8
2023-03-08,15.2,6.2
2023-03-09,13.6,0.6
2023-03-10,14.5,0.5
2023-03-11,14.9,8.9
2023-03-12,15.8,2.2
2023-03-13,15.5,5.2
2023-03-14,10.1,1.5
2023-03-15,11.3,0.0
2023-03-16,16.8,0.0
2023-03-17,14.7,0.0
2023-03-18,11.8,13.7
2023-03-19,10.3,4.5
2023-03-20,11.1,0.0
2023-03-21,11.4,0.0
2023-03-22,12.9,0.0
2023-03-23,17.0,0.0
2023-03-24,13.1,3.1
2023-03-25,12.9,0.0
2023-03-26,12.3,10.3
2023-03-27,9.9,3.6
2023-03-28,14.9,0.0
2023-03-29,19.8,0.0
2023-03-30,16.9,0.0
2023-03-31,14.2,3.5
2023-04-01,10.0,18.0
2023-04-02,9.1,10.0
2023-04-03,9.2,0.8
2023-04-04,8.4,0.2
2023-04-05,7.7,0.0
2023-04-06,9.2,0.0
2023-04-07,10.7,0.0
2023-04-08,12.6,0.0
2023-04-09,13.8,0.0
2023-04-10,13.5,0.0
2023-04-11,14.1,1.1
2023-04-12,9.2,11.8
2023-04-13,8.4,14.1
2023-04-14,11.3,9.1
2023-04-15,10.8,9.5
2023-04-16,11.0,0.0
2023-04-17,9.5,0.0
2023-04-18,10.3,0.0
2023-04-19,13.5,0.0
2023-04-20,13.5,0.0
2023-04-21,15.4,0.0
2023-04-22,13.6,7.3
2023-04-23,13.9,4.1
2023-04-24,14.1,1.8
2023-04-25,15.7,3.8
2023-04-26,16.9,2.6
2023-04-27,18.4,0.0
2023-04-28,17.8,0.1
2023-04-29,14.9,1.0
2023-04-30,14.3,8.0
2023-05-01,14.0,0.1
2023-05-02,14.2,0.0
2023-05-03,20.4,0.0
2023-05-04,17.8,0.2
2023-05-05,16.1,0.0
2023-05-06,15.4,0.0
2023-05-07,14.8,0.6
2023-05-08,15.0,0.1
2023-05-09,13.9,12.6
2023-05-10,12.4,1.3
2023-05-11,10.9,26.3
2023-05-12,10.9,7.5
2023-05-13,11.7,3.0
2023-05-14,12.2,21.5
2023-05-15,11.7,8.9
2023-05-16,11.8,3.9
2023-05-17,12.1,0.1
2023-05-18,12.9,0.3
2023-05-19,12.8,1.1
2023-05-20,12.8,2.4
2023-05-21,13.0,2.9
2023-05-22,14.3,3.5
2023-05-23,15.2,2.5
2023-05-24,15.0,3.8
2023-05-25,14.0,2.1
2023-05-26,16.3,1.2
2023-05-27,19.8,0.0
2023-05-28,17.9,0.5
2023-05-29,17.8,0.1
2023-05-30,17.9,10.9
2023-05-31,17.3,0.0
2023-06-01,17.8,4.4
2023-06-02,19.2,3.4
2023-06-03,19.1,4.9
2023-06-04,18.9,0.4
2023-06-05,19.0,1.9
2023-06-06,21.1,0.1
2023-06-07,22.0,0.2
2023-06-08,22.4,4.3
2023-06-09,21.6,0.6
2023-06-10,19.8,1.8
2023-06-11,19.5,9.4
2023-06-12,18.7,11.2
2023-06-13,17.3,18.7
2023-06-14,18.0,4.0
2023-06-15,18.4,0.0
2023-06-16,19.8,0.0
2023-06-17,19.8,0.7
2023-06-18,19.3,1.1
2023-06-19,21.5,0.1
2023-06-20,18.9,3.1
2023-06-21,18.7,4.6
2023-06-22,19.4,1.0
2023-06-23,19.6,0.0
2023-06-24,21.8,0.0
2023-06-25,20.7,0.0
2023-06-26,19.9,0.9
2023-06-27,19.2,0.1
2023-06-28,19.8,0.0
2023-06-29,17.7,5.5
2023-06-30,16.8,3.4
2023-07-01,18.4,1.2
2023-07-02,18.9,2.5
2023-07-03,19.1,0.0
2023-07-04,18.7,0.1
2023-07-05,19.4,0.1
