id_pais,id_provincia,año,mes,categoria,producto,subcategoria,comunidad_autonoma,provincia,gasto_total_promedio,precio_medio_entrada_promedio
ES,17,2023,11,paisaje urbano,espectaculos,"cultura, teatro y danza",cataluna,girona,22721.5,1161.5
ES,43,2023,11,paisaje urbano,espectaculos,"cultura, teatro y danza",cataluna,tarragona,63974.67,1201.67
ES,28,2023,11,paisaje urbano,espectaculos,"cultura, teatro y danza",comunidad de madrid,madrid,105153.69,472.77
ES,03,2023,11,paisaje urbano,espectaculos,"cultura, teatro y danza",comunitat valenciana,alicante/alacant,157552.86,1011.71
ES,12,2023,11,paisaje urbano,espectaculos,"cultura, teatro y danza",comunitat valenciana,castellon/castello,306925.0,1494.0
ES,46,2023,11,paisaje urbano,espectaculos,"cultura, teatro y danza",comunitat valenciana,valencia/valencia,1316073.5,947.5
ES,06,2023,11,paisaje urbano,espectaculos,"cultura, teatro y danza",extremadura,badajoz,75878.0,1158.67
ES,10,2023,11,paisaje urbano,espectaculos,"cultura, teatro y danza",extremadura,caceres,118733.5,1460.5
ES,15,2023,11,paisaje urbano,espectaculos,"cultura, teatro y danza",galicia,a coruna,92202.0,726.0
ES,27,2023,11,paisaje urbano,espectaculos,"cultura, teatro y danza",galicia,lugo,75478.0,1618.5
ES,36,2023,11,paisaje urbano,espectaculos,"cultura, teatro y danza",galicia,pontevedra,261124.0,673.0
ES,07,2023,11,paisaje urbano,espectaculos,"cultura, teatro y danza",illes balears,illes balears,185663.06,802.65
ES,26,2023,11,paisaje urbano,espectaculos,"cultura, teatro y danza",la rioja,la rioja,919704.5,1500.5
ES,01,2023,11,paisaje urbano,espectaculos,"cultura, teatro y danza",pais vasco,araba/alava,137271.67,570.33
ES,48,2023,11,paisaje urbano,espectaculos,"cultura, teatro y danza",pais vasco,bizkaia,155857.5,965.0
ES,20,2023,11,paisaje urbano,espectaculos,"cultura, teatro y danza",pais vasco,gipuzkoa,114598.8,509.0
ES,33,2023,11,paisaje urbano,espectaculos,"cultura, teatro y danza",principado de asturias,asturias,13729.67,409.0
ES,30,2023,11,paisaje urbano,espectaculos,"cultura, teatro y danza",region de murcia,murcia,52823.0,792.0
ES,11,2023,11,compras,espectaculos,ferias,andalucia,cadiz,874832.0,2044.0
ES,50,2023,11,compras,espectaculos,ferias,aragon,zaragoza,63500.0,500.0
ES,35,2023,11,compras,espectaculos,ferias,canarias,las palmas,2700.0,50.0
ES,28,2023,11,compras,espectaculos,ferias,comunidad de madrid,madrid,154096.5,6119.5
ES,21,2023,11,paisaje urbano,espectaculos,museo y exposiciones,andalucia,huelva,292023.0,457.0
ES,41,2023,11,paisaje urbano,espectaculos,museo y exposiciones,andalucia,sevilla,17859.5,1139.5
ES,50,2023,11,paisaje urbano,espectaculos,museo y exposiciones,aragon,zaragoza,39785.0,365.0
ES,45,2023,11,paisaje urbano,espectaculos,museo y exposiciones,castilla - la mancha,toledo,39294.0,666.0
ES,08,2023,11,paisaje urbano,espectaculos,museo y exposiciones,cataluna,barcelona,6871.5,815.0
ES,43,2023,11,paisaje urbano,espectaculos,museo y exposiciones,cataluna,tarragona,5912.0,1478.0
ES,46,2023,11,paisaje urbano,espectaculos,museo y exposiciones,comunitat valenciana,valencia/valencia,3367.0,1295.0
ES,07,2023,11,paisaje urbano,espectaculos,museo y exposiciones,illes balears,illes balears,3625.0,633.0
ES,48,2023,11,paisaje urbano,espectaculos,museo y exposiciones,pais vasco,bizkaia,228114.0,874.0
ES,04,2023,11,vida nocturna,espectaculos,musica,andalucia,almeria,927366.4,1711.4
ES,11,2023,11,vida nocturna,espectaculos,musica,andalucia,cadiz,130803.62,965.75
ES,14,2023,11,vida nocturna,espectaculos,musica,andalucia,cordoba,44299.0,705.5
ES,18,2023,11,vida nocturna,espectaculos,musica,andalucia,granada,322796.0,1273.5
ES,21,2023,11,vida nocturna,espectaculos,musica,andalucia,huelva,11099.0,1009.0
ES,23,2023,11,vida nocturna,espectaculos,musica,andalucia,jaen,24572.2,771.0
ES,29,2023,11,vida nocturna,espectaculos,musica,andalucia,malaga,423073.43,1250.86
ES,41,2023,11,vida nocturna,espectaculos,musica,andalucia,sevilla,466687.78,1208.56
ES,22,2023,11,vida nocturna,espectaculos,musica,aragon,huesca,143668.25,877.5
ES,44,2023,11,vida nocturna,espectaculos,musica,aragon,teruel,1423557.0,2593.0
ES,50,2023,11,vida nocturna,espectaculos,musica,aragon,zaragoza,220345.67,344.33
ES,35,2023,11,vida nocturna,espectaculos,musica,canarias,las palmas,403310.64,1511.55
ES,38,2023,11,vida nocturna,espectaculos,musica,canarias,santa cruz de tenerife,340712.5,1288.75
ES,39,2023,11,vida nocturna,espectaculos,musica,cantabria,cantabria,322335.0,1235.0
ES,02,2023,11,vida nocturna,espectaculos,musica,castilla - la mancha,albacete,668664.0,1332.0
ES,13,2023,11,vida nocturna,espectaculos,musica,castilla - la mancha,ciudad real,19418.5,878.25
ES,16,2023,11,vida nocturna,espectaculos,musica,castilla - la mancha,cuenca,3378.0,1126.0
ES,19,2023,11,vida nocturna,espectaculos,musica,castilla - la mancha,guadalajara,309191.0,1327.0
ES,45,2023,11,vida nocturna,espectaculos,musica,castilla - la mancha,toledo,185405.33,2794.33
ES,05,2023,11,vida nocturna,espectaculos,musica,castilla y leon,avila,89907.0,1303.0
ES,09,2023,11,vida nocturna,espectaculos,musica,castilla y leon,burgos,113611.33,1671.67
ES,24,2023,11,vida nocturna,espectaculos,musica,castilla y leon,leon,214396.0,1225.0
ES,34,2023,11,vida nocturna,espectaculos,musica,castilla y leon,palencia,112258.0,1517.0
ES,37,2023,11,vida nocturna,espectaculos,musica,castilla y leon,salamanca,86640.0,120.0
ES,40,2023,11,vida nocturna,espectaculos,musica,castilla y leon,segovia,89192.5,785.0
ES,42,2023,11,vida nocturna,espectaculos,musica,castilla y leon,soria,569562.0,1337.0
ES,47,2023,11,vida nocturna,espectaculos,musica,castilla y leon,valladolid,1617567.0,1379.0
ES,49,2023,11,vida nocturna,espectaculos,musica,castilla y leon,zamora,456088.0,1213.0
ES,08,2023,11,vida nocturna,espectaculos,musica,cataluna,barcelona,742263.13,1336.5
ES,17,2023,11,vida nocturna,espectaculos,musica,cataluna,girona,148111.92,1069.0
ES,25,2023,11,vida nocturna,espectaculos,musica,cataluna,lleida,151773.4,670.6
ES,43,2023,11,vida nocturna,espectaculos,musica,cataluna,tarragona,280235.0,1668.31
ES,51,2023,11,vida nocturna,espectaculos,musica,ceuta,ceuta,133532.0,1004.0
ES,28,2023,11,vida nocturna,espectaculos,musica,comunidad de madrid,madrid,2916663.53,1376.12
ES,31,2023,11,vida nocturna,espectaculos,musica,comunidad foral de navarra,navarra,3129667.0,1508.0
ES,03,2023,11,vida nocturna,espectaculos,musica,comunitat valenciana,alicante/alacant,139955.62,1265.38
ES,12,2023,11,vida nocturna,espectaculos,musica,comunitat valenciana,castellon/castello,61666.5,678.0
ES,46,2023,11,vida nocturna,espectaculos,musica,comunitat valenciana,valencia/valencia,575137.43,1198.57
ES,06,2023,11,vida nocturna,espectaculos,musica,extremadura,badajoz,90233.0,939.2
ES,10,2023,11,vida nocturna,espectaculos,musica,extremadura,caceres,20644.4,956.6
ES,15,2023,11,vida nocturna,espectaculos,musica,galicia,a coruna,499134.0,1249.4
ES,27,2023,11,vida nocturna,espectaculos,musica,galicia,lugo,135998.0,1283.0
ES,32,2023,11,vida nocturna,espectaculos,musica,galicia,ourense,196427.0,1818.5
ES,36,2023,11,vida nocturna,espectaculos,musica,galicia,pontevedra,416061.0,1101.5
ES,07,2023,11,vida nocturna,espectaculos,musica,illes balears,illes balears,803680.27,1051.42
ES,26,2023,11,vida nocturna,espectaculos,musica,la rioja,la rioja,204993.25,1031.75
ES,01,2023,11,vida nocturna,espectaculos,musica,pais vasco,araba/alava,103900.5,754.5
ES,48,2023,11,vida nocturna,espectaculos,musica,pais vasco,bizkaia,802245.17,1111.83
ES,20,2023,11,vida nocturna,espectaculos,musica,pais vasco,gipuzkoa,397471.29,532.86
ES,33,2023,11,vida nocturna,espectaculos,musica,principado de asturias,asturias,288026.0,1635.8
ES,30,2023,11,vida nocturna,espectaculos,musica,region de murcia,murcia,699120.0,1156.5
ES,11,2023,11,vida nocturna,espectaculos,musicales,andalucia,cadiz,24426.0,1357.0
ES,14,2023,11,vida nocturna,espectaculos,musicales,andalucia,cordoba,879416.0,2971.0
ES,18,2023,11,vida nocturna,espectaculos,musicales,andalucia,granada,77018.0,794.0
ES,29,2023,11,vida nocturna,espectaculos,musicales,andalucia,malaga,321147.0,2099.0
ES,41,2023,11,vida nocturna,espectaculos,musicales,andalucia,sevilla,226252.0,988.0
ES,50,2023,11,vida nocturna,espectaculos,musicales,aragon,zaragoza,112843.5,294.0
ES,35,2023,11,vida nocturna,espectaculos,musicales,canarias,las palmas,180616.0,844.0
ES,39,2023,11,vida nocturna,espectaculos,musicales,cantabria,cantabria,16037.0,203.0
ES,37,2023,11,vida nocturna,espectaculos,musicales,castilla y leon,salamanca,2010.0,1005.0
ES,47,2023,11,vida nocturna,espectaculos,musicales,castilla y leon,valladolid,14652.0,148.0
ES,08,2023,11,vida nocturna,espectaculos,musicales,cataluna,barcelona,161831.0,608.0
ES,17,2023,11,vida nocturna,espectaculos,musicales,cataluna,girona,6824.0,712.0
ES,28,2023,11,vida nocturna,espectaculos,musicales,comunidad de madrid,madrid,82346.0,370.5
ES,03,2023,11,vida nocturna,espectaculos,musicales,comunitat valenciana,alicante/alacant,85373.67,325.33
ES,12,2023,11,vida nocturna,espectaculos,musicales,comunitat valenciana,castellon/castello,517616.0,1496.0
ES,46,2023,11,vida nocturna,espectaculos,musicales,comunitat valenciana,valencia/valencia,859026.0,1086.0
ES,06,2023,11,vida nocturna,espectaculos,musicales,extremadura,badajoz,75878.0,1158.67
ES,10,2023,11,vida nocturna,espectaculos,musicales,extremadura,caceres,181656.0,2088.0
ES,15,2023,11,vida nocturna,espectaculos,musicales,galicia,a coruna,20216.0,722.0
ES,27,2023,11,vida nocturna,espectaculos,musicales,galicia,lugo,75478.0,1618.5
ES,36,2023,11,vida nocturna,espectaculos,musicales,galicia,pontevedra,28944.0,432.0
ES,07,2023,11,vida nocturna,espectaculos,musicales,illes balears,illes balears,6227.0,171.5
ES,26,2023,11,vida nocturna,espectaculos,musicales,la rioja,la rioja,129481.0,1639.0
ES,33,2023,11,vida nocturna,espectaculos,musicales,principado de asturias,asturias,11431.67,361.67
ES,30,2023,11,vida nocturna,espectaculos,musicales,region de murcia,murcia,107841.0,1047.0
ES,04,2023,12,paisaje naturaleza,actividades,actividades infantiles,andalucia,almeria,1690.0,130.0
ES,11,2023,12,paisaje naturaleza,actividades,actividades infantiles,andalucia,cadiz,94872.0,472.0
ES,14,2023,12,paisaje naturaleza,actividades,actividades infantiles,andalucia,cordoba,39171.0,1187.0
ES,18,2023,12,paisaje naturaleza,actividades,actividades infantiles,andalucia,granada,31701.33,1552.67
ES,21,2023,12,paisaje naturaleza,actividades,actividades infantiles,andalucia,huelva,1942592.0,478.0
ES,23,2023,12,paisaje naturaleza,actividades,actividades infantiles,andalucia,jaen,80985.0,1876.5
ES,29,2023,12,paisaje naturaleza,actividades,actividades infantiles,andalucia,malaga,30659.0,713.0
ES,41,2023,12,paisaje naturaleza,actividades,actividades infantiles,andalucia,sevilla,621462.33,885.0
ES,22,2023,12,paisaje naturaleza,actividades,actividades infantiles,aragon,huesca,9400.0,40.0
ES,50,2023,12,paisaje naturaleza,actividades,actividades infantiles,aragon,zaragoza,286848.0,864.0
ES,35,2023,12,paisaje naturaleza,actividades,actividades infantiles,canarias,las palmas,4551.5,155.75
ES,38,2023,12,paisaje naturaleza,actividades,actividades infantiles,canarias,santa cruz de tenerife,130045.0,839.0
ES,39,2023,12,paisaje naturaleza,actividades,actividades infantiles,cantabria,cantabria,234232.0,1273.0
ES,02,2023,12,paisaje naturaleza,actividades,actividades infantiles,castilla - la mancha,albacete,9297.0,1033.0
ES,13,2023,12,paisaje naturaleza,actividades,actividades infantiles,castilla - la mancha,ciudad real,22297.0,541.0
ES,19,2023,12,paisaje naturaleza,actividades,actividades infantiles,castilla - la mancha,guadalajara,234352.0,1208.0
ES,45,2023,12,paisaje naturaleza,actividades,actividades infantiles,castilla - la mancha,toledo,92805.0,1345.0
ES,24,2023,12,paisaje naturaleza,actividades,actividades infantiles,castilla y leon,leon,12298.0,946.0
ES,47,2023,12,paisaje naturaleza,actividades,actividades infantiles,castilla y leon,valladolid,1270844.25,821.25
ES,49,2023,12,paisaje naturaleza,actividades,actividades infantiles,castilla y leon,zamora,601036.0,2162.0
ES,08,2023,12,paisaje naturaleza,actividades,actividades infantiles,cataluna,barcelona,493414.46,755.38
ES,17,2023,12,paisaje naturaleza,actividades,actividades infantiles,cataluna,girona,14509.0,707.75
ES,25,2023,12,paisaje naturaleza,actividades,actividades infantiles,cataluna,lleida,171972.0,1062.0
ES,43,2023,12,paisaje naturaleza,actividades,actividades infantiles,cataluna,tarragona,42222.5,912.75
ES,28,2023,12,paisaje naturaleza,actividades,actividades infantiles,comunidad de madrid,madrid,132925.75,494.42
ES,31,2023,12,paisaje naturaleza,actividades,actividades infantiles,comunidad foral de navarra,navarra,350442.0,3500.5
ES,03,2023,12,paisaje naturaleza,actividades,actividades infantiles,comunitat valenciana,alicante/alacant,51789.57,455.57
ES,12,2023,12,paisaje naturaleza,actividades,actividades infantiles,comunitat valenciana,castellon/castello,305108.5,2405.5
ES,46,2023,12,paisaje naturaleza,actividades,actividades infantiles,comunitat valenciana,valencia/valencia,2084830.0,747.67
ES,06,2023,12,paisaje naturaleza,actividades,actividades infantiles,extremadura,badajoz,8215.0,635.0
ES,10,2023,12,paisaje naturaleza,actividades,actividades infantiles,extremadura,caceres,54297.0,2011.0
ES,15,2023,12,paisaje naturaleza,actividades,actividades infantiles,galicia,a coruna,76622.0,842.0
ES,27,2023,12,paisaje naturaleza,actividades,actividades infantiles,galicia,lugo,13325.0,1625.0
ES,36,2023,12,paisaje naturaleza,actividades,actividades infantiles,galicia,pontevedra,3888.0,432.0
ES,07,2023,12,paisaje naturaleza,actividades,actividades infantiles,illes balears,illes balears,218797.0,726.8
ES,26,2023,12,paisaje naturaleza,actividades,actividades infantiles,la rioja,la rioja,184416.0,1632.0
ES,01,2023,12,paisaje naturaleza,actividades,actividades infantiles,pais vasco,araba/alava,170114.0,527.5
ES,48,2023,12,paisaje naturaleza,actividades,actividades infantiles,pais vasco,bizkaia,392371.67,1478.67
ES,20,2023,12,paisaje naturaleza,actividades,actividades infantiles,pais vasco,gipuzkoa,168116.0,689.0
ES,33,2023,12,paisaje naturaleza,actividades,actividades infantiles,principado de asturias,asturias,51834.67,942.67
ES,30,2023,12,paisaje naturaleza,actividades,actividades infantiles,region de murcia,murcia,113152.5,1012.5
ES,18,2023,12,servicios,actividades,cursos,andalucia,granada,600.0,120.0
ES,23,2023,12,servicios,actividades,cursos,andalucia,jaen,1446.0,1205.0
ES,41,2023,12,servicios,actividades,cursos,andalucia,sevilla,24849.0,251.0
ES,50,2023,12,servicios,actividades,cursos,aragon,zaragoza,5404.0,2702.0
ES,35,2023,12,servicios,actividades,cursos,canarias,las palmas,1330.0,3325.0
ES,38,2023,12,servicios,actividades,cursos,canarias,santa cruz de tenerife,218.0,218.0
ES,02,2023,12,servicios,actividades,cursos,castilla - la mancha,albacete,800.0,200.0
ES,45,2023,12,servicios,actividades,cursos,castilla - la mancha,toledo,510.0,255.0
ES,47,2023,12,servicios,actividades,cursos,castilla y leon,valladolid,900.0,450.0
ES,08,2023,12,servicios,actividades,cursos,cataluna,barcelona,102212.0,4646.0
ES,17,2023,12,servicios,actividades,cursos,cataluna,girona,88702.5,18423.5
ES,25,2023,12,servicios,actividades,cursos,cataluna,lleida,3240.0,1620.0
ES,43,2023,12,servicios,actividades,cursos,cataluna,tarragona,12060.0,1005.0
ES,28,2023,12,servicios,actividades,cursos,comunidad de madrid,madrid,348733.0,7117.0
ES,03,2023,12,servicios,actividades,cursos,comunitat valenciana,alicante/alacant,2900.0,2900.0
ES,07,2023,12,servicios,actividades,cursos,illes balears,illes balears,78902.0,2241.5
ES,48,2023,12,servicios,actividades,cursos,pais vasco,bizkaia,372384.0,6896.0
ES,20,2023,12,servicios,actividades,cursos,pais vasco,gipuzkoa,210.0,70.0
ES,33,2023,12,servicios,actividades,cursos,principado de asturias,asturias,7500.0,2500.0
ES,30,2023,12,servicios,actividades,cursos,region de murcia,murcia,1866208.0,8044.0
ES,18,2023,12,paisaje naturaleza,actividades,deportes y aventuras,andalucia,granada,64836.0,3602.0
ES,41,2023,12,paisaje naturaleza,actividades,deportes y aventuras,andalucia,sevilla,74947.0,1006.0
ES,50,2023,12,paisaje naturaleza,actividades,deportes y aventuras,aragon,zaragoza,4800.0,400.0
ES,35,2023,12,paisaje naturaleza,actividades,deportes y aventuras,canarias,las palmas,1739.0,47.0
ES,38,2023,12,paisaje naturaleza,actividades,deportes y aventuras,canarias,santa cruz de tenerife,17226.0,594.0
ES,13,2023,12,paisaje naturaleza,actividades,deportes y aventuras,castilla - la mancha,ciudad real,43808.0,296.0
ES,49,2023,12,paisaje naturaleza,actividades,deportes y aventuras,castilla y leon,zamora,36396.0,1348.0
ES,08,2023,12,paisaje naturaleza,actividades,deportes y aventuras,cataluna,barcelona,108336.5,1250.5
ES,17,2023,12,paisaje naturaleza,actividades,deportes y aventuras,cataluna,girona,123384.0,424.0
ES,43,2023,12,paisaje naturaleza,actividades,deportes y aventuras,cataluna,tarragona,18108.0,503.0
ES,28,2023,12,paisaje naturaleza,actividades,deportes y aventuras,comunidad de madrid,madrid,7294.0,521.0
ES,31,2023,12,paisaje naturaleza,actividades,deportes y aventuras,comunidad foral de navarra,navarra,1051195.0,1411.0
ES,03,2023,12,paisaje naturaleza,actividades,deportes y aventuras,comunitat valenciana,alicante/alacant,16822.0,2588.0
ES,12,2023,12,paisaje naturaleza,actividades,deportes y aventuras,comunitat valenciana,castellon/castello,194317.5,2324.0
ES,06,2023,12,paisaje naturaleza,actividades,deportes y aventuras,extremadura,badajoz,2205.0,105.0
ES,10,2023,12,paisaje naturaleza,actividades,deportes y aventuras,extremadura,caceres,10752.0,1344.0
ES,27,2023,12,paisaje naturaleza,actividades,deportes y aventuras,galicia,lugo,2600.0,650.0
ES,36,2023,12,paisaje naturaleza,actividades,deportes y aventuras,galicia,pontevedra,3888.0,432.0
ES,07,2023,12,paisaje naturaleza,actividades,deportes y aventuras,illes balears,illes balears,44780.5,879.5
ES,41,2023,12,comida y bebida,actividades,gastronomia,andalucia,sevilla,750.0,150.0
ES,50,2023,12,comida y bebida,actividades,gastronomia,aragon,zaragoza,1400.0,200.0
ES,35,2023,12,comida y bebida,actividades,gastronomia,canarias,las palmas,172099.0,1523.0
ES,08,2023,12,comida y bebida,actividades,gastronomia,cataluna,barcelona,168312.67,671.0
ES,25,2023,12,comida y bebida,actividades,gastronomia,cataluna,lleida,3240.0,1620.0
ES,28,2023,12,comida y bebida,actividades,gastronomia,comunidad de madrid,madrid,591632.0,1648.0
ES,46,2023,12,comida y bebida,actividades,gastronomia,comunitat valenciana,valencia/valencia,207088.67,911.33
ES,07,2023,12,comida y bebida,actividades,gastronomia,illes balears,illes balears,170012.0,2237.0
ES,41,2023,12,vida nocturna,espectaculos,cine,andalucia,sevilla,8520.0,40.0
ES,44,2023,12,vida nocturna,espectaculos,cine,aragon,teruel,90.0,45.0
ES,50,2023,12,vida nocturna,espectaculos,cine,aragon,zaragoza,36307.0,315.5
ES,02,2023,12,vida nocturna,espectaculos,cine,castilla - la mancha,albacete,5148.0,286.0
ES,40,2023,12,vida nocturna,espectaculos,cine,castilla y leon,segovia,480.0,30.0
ES,08,2023,12,vida nocturna,espectaculos,cine,cataluna,barcelona,108871.0,721.0
ES,17,2023,12,vida nocturna,espectaculos,cine,cataluna,girona,440.0,40.0
ES,28,2023,12,vida nocturna,espectaculos,cine,comunidad de madrid,madrid,1200.0,100.0
ES,03,2023,12,vida nocturna,espectaculos,cine,comunitat valenciana,alicante/alacant,53068.25,357.75
ES,15,2023,12,vida nocturna,espectaculos,cine,galicia,a coruna,2947.0,2947.0
ES,07,2023,12,vida nocturna,espectaculos,cine,illes balears,illes balears,2559.0,379.5
ES,20,2023,12,vida nocturna,espectaculos,cine,pais vasco,gipuzkoa,32465.67,319.67
ES,28,2023,12,otros,espectaculos,conferencias,comunidad de madrid,madrid,1277.0,2554.0
ES,03,2023,12,otros,espectaculos,conferencias,comunitat valenciana,alicante/alacant,80.0,80.0
ES,07,2023,12,otros,espectaculos,conferencias,illes balears,illes balears,11204.0,5602.0
ES,04,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",andalucia,almeria,136763.75,1313.75
ES,11,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",andalucia,cadiz,136168.75,1071.0
ES,14,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",andalucia,cordoba,1084248.0,1369.0
ES,18,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",andalucia,granada,79868.75,510.0
ES,21,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",andalucia,huelva,1942592.0,478.0
ES,23,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",andalucia,jaen,9468.0,526.0
ES,29,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",andalucia,malaga,459261.0,536.5
ES,41,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",andalucia,sevilla,3275363.67,1581.33
ES,22,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",aragon,huesca,19600.0,392.0
ES,50,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",aragon,zaragoza,407672.33,553.0
ES,35,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",canarias,las palmas,55854.67,547.44
ES,38,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",canarias,santa cruz de tenerife,160685.75,1057.0
ES,39,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",cantabria,cantabria,522288.0,1404.0
ES,02,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla - la mancha,albacete,2871905.0,937.0
ES,13,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla - la mancha,ciudad real,2010.0,804.0
ES,16,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla - la mancha,cuenca,2592.0,1296.0
ES,19,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla - la mancha,guadalajara,68160.0,30.0
ES,45,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla - la mancha,toledo,92805.0,1345.0
ES,24,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla y leon,leon,17600.0,275.0
ES,34,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla y leon,palencia,37471.0,707.0
ES,37,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla y leon,salamanca,33985.0,415.67
ES,42,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla y leon,soria,16058.0,1147.0
ES,47,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla y leon,valladolid,430660.5,767.0
ES,49,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla y leon,zamora,165013.0,5323.0
ES,08,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",cataluna,barcelona,162064.5,914.67
ES,17,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",cataluna,girona,25943.67,1325.0
ES,25,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",cataluna,lleida,346064.0,503.0
ES,43,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",cataluna,tarragona,41129.5,713.5
ES,28,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",comunidad de madrid,madrid,510141.6,707.8
ES,03,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",comunitat valenciana,alicante/alacant,36694.17,545.5
ES,12,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",comunitat valenciana,castellon/castello,240884.0,1205.5
ES,46,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",comunitat valenciana,valencia/valencia,213939.0,926.75
ES,06,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",extremadura,badajoz,71915.0,607.25
ES,10,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",extremadura,caceres,8894.0,129.5
ES,15,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",galicia,a coruna,52925.0,725.0
ES,27,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",galicia,lugo,13325.0,1625.0
ES,36,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",galicia,pontevedra,156558.0,807.0
ES,07,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",illes balears,illes balears,116629.92,643.17
ES,26,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",la rioja,la rioja,71928.0,256.0
ES,01,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",pais vasco,araba/alava,233018.67,630.67
ES,48,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",pais vasco,bizkaia,116278.0,1103.33
ES,20,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",pais vasco,gipuzkoa,296469.0,608.5
ES,33,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",principado de asturias,asturias,46126.0,707.0
ES,30,2023,12,paisaje urbano,espectaculos,"cultura, teatro y danza",region de murcia,murcia,258356.33,579.67
ES,03,2023,12,compras,espectaculos,ferias,comunitat valenciana,alicante/alacant,80.0,80.0
ES,21,2023,12,paisaje urbano,espectaculos,museo y exposiciones,andalucia,huelva,1942592.0,478.0
ES,41,2023,12,paisaje urbano,espectaculos,museo y exposiciones,andalucia,sevilla,4352.0,128.0
ES,45,2023,12,paisaje urbano,espectaculos,museo y exposiciones,castilla - la mancha,toledo,38584.0,689.0
ES,37,2023,12,paisaje urbano,espectaculos,museo y exposiciones,castilla y leon,salamanca,6641.0,229.0
ES,08,2023,12,paisaje urbano,espectaculos,museo y exposiciones,cataluna,barcelona,74266.0,899.0
ES,43,2023,12,paisaje urbano,espectaculos,museo y exposiciones,cataluna,tarragona,55902.0,1694.0
ES,28,2023,12,paisaje urbano,espectaculos,museo y exposiciones,comunidad de madrid,madrid,700.0,100.0
ES,46,2023,12,paisaje urbano,espectaculos,museo y exposiciones,comunitat valenciana,valencia/valencia,42912.0,1192.0
ES,48,2023,12,paisaje urbano,espectaculos,museo y exposiciones,pais vasco,bizkaia,273896.0,938.0
ES,04,2023,12,vida nocturna,espectaculos,musica,andalucia,almeria,3108960.33,2481.0
ES,11,2023,12,vida nocturna,espectaculos,musica,andalucia,cadiz,124800.86,858.71
ES,14,2023,12,vida nocturna,espectaculos,musica,andalucia,cordoba,120865.5,865.5
ES,18,2023,12,vida nocturna,espectaculos,musica,andalucia,granada,303410.86,1259.29
ES,23,2023,12,vida nocturna,espectaculos,musica,andalucia,jaen,87963.8,867.8
ES,29,2023,12,vida nocturna,espectaculos,musica,andalucia,malaga,95805.0,1193.83
ES,41,2023,12,vida nocturna,espectaculos,musica,andalucia,sevilla,715619.67,1248.56
ES,22,2023,12,vida nocturna,espectaculos,musica,aragon,huesca,590257.33,1394.0
ES,44,2023,12,vida nocturna,espectaculos,musica,aragon,teruel,461616.0,2608.0
ES,50,2023,12,vida nocturna,espectaculos,musica,aragon,zaragoza,145032.5,710.0
ES,35,2023,12,vida nocturna,espectaculos,musica,canarias,las palmas,264942.55,1564.45
ES,38,2023,12,vida nocturna,espectaculos,musica,canarias,santa cruz de tenerife,296181.0,1736.14
