AÑO;MES;PAIS_ORIGEN;CIUDAD_DESTINO;TIPO_ORIGEN;ASIENTOS;DISTANCIA_MEDIA;VARIACION_INTERANUAL_ASIENTOS
2023;1;Albania;Barcelona;Internacional;4140;1467,0;51,87
2023;1;Albania;Madrid;Internacional;1806;1950,0;-8,32
2023;1;Alemania;Alacant/Alicante;Internacional;17213;1551,91;12,04
2023;1;Alemania;Barcelona;Internacional;123377;1208,18;51,15
2023;1;Alemania;Bilbao;Internacional;22752;1186,67;19,17
2023;1;Alemania;Fuerteventura;Internacional;73471;2778,17;6,37
2023;1;Alemania;Ibiza;Internacional;648;1441,0;-18,18
2023;1;Alemania;Jerez de la Frontera;Internacional;1224;1898,67;0,0
2023;1;Alemania;Lanzarote;Internacional;33430;2987,91;9,5
2023;1;Alemania;Madrid;Internacional;120682;1557,53;9,94
2023;1;Alemania;Mallorca;Internacional;101218;1368,67;19,54
2023;1;Alemania;Málaga;Internacional;33897;1840,11;5,95
2023;1;Alemania;Oviedo;Internacional;1890;1272,0;0,0
2023;1;Alemania;Palmas de Gran Canaria, Las;Internacional;97555;3185,83;5,63
2023;1;Alemania;Santa Cruz de la Palma;Internacional;7330;2944,11;0,0
2023;1;Alemania;Santiago de Compostela;Internacional;1701;1554,0;0,0
2023;1;Alemania;Sevilla;Internacional;9436;1805,86;49,19
2023;1;Alemania;Tenerife;Internacional;94321;3191,46;21,06
2023;1;Alemania;València;Internacional;23058;1477,55;10,51
2023;1;Angola;Madrid;Internacional;4165;5748,0;0,0
2023;1;Arabia Saudí;Barcelona;Internacional;2682;4087,0;603,94
2023;1;Arabia Saudí;Madrid;Internacional;5423;4514,0;7,05
2023;1;Argelia;Barcelona;Internacional;7111;519,0;3,67
2023;1;Argelia;Madrid;Internacional;1530;1157,33;72,88
2023;1;Argentina;Barcelona;Internacional;8740;10475,0;78,51
2023;1;Argentina;Madrid;Internacional;47436;9930,67;72,71
2023;1;Austria;Alacant/Alicante;Internacional;2601;1759,0;11,15
2023;1;Austria;Barcelona;Internacional;24306;1369,0;70,17
2023;1;Austria;Fuerteventura;Internacional;2541;3398,0;43,56
2023;1;Austria;Lanzarote;Internacional;936;3342,0;4,0
2023;1;Austria;Madrid;Internacional;22164;1804,0;47,58
2023;1;Austria;Mallorca;Internacional;8691;1456,0;59,82
2023;1;Austria;Málaga;Internacional;8130;2133,0;10,48
2023;1;Austria;Palmas de Gran Canaria, Las;Internacional;4390;3480,0;-33,67
2023;1;Austria;Santander;Internacional;1701;1657,0;0,0
2023;1;Austria;Sevilla;Internacional;1647;2170,0;-8,5
2023;1;Austria;Tenerife;Internacional;9021;3560,8;24,88
2023;1;Austria;València;Internacional;3529;1664,0;-1,97
2023;1;Austria;Zaragoza;Internacional;1656;1556,0;2,22
2023;1;Bolivia;Madrid;Internacional;10111;8912,0;23,55
2023;1;Brasil;Barcelona;Internacional;3918;8759,0;4,29
2023;1;Brasil;Madrid;Internacional;36505;8038,2;41,66
2023;1;Bulgaria;Alacant/Alicante;Internacional;1785;2076,0;98,33
2023;1;Bulgaria;Barcelona;Internacional;8070;1762,0;37,46
2023;1;Bulgaria;Madrid;Internacional;7505;2245,0;52,57
2023;1;Bulgaria;Mallorca;Internacional;864;1759,0;118,18
2023;1;Bulgaria;Málaga;Internacional;2684;1586,5;1391,11
2023;1;Bulgaria;València;Internacional;2616;2024,0;12,27
2023;1;Bélgica;Alacant/Alicante;Internacional;32820;1444,64;26,43
2023;1;Bélgica;Barcelona;Internacional;31787;1077,44;33,94
2023;1;Bélgica;Bilbao;Internacional;3658;1010,0;88,17
2023;1;Bélgica;Castelló de la Plana;Internacional;1701;1187,0;0,0
2023;1;Bélgica;Fuerteventura;Internacional;3426;1035,33;262,54
2023;1;Bélgica;Lanzarote;Internacional;6039;2854,33;13,56
2023;1;Bélgica;Madrid;Internacional;49451;1307,18;14,8
2023;1;Bélgica;Mallorca;Internacional;3141;1218,0;39,04
2023;1;Bélgica;Murcia;Internacional;560;1534,5;-59,42
2023;1;Bélgica;Málaga;Internacional;28241;1630,21;11,64
2023;1;Bélgica;Oviedo;Internacional;1890;1100,0;0,0
2023;1;Bélgica;Palmas de Gran Canaria, Las;Internacional;12928;2554,5;1,88
2023;1;Bélgica;Santa Cruz de la Palma;Internacional;756;3094,0;0,0
2023;1;Bélgica;Santander;Internacional;2497;1001,0;-5,63
2023;1;Bélgica;Santiago de Compostela;Internacional;1512;1287,0;0,0
2023;1;Bélgica;Sevilla;Internacional;4914;1664,0;30,0
2023;1;Bélgica;Tenerife;Internacional;28607;2350,45;34,04
2023;1;Bélgica;València;Internacional;12393;1305,2;33,1
2023;1;Bélgica;Vitoria-Gasteiz;Internacional;1512;1002,0;0,0
2023;1;Bélgica;Zaragoza;Internacional;1323;1063,0;-22,22
2023;1;Cabo Verde;Palmas de Gran Canaria, Las;Internacional;3068;1509,4;0,0
2023;1;Canadá;Málaga;Internacional;2035;5701,0;80,41
2023;1;Chile;Barcelona;Internacional;4082;11144,0;0,0
2023;1;Chile;Madrid;Internacional;19854;10713,0;5,38
2023;1;China;Madrid;Internacional;4636;9700,33;11,02
2023;1;Colombia;Barcelona;Internacional;9500;8508,0;22,58
2023;1;Colombia;Madrid;Internacional;69284;8054,0;50,09
2023;1;Corea;Barcelona;Internacional;5952;9588,0;0,0
2023;1;Costa Rica;Madrid;Internacional;12820;8494,0;18,7
2023;1;Croacia;Barcelona;Internacional;558;1343,0;0,0
2023;1;Croacia;Málaga;Internacional;1620;1984,0;-10,0
2023;1;Cuba;Madrid;Internacional;27207;7339,0;39,73
2023;1;Dinamarca;Alacant/Alicante;Internacional;10410;2138,75;10,26
2023;1;Dinamarca;Barcelona;Internacional;17078;1743,29;38,36
2023;1;Dinamarca;Bilbao;Internacional;2382;1762,0;0,0
2023;1;Dinamarca;Fuerteventura;Internacional;884;3540,0;-55,56
2023;1;Dinamarca;Lanzarote;Internacional;848;3621,0;-52,31
2023;1;Dinamarca;Madrid;Internacional;13388;2031,0;45,3
2023;1;Dinamarca;Mallorca;Internacional;1338;1929,0;-48,5
2023;1;Dinamarca;Málaga;Internacional;23777;2452,23;1,59
2023;1;Dinamarca;Palmas de Gran Canaria, Las;Internacional;18954;3761,93;-12,96
2023;1;Dinamarca;Sevilla;Internacional;1701;2325,0;200,0
2023;1;Dinamarca;Tenerife;Internacional;12910;3811,0;28,91
2023;1;Ecuador;Madrid;Internacional;18814;8916,67;12,47
2023;1;Egipto;Badajoz;Internacional;154;3604,0;0,0
2023;1;Egipto;Barcelona;Internacional;6338;2903,0;84,51
2023;1;Egipto;Bilbao;Internacional;912;3358,0;0,0
2023;1;Egipto;Madrid;Internacional;6418;3347,0;26,02
2023;1;Egipto;Mallorca;Internacional;154;2801,0;0,0
2023;1;Egipto;Murcia;Internacional;308;2409,5;0,0
2023;1;Egipto;Málaga;Internacional;920;3389,0;0,0
2023;1;Egipto;Palmas de Gran Canaria, Las;Internacional;308;2985,5;0,0
2023;1;Egipto;Pamplona/Iruña;Internacional;154;550,0;0,0
2023;1;Egipto;Santiago de Compostela;Internacional;308;2053,0;0,0
2023;1;Egipto;Sevilla;Internacional;308;2150,0;0,0
2023;1;Egipto;Valladolid;Internacional;308;1980,0;0,0
2023;1;Egipto;València;Internacional;1056;3070,0;0,0
2023;1;Egipto;Vitoria-Gasteiz;Internacional;154;3331,0;0,0
2023;1;Emiratos Árabes Unidos;Barcelona;Internacional;28688;5169,33;35,19
2023;1;Emiratos Árabes Unidos;Madrid;Internacional;24928;5659,0;6,43
2023;1;España;Alacant/Alicante;Nacional;86351;674,71;46,39
2023;1;España;Almería;Nacional;15108;419,38;28,12
2023;1;España;Badajoz;Nacional;5348;571,0;78,27
2023;1;España;Barcelona;Nacional;582922;733,67;29,0
2023;1;España;Bilbao;Nacional;152662;715,87;44,43
2023;1;España;Castelló de la Plana;Nacional;1100;308,0;0,0
2023;1;España;Coruña, A;Nacional;55984;669,94;39,93
2023;1;España;Donostia/San Sebastián;Nacional;20004;681,5;65,32
2023;1;España;Fuerteventura;Nacional;80069;717,86;9,01
2023;1;España;Girona;Nacional;100;891,0;0,0
2023;1;España;Granada;Nacional;44008;621,81;40,35
2023;1;España;Ibiza;Nacional;140324;276,43;29,9
2023;1;España;Jerez de la Frontera;Nacional;25826;777,67;55,79
2023;1;España;Lanzarote;Nacional;134140;735,56;34,52
2023;1;España;León;Nacional;2200;1094,0;15,79
2023;1;España;Lleida;Nacional;1400;304,0;71,57
2023;1;España;Logroño;Nacional;700;241,0;7,69
2023;1;España;Madrid;Nacional;829107;814,14;29,05
2023;1;España;Mallorca;Nacional;391671;426,56;26,82
2023;1;España;Melilla;Nacional;26778;385,85;25,6
2023;1;España;Menorca;Nacional;62673;256,1;23,27
2023;1;España;Murcia;Nacional;1502;1149,5;-7,97
2023;1;España;Málaga;Nacional;152164;736,95;41,88
2023;1;España;Oviedo;Nacional;59232;1028,21;26,78
2023;1;España;Palmas de Gran Canaria, Las;Nacional;306724;764,5;19,35
2023;1;España;Pamplona/Iruña;Nacional;11716;562,56;48,0
2023;1;España;San Sebastián de la Gomera;Nacional;9000;146,0;76,06
2023;1;España;Santa Cruz de la Palma;Nacional;56384;337,21;16,43
2023;1;España;Santander;Nacional;25986;780,4;58,56
2023;1;España;Santiago de Compostela;Nacional;101818;976,9;27,13
2023;1;España;Seu d'Urgell, La;Nacional;648;461,0;0,0
2023;1;España;Sevilla;Nacional;171649;775,77;26,72
2023;1;España;Tenerife;Nacional;336009;833,92;20,61
2023;1;España;Valladolid;Nacional;7224;980,17;43,96
2023;1;España;Valverde;Nacional;12276;182,4;4,28
2023;1;España;València;Nacional;122283;662,0;42,23
2023;1;España;Vigo;Nacional;58850;709,8;50,15
2023;1;España;Vitoria-Gasteiz;Nacional;8003;659,91;51,83
2023;1;España;Zaragoza;Nacional;8883;1470,33;35,64
2023;1;Estados Unidos de América;Barcelona;Internacional;44642;6845,13;89,37
2023;1;Estados Unidos de América;Madrid;Internacional;117815;6792,32;29,19
2023;1;Estonia;Barcelona;Internacional;1701;2552,0;0,0
2023;1;Estonia;Tenerife;Internacional;1483;4681,0;0,0
2023;1;Finlandia;Alacant/Alicante;Internacional;7014;3027,0;67,6
2023;1;Finlandia;Barcelona;Internacional;8714;2823,33;25,89
2023;1;Finlandia;Fuerteventura;Internacional;1045;4572,0;0,0
2023;1;Finlandia;Lanzarote;Internacional;836;4510,0;-20,0
2023;1;Finlandia;Madrid;Internacional;6817;2943,0;17,41
2023;1;Finlandia;Málaga;Internacional;15354;3353,5;43,86
2023;1;Finlandia;Palmas de Gran Canaria, Las;Internacional;17445;4709,42;19,43
2023;1;Finlandia;Tenerife;Internacional;13347;4737,0;17,48
2023;1;Francia;Alacant/Alicante;Internacional;15863;961,4;61,09
2023;1;Francia;Barcelona;Internacional;129172;747,67;38,88
2023;1;Francia;Bilbao;Internacional;10454;759,0;162,47
2023;1;Francia;Coruña, A;Internacional;1980;1023,0;350,0
2023;1;Francia;Fuerteventura;Internacional;11372;2465,23;27,33
2023;1;Francia;Granada;Internacional;1760;1374,0;-11,11
2023;1;Francia;Ibiza;Internacional;1100;1097,0;66,67
2023;1;Francia;Lanzarote;Internacional;14102;2431,53;32,69
2023;1;Francia;Madrid;Internacional;181069;898,38;20,67
2023;1;Francia;Mallorca;Internacional;10232;1018,0;108,09
2023;1;Francia;Menorca;Internacional;2860;994,0;354,69
2023;1;Francia;Málaga;Internacional;29892;1328,11;18,15
2023;1;Francia;Oviedo;Internacional;1980;864,0;0,0
2023;1;Francia;Palmas de Gran Canaria, Las;Internacional;12351;2673,09;67,74
2023;1;Francia;Santander;Internacional;1576;807,0;-57,19
2023;1;Francia;Santiago de Compostela;Internacional;6750;1005,83;359,5
2023;1;Francia;Sevilla;Internacional;33530;1287,65;44,22
2023;1;Francia;Tenerife;Internacional;24045;2623,95;33,67
2023;1;Francia;València;Internacional;25756;974,75;33,0
2023;1;Francia;Zaragoza;Internacional;2425;862,5;-34,12
2023;1;Gambia;Barcelona;Internacional;2352;3596,0;40,5
2023;1;Georgia;Barcelona;Internacional;1080;3320,0;20,0
2023;1;Grecia;Barcelona;Internacional;13193;1902,0;51,49
2023;1;Grecia;Madrid;Internacional;10841;2375,0;60,11
2023;1;Guatemala;Madrid;Internacional;9084;8659,0;43,37
2023;1;Guinea Ecuatorial;Madrid;Internacional;4766;4263,0;343,35
2023;1;Honduras;Madrid;Internacional;6349;8446,0;117,21
2023;1;Hungría;Alacant/Alicante;Internacional;2074;1899,0;23,53
2023;1;Hungría;Barcelona;Internacional;14792;1520,0;26,67
2023;1;Hungría;Fuerteventura;Internacional;1195;3543,0;5,19
2023;1;Hungría;Lanzarote;Internacional;969;3487,0;0,0
2023;1;Hungría;Madrid;Internacional;12846;1971,0;43,11
2023;1;Hungría;Málaga;Internacional;4992;2282,0;29,6
2023;1;Hungría;Palmas de Gran Canaria, Las;Internacional;977;3690,0;3,39
2023;1;Hungría;Sevilla;Internacional;1701;2328,0;0,0
2023;1;Hungría;Tenerife;Internacional;2331;3764,0;11,42
2023;1;Hungría;València;Internacional;1512;1812,0;-11,11
2023;1;India;Teruel;Internacional;1746;7063,0;0,0
2023;1;Irlanda;Alacant/Alicante;Internacional;10467;1691,2;13,02
2023;1;Irlanda;Barcelona;Internacional;25554;1483,0;61,13
2023;1;Irlanda;Bilbao;Internacional;522;1150,0;-25,0
2023;1;Irlanda;Castelló de la Plana;Internacional;1709;1543,0;0,0
2023;1;Irlanda;Fuerteventura;Internacional;5423;2802,67;21,97
2023;1;Irlanda;Lanzarote;Internacional;26101;2731,0;30,26
2023;1;Irlanda;Madrid;Internacional;27378;1450,0;57,61
2023;1;Irlanda;Murcia;Internacional;1733;1779,0;0,0
2023;1;Irlanda;Málaga;Internacional;23178;1847,3;26,04
2023;1;Irlanda;Oviedo;Internacional;1741;1094,0;0,0
2023;1;Irlanda;Palmas de Gran Canaria, Las;Internacional;12010;2872,17;51,41
2023;1;Irlanda;Santander;Internacional;2457;1124,0;333,33
2023;1;Irlanda;Santiago de Compostela;Internacional;1898;1179,0;0,0
2023;1;Irlanda;Sevilla;Internacional;3631;1778,0;113,46
2023;1;Irlanda;Tenerife;Internacional;16676;2908,2;4,37
2023;1;Irlanda;València;Internacional;7033;1555,5;165,8
2023;1;Irán;Barcelona;Internacional;2772;4267,0;0,0
2023;1;Islandia;Alacant/Alicante;Internacional;1684;3205,0;192,36
2023;1;Islandia;Barcelona;Internacional;3042;2978,0;81,72
2023;1;Islandia;Madrid;Internacional;1620;2887,0;0,0
2023;1;Islandia;Palmas de Gran Canaria, Las;Internacional;1643;4039,0;113,93
2023;1;Islandia;Tenerife;Internacional;8626;4061,0;51,02
2023;1;Israel;Barcelona;Internacional;17157;3078,0;136,35
2023;1;Israel;Madrid;Internacional;23565;3542,0;186,23
2023;1;Italia;Alacant/Alicante;Internacional;7232;1195,25;-38,05
2023;1;Italia;Barcelona;Internacional;183764;845,13;59,74
2023;1;Italia;Bilbao;Internacional;960;1337,0;-37,01
2023;1;Italia;Fuerteventura;Internacional;13068;2110,7;3,19
2023;1;Italia;Girona;Internacional;2646;651,0;16,67
2023;1;Italia;Lanzarote;Internacional;10911;2469,67;10,35
2023;1;Italia;Madrid;Internacional;211523;1296,36;38,19
2023;1;Italia;Mallorca;Internacional;7347;919,6;7,89
2023;1;Italia;Málaga;Internacional;29339;1530,93;36,95
2023;1;Italia;Oviedo;Internacional;1701;1501,0;0,0
2023;1;Italia;Palmas de Gran Canaria, Las;Internacional;14668;2469,54;33,83
2023;1;Italia;Santander;Internacional;5537;1239,67;-2,35
2023;1;Italia;Santiago de Compostela;Internacional;4158;1528,5;83,33
2023;1;Italia;Sevilla;Internacional;34194;1637,77;14,58
2023;1;Italia;Tenerife;Internacional;32947;2894,95;19,55
2023;1;Italia;València;Internacional;51379;1137,12;24,97
2023;1;Italia;Vitoria-Gasteiz;Internacional;1801;996,0;217,64
2023;1;Italia;Zaragoza;Internacional;4607;1094,0;87,51
2023;1;Jordania;Barcelona;Internacional;2211;3186,0;86,58
2023;1;Jordania;Madrid;Internacional;3245;3649,0;27,11
2023;1;Kuwait;Madrid;Internacional;2356;4792,0;0,0
2023;1;Letonia;Barcelona;Internacional;4360;2335,0;20,11
2023;1;Letonia;Madrid;Internacional;1327;2689,0;14,4
2023;1;Letonia;Málaga;Internacional;3090;3080,0;-1,94
2023;1;Letonia;Palmas de Gran Canaria, Las;Internacional;1326;4451,0;0,0
2023;1;Letonia;Tenerife;Internacional;3961;4504,0;43,77
2023;1;Lituania;Alacant/Alicante;Internacional;1701;2613,0;0,0
2023;1;Lituania;Barcelona;Internacional;3153;2256,0;66,83
2023;1;Lituania;Madrid;Internacional;1512;2589,0;-11,11
2023;1;Lituania;Málaga;Internacional;1512;2966,0;-11,11
2023;1;Lituania;Tenerife;Internacional;720;4465,0;0,0
2023;1;Luxemburgo;Barcelona;Internacional;6154;978,0;10,62
2023;1;Luxemburgo;Fuerteventura;Internacional;1173;1480,0;66,38
2023;1;Luxemburgo;Lanzarote;Internacional;1635;2842,0;9,0
2023;1;Luxemburgo;Madrid;Internacional;7036;1269,0;20,58
2023;1;Luxemburgo;Mallorca;Internacional;1392;1150,0;37,69
2023;1;Luxemburgo;Málaga;Internacional;2199;1675,0;88,43
2023;1;Luxemburgo;Palmas de Gran Canaria, Las;Internacional;2583;3027,0;20,25
2023;1;Luxemburgo;Tenerife;Internacional;2841;3078,0;14,79
2023;1;Líbano;Barcelona;Internacional;924;3036,0;148,39
2023;1;Líbano;Madrid;Internacional;1900;3506,0;97,92
2023;1;Malta;Barcelona;Internacional;4499;1232,0;118,61
2023;1;Malta;Madrid;Internacional;6174;1654,0;104,17
2023;1;Marruecos;Alacant/Alicante;Internacional;4347;715,67;0,0
2023;1;Marruecos;Barcelona;Internacional;44381;1114,23;247,51
2023;1;Marruecos;Bilbao;Internacional;1566;878,0;0,0
2023;1;Marruecos;Madrid;Internacional;54082;869,28;850,31
2023;1;Marruecos;Mallorca;Internacional;870;717,0;400,0
2023;1;Marruecos;Murcia;Internacional;1914;551,5;-21,43
2023;1;Marruecos;Málaga;Internacional;19315;387,92;106,75
2023;1;Marruecos;Palmas de Gran Canaria, Las;Internacional;7416;546,78;5122,54
2023;1;Marruecos;Santander;Internacional;1701;1364,0;0,0
2023;1;Marruecos;Sevilla;Internacional;10647;381,17;0,0
2023;1;Marruecos;Tenerife;Internacional;2121;839,0;0,0
2023;1;Marruecos;València;Internacional;10829;890,33;3348,73
2023;1;Marruecos;Zaragoza;Internacional;1701;1277,0;0,0
2023;1;Mauritania;Palmas de Gran Canaria, Las;Internacional;2912;994,33;33,82
2023;1;Moldavia;Barcelona;Internacional;1709;2219,0;-7,62
2023;1;Montenegro;Barcelona;Internacional;1701;1424,0;0,0
2023;1;México;Barcelona;Internacional;9362;9475,0;28,78
2023;1;México;Madrid;Internacional;73154;8648,36;31,1
2023;1;Noruega;Alacant/Alicante;Internacional;23436;2533,94;35,9
2023;1;Noruega;Barcelona;Internacional;4851;2188,0;25,06
2023;1;Noruega;Lanzarote;Internacional;744;3933,0;0,0
2023;1;Noruega;Madrid;Internacional;2976;2410,0;79,28
2023;1;Noruega;Málaga;Internacional;15731;2785,5;18,88
2023;1;Noruega;Palmas de Gran Canaria, Las;Internacional;27637;4101,32;3,34
2023;1;Noruega;Tenerife;Internacional;8429;4100,43;135,32
2023;1;Panamá;Madrid;Internacional;14583;8152,0;17,75
2023;1;Países Bajos;Alacant/Alicante;Internacional;38684;1572,94;6,61
2023;1;Países Bajos;Barcelona;Internacional;70979;1216,62;18,23
2023;1;Países Bajos;Bilbao;Internacional;7643;1136,75;-2,24
2023;1;Países Bajos;Fuerteventura;Internacional;8676;2572,33;11,67
2023;1;Países Bajos;Ibiza;Internacional;6197;1493,0;28,2
2023;1;Países Bajos;Lanzarote;Internacional;12948;2070,89;18,59
2023;1;Países Bajos;Madrid;Internacional;56799;1450,0;14,08
2023;1;Países Bajos;Mallorca;Internacional;3924;1407,4;30,15
2023;1;Países Bajos;Málaga;Internacional;45182;1860,38;9,52
2023;1;Países Bajos;Oviedo;Internacional;1674;1258,0;0,0
2023;1;Países Bajos;Palmas de Gran Canaria, Las;Internacional;26630;2857,84;10,32
2023;1;Países Bajos;Santa Cruz de la Palma;Internacional;756;3218,0;0,0
2023;1;Países Bajos;Santiago de Compostela;Internacional;1644;1433,0;82,67
2023;1;Países Bajos;Sevilla;Internacional;12282;1821,0;14,01
2023;1;Países Bajos;Tenerife;Internacional;22643;3022,88;4,49
2023;1;Países Bajos;València;Internacional;23517;1452,08;4,32
2023;1;Perú;Madrid;Internacional;34728;9520,0;16,36
2023;1;Polonia;Alacant/Alicante;Internacional;16178;2172,5;71,2
2023;1;Polonia;Barcelona;Internacional;28734;1750,22;55,16
2023;1;Polonia;Fuerteventura;Internacional;5942;3808,6;88,87
2023;1;Polonia;Girona;Internacional;1725;1591,0;1,41
2023;1;Polonia;Lanzarote;Internacional;756;3627,0;5,0
2023;1;Polonia;Madrid;Internacional;13826;2224,0;30,58
2023;1;Polonia;Málaga;Internacional;13538;2517,17;258,15
2023;1;Polonia;Palmas de Gran Canaria, Las;Internacional;2662;3938,5;0,0
2023;1;Polonia;Sevilla;Internacional;1701;2475,0;0,0
2023;1;Polonia;Tenerife;Internacional;9235;3993,17;16,27
2023;1;Polonia;València;Internacional;5530;2104,0;8,37
2023;1;Portugal;Alacant/Alicante;Internacional;7516;754,0;109,3
2023;1;Portugal;Barcelona;Internacional;83027;955,22;40,94
2023;1;Portugal;Bilbao;Internacional;13399;667,43;201,92
2023;1;Portugal;Fuerteventura;Internacional;2066;1226,0;34,68
2023;1;Portugal;Madrid;Internacional;151892;505,33;65,5
2023;1;Portugal;Málaga;Internacional;11375;493,5;41,3
2023;1;Portugal;Palmas de Gran Canaria, Las;Internacional;6759;1203,25;64,29
2023;1;Portugal;Sevilla;Internacional;12968;353,2;55,51
2023;1;Portugal;Tenerife;Internacional;9173;1234,2;70,09
2023;1;Portugal;València;Internacional;16031;743,17;77,43
2023;1;Portugal;Vitoria-Gasteiz;Internacional;100;704,0;0,0
2023;1;Portugal;Zaragoza;Internacional;2037;696,5;19,75
2023;1;Qatar;Barcelona;Internacional;18570;4858,0;49,2
2023;1;Qatar;Madrid;Internacional;21623;5326,0;23,6
2023;1;Reino Unido;Alacant/Alicante;Internacional;144921;1652,45;59,67
2023;1;Reino Unido;Almería;Internacional;1302;1598,0;0,0
2023;1;Reino Unido;Barcelona;Internacional;157274;1214,63;115,29
2023;1;Reino Unido;Bilbao;Internacional;14826;931,0;203,56
2023;1;Reino Unido;Castelló de la Plana;Internacional;1544;1297,0;172,31
2023;1;Reino Unido;Coruña, A;Internacional;3258;1066,0;0,0
2023;1;Reino Unido;Fuerteventura;Internacional;65061;2913,28;44,25
2023;1;Reino Unido;Girona;Internacional;1701;1124,0;200,0
2023;1;Reino Unido;Granada;Internacional;1260;1575,0;0,0
2023;1;Reino Unido;Ibiza;Internacional;2156;1406,0;-60,71
2023;1;Reino Unido;Lanzarote;Internacional;134309;2824,65;29,77
2023;1;Reino Unido;Madrid;Internacional;160285;1301,43;69,53
2023;1;Reino Unido;Mallorca;Internacional;29520;1412,69;87,54
2023;1;Reino Unido;Menorca;Internacional;1080;1298,0;2,27
2023;1;Reino Unido;Murcia;Internacional;7271;1613,67;28,37
2023;1;Reino Unido;Málaga;Internacional;131190;1797,17;48,01
2023;1;Reino Unido;Oviedo;Internacional;5958;991,5;0,0
2023;1;Reino Unido;Palmas de Gran Canaria, Las;Internacional;79273;2997,74;32,49
2023;1;Reino Unido;Santa Cruz de la Palma;Internacional;756;3023,0;0,0
2023;1;Reino Unido;Santander;Internacional;9200;1124,75;156,2
2023;1;Reino Unido;Santiago de Compostela;Internacional;8568;1263,0;156,6
2023;1;Reino Unido;Sevilla;Internacional;24839;1681,33;82,29
2023;1;Reino Unido;Tenerife;Internacional;224947;3022,99;32,78
2023;1;Reino Unido;València;Internacional;31077;1383,0;152,25
2023;1;Reino Unido;Zaragoza;Internacional;4395;1139,0;45,34
2023;1;República Checa;Barcelona;Internacional;12650;1356,0;26,03
2023;1;República Checa;Lanzarote;Internacional;189;3313,0;0,0
2023;1;República Checa;Madrid;Internacional;8702;1747,0;171,6
2023;1;República Checa;Mallorca;Internacional;633;1478,0;30,52
2023;1;República Checa;Málaga;Internacional;3156;2114,0;-50,42
2023;1;República Checa;Palmas de Gran Canaria, Las;Internacional;945;2848,2;-2,38
2023;1;República Checa;Tenerife;Internacional;2549;3571,0;-35,87
2023;1;República Dominicana;Madrid;Internacional;39677;6625,5;-6,98
2023;1;República Eslovaca;Barcelona;Internacional;720;1413,0;0,0
2023;1;República Eslovaca;Lanzarote;Internacional;945;3386,0;0,0
2023;1;República Eslovaca;Mallorca;Internacional;720;201,0;0,0
2023;1;Rumanía;Alacant/Alicante;Internacional;4478;2250,0;216,24
2023;1;Rumanía;Barcelona;Internacional;20292;1901,86;47,28
2023;1;Rumanía;Castelló de la Plana;Internacional;2124;2180,0;124,29
2023;1;Rumanía;Madrid;Internacional;27441;2375,33;28,95
2023;1;Rumanía;Málaga;Internacional;4364;2662,0;3,05
2023;1;Rumanía;Palmas de Gran Canaria, Las;Internacional;956;4094,0;-18,78
2023;1;Rumanía;Santander;Internacional;2133;2381,0;792,47
2023;1;Rumanía;Sevilla;Internacional;2142;2777,0;0,0
2023;1;Rumanía;Tenerife;Internacional;2151;4179,0;0,0
2023;1;Rumanía;València;Internacional;8919;2090,33;31,34
2023;1;Rumanía;Zaragoza;Internacional;4874;2126,5;60,07
2023;1;Senegal;Barcelona;Internacional;3460;3487,0;42,04
2023;1;Senegal;Madrid;Internacional;7716;3152,0;18,13
2023;1;Senegal;Palmas de Gran Canaria, Las;Internacional;1848;1483,0;75,0
2023;1;Serbia;Barcelona;Internacional;5216;1527,0;124,83
2023;1;Serbia;Madrid;Internacional;1212;2000,0;0,0
2023;1;Serbia;Málaga;Internacional;1290;2264,0;0,0
2023;1;Serbia;València;Internacional;1346;1805,0;0,0
2023;1;Singapur;Barcelona;Internacional;2530;719,0;42,86
2023;1;Suecia;Alacant/Alicante;Internacional;15860;2576,36;5,97
2023;1;Suecia;Barcelona;Internacional;13952;2267,5;27,15
2023;1;Suecia;Lanzarote;Internacional;2646;4023,67;8,22
2023;1;Suecia;Madrid;Internacional;5388;2597,0;58,8
2023;1;Suecia;Mallorca;Internacional;1986;2473,0;0,3
2023;1;Suecia;Málaga;Internacional;22617;2938,6;9,82
2023;1;Suecia;Palmas de Gran Canaria, Las;Internacional;27466;4135,93;-11,01
2023;1;Suecia;Tenerife;Internacional;12371;4183,38;7,5
2023;1;Suecia;València;Internacional;1323;2582,0;0,0
2023;1;Suiza;Alacant/Alicante;Internacional;10325;1194,5;44,55
2023;1;Suiza;Barcelona;Internacional;54447;758,18;54,87
2023;1;Suiza;Bilbao;Internacional;299;1004,0;-24,3
2023;1;Suiza;Fuerteventura;Internacional;4482;2092,5;-21,7
2023;1;Suiza;Ibiza;Internacional;528;1116,0;-24,14
2023;1;Suiza;Lanzarote;Internacional;3552;2787,0;-28,8
2023;1;Suiza;Madrid;Internacional;63740;1119,06;9,55
2023;1;Suiza;Mallorca;Internacional;13716;969,0;37,53
2023;1;Suiza;Málaga;Internacional;16100;1502,43;28,17
2023;1;Suiza;Palmas de Gran Canaria, Las;Internacional;10572;2958,14;-5,93
2023;1;Suiza;Santa Cruz de la Palma;Internacional;1044;3083,0;-50,0
2023;1;Suiza;Santiago de Compostela;Internacional;5346;1346,75;-5,31
2023;1;Suiza;Sevilla;Internacional;3792;1507,0;36,5
