mes,categoria_alojamiento,periodo_antelacion,valoraciones_norm,tiene_valoraciones,tipo_dia,precio
4,hotel 3 estrellas,3 meses,3.885,True,semana,67.0
4,hotel 4 estrellas,1 mes,4.367,True,semana,88.0
4,hotel 4 estrellas,1 semana,4.367,True,semana,85.33
4,hotel 4 estrellas,2 semanas,4.367,True,semana,86.33
4,hotel 4 estrellas,3 meses,4.367,True,semana,89.67
4,hotel 5 estrellas,1 mes,4.9325,True,semana,156.0
4,hotel 5 estrellas,1 semana,4.9325,True,semana,141.4
4,hotel 5 estrellas,2 semanas,4.9325,True,semana,160.0
4,hotel 5 estrellas,3 meses,4.9325,True,semana,141.4
5,hotel 3 estrellas,1 mes,4.076,True,semana,68.33
5,hotel 3 estrellas,1 semana,4.076,True,semana,69.0
5,hotel 3 estrellas,2 semanas,4.076,True,semana,68.0
5,hotel 3 estrellas,3 meses,4.076,True,semana,69.0
5,hotel 4 estrellas,1 mes,3.6265,True,semana,88.67
5,hotel 4 estrellas,1 semana,3.6265,True,semana,87.0
5,hotel 4 estrellas,2 semanas,3.6265,True,semana,88.0
5,hotel 4 estrellas,3 meses,3.6265,True,semana,90.67
5,hotel 5 estrellas,1 mes,5.0,True,semana,163.2
5,hotel 5 estrellas,1 semana,5.0,True,semana,190.0
5,hotel 5 estrellas,2 semanas,5.0,True,semana,189.0
5,hotel 5 estrellas,3 meses,5.0,True,semana,163.2
6,hotel 3 estrellas,1 mes,4.157500000000001,True,semana,71.33
6,hotel 3 estrellas,1 semana,4.157500000000001,True,semana,72.33
6,hotel 3 estrellas,2 semanas,4.157500000000001,True,semana,71.67
6,hotel 3 estrellas,3 meses,4.157500000000001,True,semana,73.0
6,hotel 4 estrellas,1 mes,3.9195,True,semana,92.33
6,hotel 4 estrellas,1 semana,3.9195,True,semana,91.67
6,hotel 4 estrellas,2 semanas,3.9195,True,semana,91.67
6,hotel 4 estrellas,3 meses,3.9195,True,semana,94.67
6,hotel 5 estrellas,1 mes,3.6235,True,semana,164.67
6,hotel 5 estrellas,1 semana,3.6235,True,semana,164.33
6,hotel 5 estrellas,2 semanas,3.6235,True,semana,169.33
6,hotel 5 estrellas,3 meses,3.6235,True,semana,174.67
7,hotel 3 estrellas,1 mes,3.963,True,semana,82.67
7,hotel 3 estrellas,1 semana,3.963,True,semana,81.33
7,hotel 3 estrellas,2 semanas,3.963,True,semana,82.33
7,hotel 3 estrellas,3 meses,3.963,True,semana,79.67
7,hotel 4 estrellas,1 mes,3.9975,True,semana,98.0
7,hotel 4 estrellas,1 semana,3.9975,True,semana,93.0
7,hotel 4 estrellas,2 semanas,3.9975,True,semana,94.33
7,hotel 4 estrellas,3 meses,3.9975,True,semana,102.0
7,hotel 5 estrellas,1 mes,4.658,True,semana,181.33
7,hotel 5 estrellas,1 semana,4.658,True,semana,175.33
7,hotel 5 estrellas,2 semanas,4.658,True,semana,179.67
7,hotel 5 estrellas,3 meses,4.658,True,semana,174.33
8,hotel 3 estrellas,1 mes,3.0155000000000003,True,semana,87.33
8,hotel 3 estrellas,1 semana,3.0155000000000003,True,semana,85.67
8,hotel 3 estrellas,2 semanas,3.0155000000000003,True,semana,84.33
8,hotel 3 estrellas,3 meses,3.0155000000000003,True,semana,85.67
8,hotel 4 estrellas,1 mes,3.888,True,semana,113.0
8,hotel 4 estrellas,1 semana,3.888,True,semana,114.0
8,hotel 4 estrellas,2 semanas,3.888,True,semana,112.33
8,hotel 4 estrellas,3 meses,3.888,True,semana,116.0
8,hotel 5 estrellas,1 mes,4.1240000000000006,True,semana,248.0
8,hotel 5 estrellas,1 semana,4.1240000000000006,True,semana,243.0
8,hotel 5 estrellas,2 semanas,4.1240000000000006,True,semana,253.0
8,hotel 5 estrellas,3 meses,4.1240000000000006,True,semana,256.33
9,hotel 3 estrellas,1 mes,3.7625,True,semana,73.33
9,hotel 3 estrellas,1 semana,3.7625,True,semana,73.33
9,hotel 3 estrellas,2 semanas,3.7625,True,semana,73.0
9,hotel 3 estrellas,3 meses,3.7625,True,semana,75.33
9,hotel 4 estrellas,1 mes,4.255,True,semana,95.33
9,hotel 4 estrellas,1 semana,4.255,True,semana,98.33
9,hotel 4 estrellas,2 semanas,4.255,True,semana,97.33
9,hotel 4 estrellas,3 meses,4.255,True,semana,97.67
9,hotel 5 estrellas,1 mes,4.0625,True,semana,181.67
9,hotel 5 estrellas,1 semana,4.0625,True,semana,185.67
9,hotel 5 estrellas,2 semanas,4.0625,True,semana,184.33
9,hotel 5 estrellas,3 meses,4.0625,True,semana,177.33
10,hotel 3 estrellas,1 mes,3.8075,True,semana,67.33
10,hotel 3 estrellas,1 semana,3.8075,True,semana,66.0
10,hotel 3 estrellas,2 semanas,3.8075,True,semana,66.0
10,hotel 3 estrellas,3 meses,3.8075,True,semana,67.67
10,hotel 4 estrellas,1 mes,4.009,True,semana,87.67
10,hotel 4 estrellas,1 semana,4.009,True,semana,85.0
10,hotel 4 estrellas,2 semanas,4.009,True,semana,87.33
10,hotel 4 estrellas,3 meses,4.009,True,semana,90.0
10,hotel 5 estrellas,1 mes,4.7835,True,semana,172.67
10,hotel 5 estrellas,1 semana,4.7835,True,semana,168.67
10,hotel 5 estrellas,2 semanas,4.7835,True,semana,171.33
10,hotel 5 estrellas,3 meses,4.7835,True,semana,170.67
11,hotel 3 estrellas,1 mes,4.082,True,semana,63.0
11,hotel 3 estrellas,1 semana,4.082,True,semana,62.33
11,hotel 3 estrellas,2 semanas,4.082,True,semana,62.0
11,hotel 3 estrellas,3 meses,4.082,True,semana,66.67
11,hotel 4 estrellas,1 mes,3.9645,True,semana,78.67
11,hotel 4 estrellas,1 semana,3.9645,True,semana,77.67
11,hotel 4 estrellas,2 semanas,3.9645,True,semana,77.33
11,hotel 4 estrellas,3 meses,3.9645,True,semana,81.67
11,hotel 5 estrellas,1 mes,3.9315,True,semana,129.17
11,hotel 5 estrellas,1 semana,3.9315,True,semana,129.17
11,hotel 5 estrellas,2 semanas,3.9315,True,semana,129.17
11,hotel 5 estrellas,3 meses,3.9315,True,semana,129.17
12,hotel 3 estrellas,1 mes,3.9775,True,semana,64.33
12,hotel 3 estrellas,1 semana,3.9775,True,semana,66.0
12,hotel 3 estrellas,2 semanas,3.9775,True,semana,65.67
12,hotel 3 estrellas,3 meses,3.9775,True,semana,66.0
12,hotel 4 estrellas,1 mes,4.1450000000000005,True,semana,78.33
12,hotel 4 estrellas,1 semana,4.1450000000000005,True,semana,77.67
12,hotel 4 estrellas,2 semanas,4.1450000000000005,True,semana,79.0
12,hotel 4 estrellas,3 meses,4.1450000000000005,True,semana,81.0
12,hotel 5 estrellas,1 mes,4.946,True,semana,132.46
12,hotel 5 estrellas,1 semana,4.946,True,semana,132.46
12,hotel 5 estrellas,2 semanas,4.946,True,semana,132.46
12,hotel 5 estrellas,3 meses,4.946,True,semana,132.46
1,hotel 3 estrellas,1 mes,3.571,True,semana,68.0
1,hotel 3 estrellas,1 semana,3.571,True,semana,68.0
1,hotel 3 estrellas,2 semanas,3.571,True,semana,67.0
1,hotel 3 estrellas,3 meses,3.571,True,semana,77.0
1,hotel 4 estrellas,1 mes,3.021,True,semana,85.0
1,hotel 4 estrellas,1 semana,3.021,True,semana,82.0
1,hotel 4 estrellas,2 semanas,3.021,True,semana,82.0
1,hotel 4 estrellas,3 meses,3.021,True,semana,74.0
1,hotel 5 estrellas,1 mes,4.082,True,semana,112.25
1,hotel 5 estrellas,1 semana,4.082,True,semana,112.25
1,hotel 5 estrellas,2 semanas,4.082,True,semana,112.25
1,hotel 5 estrellas,3 meses,4.082,True,semana,112.25
2,hotel 3 estrellas,1 mes,3.1100000000000003,True,semana,71.0
2,hotel 3 estrellas,1 semana,3.1100000000000003,True,semana,69.0
2,hotel 3 estrellas,2 semanas,3.1100000000000003,True,semana,70.0
2,hotel 3 estrellas,3 meses,3.1100000000000003,True,semana,71.0
2,hotel 4 estrellas,1 mes,3.86,True,semana,82.0
2,hotel 4 estrellas,1 semana,3.86,True,semana,83.0
2,hotel 4 estrellas,2 semanas,3.86,True,semana,79.0
2,hotel 4 estrellas,3 meses,3.86,True,semana,89.0
2,hotel 5 estrellas,1 mes,4.5095,True,semana,114.75
2,hotel 5 estrellas,1 semana,4.5095,True,semana,114.75
2,hotel 5 estrellas,2 semanas,4.5095,True,semana,114.75
2,hotel 5 estrellas,3 meses,4.5095,True,semana,114.75
3,hotel 3 estrellas,1 mes,3.2025,True,semana,72.0
3,hotel 3 estrellas,1 semana,3.2025,True,semana,77.0
3,hotel 3 estrellas,2 semanas,3.2025,True,semana,74.0
3,hotel 3 estrellas,3 meses,3.2025,True,semana,72.0
3,hotel 4 estrellas,1 mes,3.6065,True,semana,93.0
3,hotel 4 estrellas,1 semana,3.6065,True,semana,99.0
3,hotel 4 estrellas,2 semanas,3.6065,True,semana,96.0
3,hotel 4 estrellas,3 meses,3.6065,True,semana,91.0
3,hotel 5 estrellas,1 mes,4.497999999999999,True,semana,120.5
3,hotel 5 estrellas,1 semana,4.497999999999999,True,semana,120.5
3,hotel 5 estrellas,2 semanas,4.497999999999999,True,semana,120.5
3,hotel 5 estrellas,3 meses,4.497999999999999,True,semana,120.5
4,hotel 3 estrellas,1 mes,3.0145,True,semana,75.0
4,hotel 3 estrellas,1 semana,3.0145,True,semana,84.0
4,hotel 3 estrellas,2 semanas,3.0145,True,semana,81.0
4,hotel 3 estrellas,3 meses,3.0145,True,semana,71.0
4,hotel 4 estrellas,1 mes,4.3020000000000005,True,semana,107.0
4,hotel 4 estrellas,1 semana,4.3020000000000005,True,semana,111.0
4,hotel 4 estrellas,2 semanas,4.3020000000000005,True,semana,108.0
4,hotel 4 estrellas,3 meses,4.3020000000000005,True,semana,99.0
4,hotel 5 estrellas,1 mes,4.495,True,semana,141.4
4,hotel 5 estrellas,1 semana,4.495,True,semana,141.4
4,hotel 5 estrellas,2 semanas,4.495,True,semana,141.4
4,hotel 5 estrellas,3 meses,4.495,True,semana,141.4
5,hotel 3 estrellas,1 mes,2.4615,True,semana,84.0
5,hotel 3 estrellas,1 semana,2.4615,True,semana,83.0
5,hotel 3 estrellas,2 semanas,2.4615,True,semana,85.0
5,hotel 3 estrellas,3 meses,2.4615,True,semana,73.0
5,hotel 4 estrellas,1 mes,3.9715,True,semana,113.0
5,hotel 4 estrellas,1 semana,3.9715,True,semana,113.0
5,hotel 4 estrellas,2 semanas,3.9715,True,semana,108.0
5,hotel 4 estrellas,3 meses,3.9715,True,semana,110.0
5,hotel 5 estrellas,1 mes,4.229,True,semana,163.2
5,hotel 5 estrellas,1 semana,4.229,True,semana,163.2
5,hotel 5 estrellas,2 semanas,4.229,True,semana,163.2
5,hotel 5 estrellas,3 meses,4.229,True,semana,163.2
6,hotel 3 estrellas,1 mes,3.2270000000000003,True,semana,84.0
6,hotel 3 estrellas,1 semana,3.2270000000000003,True,semana,82.0
6,hotel 3 estrellas,2 semanas,3.2270000000000003,True,semana,82.0
6,hotel 3 estrellas,3 meses,3.2270000000000003,True,semana,84.0
6,hotel 4 estrellas,1 mes,3.0245,True,semana,114.0
6,hotel 4 estrellas,1 semana,3.0245,True,semana,117.0
6,hotel 4 estrellas,2 semanas,3.0245,True,semana,112.0
6,hotel 4 estrellas,3 meses,3.0245,True,semana,112.0
6,hotel 5 estrellas,1 mes,3.539,True,semana,172.97
6,hotel 5 estrellas,1 semana,3.539,True,semana,172.97
6,hotel 5 estrellas,2 semanas,3.539,True,semana,172.97
6,hotel 5 estrellas,3 meses,3.539,True,semana,172.97
7,hotel 3 estrellas,1 mes,2.527,True,semana,86.0
7,hotel 3 estrellas,1 semana,2.527,True,semana,84.0
7,hotel 3 estrellas,2 semanas,2.527,True,semana,87.0
7,hotel 3 estrellas,3 meses,2.527,True,semana,90.0
7,hotel 4 estrellas,1 mes,3.913,True,semana,106.0
7,hotel 4 estrellas,1 semana,3.913,True,semana,103.0
7,hotel 4 estrellas,2 semanas,3.913,True,semana,104.0
7,hotel 4 estrellas,3 meses,3.913,True,semana,111.0
7,hotel 5 estrellas,1 mes,4.303,True,semana,183.53
7,hotel 5 estrellas,1 semana,4.303,True,semana,183.53
7,hotel 5 estrellas,2 semanas,4.303,True,semana,183.53
7,hotel 5 estrellas,3 meses,4.303,True,semana,183.53
8,hotel 3 estrellas,1 mes,2.9605,True,semana,86.0
8,hotel 3 estrellas,1 semana,2.9605,True,semana,81.0
8,hotel 3 estrellas,2 semanas,2.9605,True,semana,82.0
8,hotel 3 estrellas,3 meses,2.9605,True,semana,75.0
8,hotel 4 estrellas,1 mes,4.102,True,semana,116.0
8,hotel 4 estrellas,1 semana,4.102,True,semana,121.0
8,hotel 4 estrellas,2 semanas,4.102,True,semana,115.0
8,hotel 4 estrellas,3 meses,4.102,True,semana,129.0
8,hotel 5 estrellas,1 mes,4.1295,True,semana,220.36
8,hotel 5 estrellas,1 semana,4.1295,True,semana,220.36
8,hotel 5 estrellas,2 semanas,4.1295,True,semana,220.36
8,hotel 5 estrellas,3 meses,4.1295,True,semana,220.36
9,hotel 3 estrellas,1 mes,3.669,True,semana,89.0
9,hotel 3 estrellas,1 semana,3.669,True,semana,80.0
9,hotel 3 estrellas,2 semanas,3.669,True,semana,87.0
9,hotel 3 estrellas,3 meses,3.669,True,semana,84.0
9,hotel 4 estrellas,1 mes,4.3015,True,semana,107.0
9,hotel 4 estrellas,1 semana,4.3015,True,semana,107.0
9,hotel 4 estrellas,2 semanas,4.3015,True,semana,106.0
9,hotel 4 estrellas,3 meses,4.3015,True,semana,114.0
9,hotel 5 estrellas,1 mes,3.9225,True,semana,184.28
9,hotel 5 estrellas,1 semana,3.9225,True,semana,184.28
9,hotel 5 estrellas,2 semanas,3.9225,True,semana,184.28
9,hotel 5 estrellas,3 meses,3.9225,True,semana,184.28
10,hotel 3 estrellas,1 mes,2.5780000000000003,True,semana,81.0
10,hotel 3 estrellas,1 semana,2.5780000000000003,True,semana,69.0
10,hotel 3 estrellas,2 semanas,2.5780000000000003,True,semana,75.0
10,hotel 3 estrellas,3 meses,2.5780000000000003,True,semana,77.0
10,hotel 4 estrellas,1 mes,2.6315,True,semana,96.0
10,hotel 4 estrellas,1 semana,2.6315,True,semana,97.0
10,hotel 4 estrellas,2 semanas,2.6315,True,semana,96.0
10,hotel 4 estrellas,3 meses,2.6315,True,semana,97.0
10,hotel 5 estrellas,1 mes,4.093,True,semana,160.92
10,hotel 5 estrellas,1 semana,4.093,True,semana,160.92
10,hotel 5 estrellas,2 semanas,4.093,True,semana,160.92
10,hotel 5 estrellas,3 meses,4.093,True,semana,160.92
11,hotel 3 estrellas,1 mes,3.5215000000000005,True,semana,70.0
11,hotel 3 estrellas,1 semana,3.5215000000000005,True,semana,68.0
11,hotel 3 estrellas,2 semanas,3.5215000000000005,True,semana,68.0
11,hotel 3 estrellas,3 meses,3.5215000000000005,True,semana,87.0
11,hotel 4 estrellas,1 mes,4.127000000000001,True,semana,80.0
11,hotel 4 estrellas,1 semana,4.127000000000001,True,semana,88.0
11,hotel 4 estrellas,2 semanas,4.127000000000001,True,semana,83.0
11,hotel 4 estrellas,3 meses,4.127000000000001,True,semana,88.0
11,hotel 5 estrellas,1 mes,3.9315,True,semana,129.17
11,hotel 5 estrellas,1 semana,3.9315,True,semana,129.17
11,hotel 5 estrellas,2 semanas,3.9315,True,semana,129.17
11,hotel 5 estrellas,3 meses,3.9315,True,semana,129.17
12,hotel 3 estrellas,1 mes,3.4025,True,semana,71.0
12,hotel 3 estrellas,1 semana,3.4025,True,semana,68.0
12,hotel 3 estrellas,2 semanas,3.4025,True,semana,70.0
12,hotel 3 estrellas,3 meses,3.4025,True,semana,80.0
12,hotel 4 estrellas,1 mes,3.7565,True,semana,81.0
12,hotel 4 estrellas,1 semana,3.7565,True,semana,83.0
12,hotel 4 estrellas,2 semanas,3.7565,True,semana,84.0
12,hotel 4 estrellas,3 meses,3.7565,True,semana,84.0
12,hotel 5 estrellas,1 mes,4.368,True,semana,132.46
12,hotel 5 estrellas,1 semana,4.368,True,semana,132.46
12,hotel 5 estrellas,2 semanas,4.368,True,semana,132.46
12,hotel 5 estrellas,3 meses,4.368,True,semana,132.46
1,hotel 3 estrellas,1 mes,3.316,True,semana,63.0
1,hotel 3 estrellas,1 semana,3.316,True,semana,62.33
1,hotel 3 estrellas,2 semanas,3.316,True,semana,61.33
1,hotel 3 estrellas,3 meses,3.316,True,semana,64.67
1,hotel 4 estrellas,1 mes,4.13,True,semana,76.67
1,hotel 4 estrellas,1 semana,4.13,True,semana,77.33
1,hotel 4 estrellas,2 semanas,4.13,True,semana,76.0
1,hotel 4 estrellas,3 meses,4.13,True,semana,76.33
1,hotel 5 estrellas,1 mes,4.4285,True,semana,117.67
1,hotel 5 estrellas,1 semana,4.4285,True,semana,119.33
1,hotel 5 estrellas,2 semanas,4.4285,True,semana,116.67
1,hotel 5 estrellas,3 meses,4.4285,True,semana,118.0
2,hotel 3 estrellas,1 mes,3.402,True,semana,60.33
2,hotel 3 estrellas,1 semana,3.402,True,semana,60.33
2,hotel 3 estrellas,2 semanas,3.402,True,semana,60.67
2,hotel 3 estrellas,3 meses,3.402,True,semana,61.0
2,hotel 4 estrellas,1 mes,4.2115,True,semana,75.33
2,hotel 4 estrellas,1 semana,4.2115,True,semana,75.0
2,hotel 4 estrellas,2 semanas,4.2115,True,semana,74.67
2,hotel 4 estrellas,3 meses,4.2115,True,semana,77.67
2,hotel 5 estrellas,1 mes,4.5805,True,semana,117.0
2,hotel 5 estrellas,1 semana,4.5805,True,semana,123.33
2,hotel 5 estrellas,2 semanas,4.5805,True,semana,122.0
2,hotel 5 estrellas,3 meses,4.5805,True,semana,116.0
3,hotel 3 estrellas,1 mes,3.886,True,semana,62.67
3,hotel 3 estrellas,1 semana,3.886,True,semana,63.0
3,hotel 3 estrellas,2 semanas,3.886,True,semana,62.67
3,hotel 3 estrellas,3 meses,3.886,True,semana,65.0
3,hotel 4 estrellas,1 mes,4.104,True,semana,80.0
3,hotel 4 estrellas,1 semana,4.104,True,semana,81.0
3,hotel 4 estrellas,2 semanas,4.104,True,semana,80.33
3,hotel 4 estrellas,3 meses,4.104,True,semana,81.67
3,hotel 5 estrellas,1 mes,4.789,True,semana,123.67
3,hotel 5 estrellas,1 semana,4.789,True,semana,122.0
3,hotel 5 estrellas,2 semanas,4.789,True,semana,124.0
3,hotel 5 estrellas,3 meses,4.789,True,semana,113.67
4,hotel 3 estrellas,1 mes,3.6955,True,semana,68.0
4,hotel 3 estrellas,1 semana,3.6955,True,semana,68.0
4,hotel 3 estrellas,2 semanas,3.6955,True,semana,68.0
4,hotel 3 estrellas,3 meses,3.6955,True,semana,68.33
4,hotel 4 estrellas,1 mes,3.936,True,semana,90.67
4,hotel 4 estrellas,1 semana,3.936,True,semana,92.33
4,hotel 4 estrellas,2 semanas,3.936,True,semana,89.67
4,hotel 4 estrellas,3 meses,3.936,True,semana,89.67
4,hotel 5 estrellas,1 mes,4.112,True,semana,122.0
4,hotel 5 estrellas,1 semana,4.112,True,semana,127.67
4,hotel 5 estrellas,2 semanas,4.112,True,semana,123.0
4,hotel 5 estrellas,3 meses,4.112,True,semana,120.0
5,hotel 3 estrellas,1 mes,3.433,True,semana,71.0
5,hotel 3 estrellas,1 semana,3.433,True,semana,72.0
5,hotel 3 estrellas,2 semanas,3.433,True,semana,71.0
5,hotel 3 estrellas,3 meses,3.433,True,semana,70.0
5,hotel 4 estrellas,1 mes,3.8055,True,semana,101.67
5,hotel 4 estrellas,1 semana,3.8055,True,semana,103.33
5,hotel 4 estrellas,2 semanas,3.8055,True,semana,102.33
5,hotel 4 estrellas,3 meses,3.8055,True,semana,99.33
5,hotel 5 estrellas,1 mes,3.9415,True,semana,145.0
5,hotel 5 estrellas,1 semana,3.9415,True,semana,142.0
5,hotel 5 estrellas,2 semanas,3.9415,True,semana,143.33
5,hotel 5 estrellas,3 meses,3.9415,True,semana,134.33
6,hotel 3 estrellas,1 mes,3.139,True,semana,79.0
6,hotel 3 estrellas,1 semana,3.139,True,semana,80.33
6,hotel 3 estrellas,2 semanas,3.139,True,semana,79.33
6,hotel 3 estrellas,3 meses,3.139,True,semana,78.0
6,hotel 4 estrellas,1 mes,3.788,True,semana,105.67
6,hotel 4 estrellas,1 semana,3.788,True,semana,110.67
6,hotel 4 estrellas,2 semanas,3.788,True,semana,109.67
6,hotel 4 estrellas,3 meses,3.788,True,semana,108.0
6,hotel 5 estrellas,1 mes,3.616,True,semana,165.67
6,hotel 5 estrellas,1 semana,3.616,True,semana,184.67
6,hotel 5 estrellas,2 semanas,3.616,True,semana,172.67
6,hotel 5 estrellas,3 meses,3.616,True,semana,157.67
7,hotel 3 estrellas,1 mes,2.898,True,semana,96.33
7,hotel 3 estrellas,1 semana,2.898,True,semana,96.0
7,hotel 3 estrellas,2 semanas,2.898,True,semana,96.0
7,hotel 3 estrellas,3 meses,2.898,True,semana,97.33
7,hotel 4 estrellas,1 mes,3.9505,True,semana,121.67
7,hotel 4 estrellas,1 semana,3.9505,True,semana,126.33
7,hotel 4 estrellas,2 semanas,3.9505,True,semana,122.67
7,hotel 4 estrellas,3 meses,3.9505,True,semana,125.67
7,hotel 5 estrellas,1 mes,4.163,True,semana,188.0
7,hotel 5 estrellas,1 semana,4.163,True,semana,187.33
7,hotel 5 estrellas,2 semanas,4.163,True,semana,184.67
7,hotel 5 estrellas,3 meses,4.163,True,semana,184.67
8,hotel 3 estrellas,1 mes,2.5055,True,semana,111.33
8,hotel 3 estrellas,1 semana,2.5055,True,semana,110.0
8,hotel 3 estrellas,2 semanas,2.5055,True,semana,108.67
8,hotel 3 estrellas,3 meses,2.5055,True,semana,109.67
8,hotel 4 estrellas,1 mes,3.4805,True,semana,143.33
8,hotel 4 estrellas,1 semana,3.4805,True,semana,148.0
8,hotel 4 estrellas,2 semanas,3.4805,True,semana,142.33
8,hotel 4 estrellas,3 meses,3.4805,True,semana,149.0
8,hotel 5 estrellas,1 mes,4.526,True,semana,231.33
8,hotel 5 estrellas,1 semana,4.526,True,semana,219.0
8,hotel 5 estrellas,2 semanas,4.526,True,semana,217.67
8,hotel 5 estrellas,3 meses,4.526,True,semana,225.67
9,hotel 3 estrellas,1 mes,2.701,True,semana,85.67
9,hotel 3 estrellas,1 semana,2.701,True,semana,88.0
9,hotel 3 estrellas,2 semanas,2.701,True,semana,86.67
9,hotel 3 estrellas,3 meses,2.701,True,semana,84.67
9,hotel 4 estrellas,1 mes,3.627,True,semana,117.67
9,hotel 4 estrellas,1 semana,3.627,True,semana,124.33
9,hotel 4 estrellas,2 semanas,3.627,True,semana,118.0
9,hotel 4 estrellas,3 meses,3.627,True,semana,116.33
9,hotel 5 estrellas,1 mes,4.044,True,semana,192.0
9,hotel 5 estrellas,1 semana,4.044,True,semana,189.0
9,hotel 5 estrellas,2 semanas,4.044,True,semana,182.0
9,hotel 5 estrellas,3 meses,4.044,True,semana,178.33
10,hotel 3 estrellas,1 mes,2.9865,True,semana,72.0
10,hotel 3 estrellas,1 semana,2.9865,True,semana,70.0
10,hotel 3 estrellas,2 semanas,2.9865,True,semana,70.33
10,hotel 3 estrellas,3 meses,2.9865,True,semana,71.33
10,hotel 4 estrellas,1 mes,3.804,True,semana,95.67
10,hotel 4 estrellas,1 semana,3.804,True,semana,96.33
10,hotel 4 estrellas,2 semanas,3.804,True,semana,92.67
10,hotel 4 estrellas,3 meses,3.804,True,semana,96.67
10,hotel 5 estrellas,1 mes,4.0205,True,semana,144.33
10,hotel 5 estrellas,1 semana,4.0205,True,semana,140.33
10,hotel 5 estrellas,2 semanas,4.0205,True,semana,137.33
10,hotel 5 estrellas,3 meses,4.0205,True,semana,138.0
11,hotel 3 estrellas,1 mes,3.188,True,semana,64.33
11,hotel 3 estrellas,1 semana,3.188,True,semana,65.33
11,hotel 3 estrellas,2 semanas,3.188,True,semana,65.67
11,hotel 3 estrellas,3 meses,3.188,True,semana,65.67
11,hotel 4 estrellas,1 mes,4.006,True,semana,81.33
11,hotel 4 estrellas,1 semana,4.006,True,semana,86.33
11,hotel 4 estrellas,2 semanas,4.006,True,semana,82.67
11,hotel 4 estrellas,3 meses,4.006,True,semana,84.33
11,hotel 5 estrellas,1 mes,4.029,True,semana,128.67
11,hotel 5 estrellas,1 semana,4.029,True,semana,139.67
11,hotel 5 estrellas,2 semanas,4.029,True,semana,131.0
11,hotel 5 estrellas,3 meses,4.029,True,semana,136.33
12,hotel 3 estrellas,1 mes,2.4275,True,semana,74.67
12,hotel 3 estrellas,1 semana,2.4275,True,semana,75.33
12,hotel 3 estrellas,2 semanas,2.4275,True,semana,77.0
12,hotel 3 estrellas,3 meses,2.4275,True,semana,75.0
12,hotel 4 estrellas,1 mes,3.4275,True,semana,99.0
12,hotel 4 estrellas,1 semana,3.4275,True,semana,104.0
12,hotel 4 estrellas,2 semanas,3.4275,True,semana,103.0
12,hotel 4 estrellas,3 meses,3.4275,True,semana,96.0
12,hotel 5 estrellas,1 mes,4.0375,True,semana,147.67
12,hotel 5 estrellas,1 semana,4.0375,True,semana,163.33
12,hotel 5 estrellas,2 semanas,4.0375,True,semana,153.67
12,hotel 5 estrellas,3 meses,4.0375,True,semana,143.0
1,hotel 3 estrellas,1 mes,3.3630000000000004,True,semana,106.33
1,hotel 3 estrellas,1 semana,3.3630000000000004,True,semana,102.0
1,hotel 3 estrellas,2 semanas,3.3630000000000004,True,semana,103.67
1,hotel 3 estrellas,3 meses,3.3630000000000004,True,semana,105.67
1,hotel 4 estrellas,1 mes,3.795,True,semana,146.0
1,hotel 4 estrellas,1 semana,3.795,True,semana,144.33
1,hotel 4 estrellas,2 semanas,3.795,True,semana,145.33
1,hotel 4 estrellas,3 meses,3.795,True,semana,140.67
1,hotel 5 estrellas,1 mes,3.8905,True,semana,323.67
1,hotel 5 estrellas,1 semana,3.8905,True,semana,322.67
1,hotel 5 estrellas,2 semanas,3.8905,True,semana,322.67
1,hotel 5 estrellas,3 meses,3.8905,True,semana,317.33
2,hotel 3 estrellas,1 mes,3.4885,True,semana,109.33
2,hotel 3 estrellas,1 semana,3.4885,True,semana,108.0
2,hotel 3 estrellas,2 semanas,3.4885,True,semana,107.0
2,hotel 3 estrellas,3 meses,3.4885,True,semana,107.0
2,hotel 4 estrellas,1 mes,3.774,True,semana,145.67
2,hotel 4 estrellas,1 semana,3.774,True,semana,155.33
2,hotel 4 estrellas,2 semanas,3.774,True,semana,150.33
2,hotel 4 estrellas,3 meses,3.774,True,semana,144.0
2,hotel 5 estrellas,1 mes,3.973,True,semana,299.33
2,hotel 5 estrellas,1 semana,3.973,True,semana,319.33
2,hotel 5 estrellas,2 semanas,3.973,True,semana,310.33
2,hotel 5 estrellas,3 meses,3.973,True,semana,307.0
3,hotel 3 estrellas,1 mes,3.3985,True,semana,120.0
3,hotel 3 estrellas,1 semana,3.3985,True,semana,121.0
3,hotel 3 estrellas,2 semanas,3.3985,True,semana,121.33
3,hotel 3 estrellas,3 meses,3.3985,True,semana,117.33
3,hotel 4 estrellas,1 mes,3.827,True,semana,165.67
3,hotel 4 estrellas,1 semana,3.827,True,semana,177.33
3,hotel 4 estrellas,2 semanas,3.827,True,semana,169.33
3,hotel 4 estrellas,3 meses,3.827,True,semana,158.67
3,hotel 5 estrellas,1 mes,3.949,True,semana,339.67
3,hotel 5 estrellas,1 semana,3.949,True,semana,379.67
3,hotel 5 estrellas,2 semanas,3.949,True,semana,357.0
3,hotel 5 estrellas,3 meses,3.949,True,semana,334.0
4,hotel 3 estrellas,1 mes,3.2700000000000005,True,semana,128.67
4,hotel 3 estrellas,1 semana,3.2700000000000005,True,semana,127.0
4,hotel 3 estrellas,2 semanas,3.2700000000000005,True,semana,128.67
