mes,categoria_alojamiento,periodo_antelacion,valoraciones_norm,tiene_valoraciones,tipo_dia,precio
7,hotel 4 estrellas,2 semanas,3.9845,True,semana,106.0
7,hotel 4 estrellas,3 meses,3.9845,True,semana,106.0
7,hotel 5 estrellas,1 mes,4.7625,True,semana,187.0
7,hotel 5 estrellas,1 semana,4.7625,True,semana,186.0
7,hotel 5 estrellas,2 semanas,4.7625,True,semana,184.0
7,hotel 5 estrellas,3 meses,4.7625,True,semana,164.0
8,hotel 3 estrellas,1 mes,3.9705,True,semana,77.0
8,hotel 3 estrellas,1 semana,3.9705,True,semana,78.0
8,hotel 3 estrellas,2 semanas,3.9705,True,semana,79.0
8,hotel 3 estrellas,3 meses,3.9705,True,semana,78.0
8,hotel 4 estrellas,1 mes,4.0185,True,semana,107.0
8,hotel 4 estrellas,1 semana,4.0185,True,semana,100.0
8,hotel 4 estrellas,2 semanas,4.0185,True,semana,100.0
8,hotel 4 estrellas,3 meses,4.0185,True,semana,103.0
8,hotel 5 estrellas,1 mes,4.6205,True,semana,175.0
8,hotel 5 estrellas,1 semana,4.6205,True,semana,179.0
8,hotel 5 estrellas,2 semanas,4.6205,True,semana,176.0
8,hotel 5 estrellas,3 meses,4.6205,True,semana,163.0
9,hotel 3 estrellas,1 mes,4.0075,True,semana,88.0
9,hotel 3 estrellas,1 semana,4.0075,True,semana,87.0
9,hotel 3 estrellas,2 semanas,4.0075,True,semana,87.0
9,hotel 3 estrellas,3 meses,4.0075,True,semana,89.0
9,hotel 4 estrellas,1 mes,3.664,True,semana,115.0
9,hotel 4 estrellas,1 semana,3.664,True,semana,117.0
9,hotel 4 estrellas,2 semanas,3.664,True,semana,115.0
9,hotel 4 estrellas,3 meses,3.664,True,semana,108.0
9,hotel 5 estrellas,1 mes,4.268,True,semana,228.0
9,hotel 5 estrellas,1 semana,4.268,True,semana,212.0
9,hotel 5 estrellas,2 semanas,4.268,True,semana,215.0
9,hotel 5 estrellas,3 meses,4.268,True,semana,217.0
10,hotel 3 estrellas,1 mes,3.7255,True,semana,88.0
10,hotel 3 estrellas,1 semana,3.7255,True,semana,89.0
10,hotel 3 estrellas,2 semanas,3.7255,True,semana,85.0
10,hotel 3 estrellas,3 meses,3.7255,True,semana,88.0
10,hotel 4 estrellas,1 mes,3.6925,True,semana,105.0
10,hotel 4 estrellas,1 semana,3.6925,True,semana,105.0
10,hotel 4 estrellas,2 semanas,3.6925,True,semana,106.0
10,hotel 4 estrellas,3 meses,3.6925,True,semana,104.0
10,hotel 5 estrellas,1 mes,4.1455,True,semana,251.0
10,hotel 5 estrellas,1 semana,4.1455,True,semana,234.0
10,hotel 5 estrellas,2 semanas,4.1455,True,semana,238.0
10,hotel 5 estrellas,3 meses,4.1455,True,semana,210.0
11,hotel 3 estrellas,1 mes,3.885,True,semana,73.0
11,hotel 3 estrellas,1 semana,3.885,True,semana,75.0
11,hotel 3 estrellas,2 semanas,3.885,True,semana,75.0
11,hotel 3 estrellas,3 meses,3.885,True,semana,72.0
11,hotel 4 estrellas,1 mes,3.5915,True,semana,83.0
11,hotel 4 estrellas,1 semana,3.5915,True,semana,85.0
11,hotel 4 estrellas,2 semanas,3.5915,True,semana,85.0
11,hotel 4 estrellas,3 meses,3.5915,True,semana,86.0
11,hotel 5 estrellas,1 mes,4.5725,True,semana,192.0
11,hotel 5 estrellas,1 semana,4.5725,True,semana,199.0
11,hotel 5 estrellas,2 semanas,4.5725,True,semana,187.0
11,hotel 5 estrellas,3 meses,4.5725,True,semana,189.0
12,hotel 3 estrellas,1 mes,3.567,True,semana,77.0
12,hotel 3 estrellas,1 semana,3.567,True,semana,81.0
12,hotel 3 estrellas,2 semanas,3.567,True,semana,83.0
12,hotel 3 estrellas,3 meses,3.567,True,semana,81.0
12,hotel 4 estrellas,1 mes,3.646,True,semana,109.0
12,hotel 4 estrellas,1 semana,3.646,True,semana,102.0
12,hotel 4 estrellas,2 semanas,3.646,True,semana,106.0
12,hotel 4 estrellas,3 meses,3.646,True,semana,112.0
12,hotel 5 estrellas,1 mes,3.329,True,semana,170.0
12,hotel 5 estrellas,1 semana,3.329,True,semana,193.0
12,hotel 5 estrellas,2 semanas,3.329,True,semana,182.0
12,hotel 5 estrellas,3 meses,3.329,True,semana,182.0
1,hotel 3 estrellas,1 mes,3.433,True,semana,75.0
1,hotel 3 estrellas,1 semana,3.433,True,semana,74.0
1,hotel 3 estrellas,2 semanas,3.433,True,semana,73.0
1,hotel 3 estrellas,3 meses,3.433,True,semana,73.0
1,hotel 4 estrellas,1 mes,3.508,True,semana,121.0
1,hotel 4 estrellas,1 semana,3.508,True,semana,110.0
1,hotel 4 estrellas,2 semanas,3.508,True,semana,113.0
1,hotel 4 estrellas,3 meses,3.508,True,semana,120.0
1,hotel 5 estrellas,1 mes,3.7445,True,semana,186.0
1,hotel 5 estrellas,1 semana,3.7445,True,semana,178.0
1,hotel 5 estrellas,2 semanas,3.7445,True,semana,177.0
1,hotel 5 estrellas,3 meses,3.7445,True,semana,164.0
2,hotel 3 estrellas,1 mes,3.3285,True,semana,79.0
2,hotel 3 estrellas,1 semana,3.3285,True,semana,82.0
2,hotel 3 estrellas,2 semanas,3.3285,True,semana,84.0
2,hotel 3 estrellas,3 meses,3.3285,True,semana,77.0
2,hotel 4 estrellas,1 mes,3.9375,True,semana,101.0
2,hotel 4 estrellas,1 semana,3.9375,True,semana,125.0
2,hotel 4 estrellas,2 semanas,3.9375,True,semana,115.0
2,hotel 4 estrellas,3 meses,3.9375,True,semana,109.0
2,hotel 5 estrellas,1 mes,4.626,True,semana,190.0
2,hotel 5 estrellas,1 semana,4.626,True,semana,173.0
2,hotel 5 estrellas,2 semanas,4.626,True,semana,184.0
2,hotel 5 estrellas,3 meses,4.626,True,semana,180.0
3,hotel 3 estrellas,1 mes,3.8385,True,semana,88.0
3,hotel 3 estrellas,1 semana,3.8385,True,semana,86.0
3,hotel 3 estrellas,2 semanas,3.8385,True,semana,89.0
3,hotel 3 estrellas,3 meses,3.8385,True,semana,84.0
3,hotel 4 estrellas,1 mes,3.832,True,semana,126.0
3,hotel 4 estrellas,1 semana,3.832,True,semana,127.0
3,hotel 4 estrellas,2 semanas,3.832,True,semana,127.0
3,hotel 4 estrellas,3 meses,3.832,True,semana,124.0
3,hotel 5 estrellas,1 mes,3.4265,True,semana,202.0
3,hotel 5 estrellas,1 semana,3.4265,True,semana,193.0
3,hotel 5 estrellas,2 semanas,3.4265,True,semana,204.0
3,hotel 5 estrellas,3 meses,3.4265,True,semana,203.0
4,hotel 3 estrellas,1 mes,3.7745,True,semana,103.0
4,hotel 3 estrellas,1 semana,3.7745,True,semana,98.0
4,hotel 3 estrellas,2 semanas,3.7745,True,semana,99.0
4,hotel 3 estrellas,3 meses,3.7745,True,semana,102.0
4,hotel 4 estrellas,1 mes,3.5615,True,semana,123.0
4,hotel 4 estrellas,1 semana,3.5615,True,semana,118.0
4,hotel 4 estrellas,2 semanas,3.5615,True,semana,118.0
4,hotel 4 estrellas,3 meses,3.5615,True,semana,121.0
4,hotel 5 estrellas,1 mes,3.6915,True,semana,227.0
4,hotel 5 estrellas,1 semana,3.6915,True,semana,195.0
4,hotel 5 estrellas,2 semanas,3.6915,True,semana,199.0
4,hotel 5 estrellas,3 meses,3.6915,True,semana,230.0
5,hotel 3 estrellas,1 mes,3.721,True,semana,91.0
5,hotel 3 estrellas,1 semana,3.721,True,semana,88.0
5,hotel 3 estrellas,2 semanas,3.721,True,semana,88.0
5,hotel 3 estrellas,3 meses,3.721,True,semana,95.0
5,hotel 4 estrellas,1 mes,3.79,True,semana,106.0
5,hotel 4 estrellas,1 semana,3.79,True,semana,106.0
5,hotel 4 estrellas,2 semanas,3.79,True,semana,107.0
5,hotel 4 estrellas,3 meses,3.79,True,semana,109.0
5,hotel 5 estrellas,1 mes,3.5200000000000005,True,semana,260.0
5,hotel 5 estrellas,1 semana,3.5200000000000005,True,semana,194.0
5,hotel 5 estrellas,2 semanas,3.5200000000000005,True,semana,265.0
5,hotel 5 estrellas,3 meses,3.5200000000000005,True,semana,232.0
6,hotel 3 estrellas,1 mes,3.9235,True,semana,87.0
6,hotel 3 estrellas,1 semana,3.9235,True,semana,83.0
6,hotel 3 estrellas,2 semanas,3.9235,True,semana,85.0
6,hotel 3 estrellas,3 meses,3.9235,True,semana,92.0
6,hotel 4 estrellas,1 mes,3.6345,True,semana,112.0
6,hotel 4 estrellas,1 semana,3.6345,True,semana,106.0
6,hotel 4 estrellas,2 semanas,3.6345,True,semana,109.0
6,hotel 4 estrellas,3 meses,3.6345,True,semana,115.0
6,hotel 5 estrellas,1 mes,3.9835,True,semana,216.0
6,hotel 5 estrellas,1 semana,3.9835,True,semana,203.0
6,hotel 5 estrellas,2 semanas,3.9835,True,semana,204.0
6,hotel 5 estrellas,3 meses,3.9835,True,semana,215.0
7,hotel 3 estrellas,1 mes,4.115,True,semana,78.0
7,hotel 3 estrellas,1 semana,4.115,True,semana,76.0
7,hotel 3 estrellas,2 semanas,4.115,True,semana,77.0
7,hotel 3 estrellas,3 meses,4.115,True,semana,77.0
7,hotel 4 estrellas,1 mes,3.9795,True,semana,104.0
7,hotel 4 estrellas,1 semana,3.9795,True,semana,100.0
7,hotel 4 estrellas,2 semanas,3.9795,True,semana,105.0
7,hotel 4 estrellas,3 meses,3.9795,True,semana,112.0
7,hotel 5 estrellas,1 mes,4.3055,True,semana,170.0
7,hotel 5 estrellas,1 semana,4.3055,True,semana,197.0
7,hotel 5 estrellas,2 semanas,4.3055,True,semana,180.0
7,hotel 5 estrellas,3 meses,4.3055,True,semana,190.0
8,hotel 3 estrellas,1 mes,3.818,True,semana,77.0
8,hotel 3 estrellas,1 semana,3.818,True,semana,76.0
8,hotel 3 estrellas,2 semanas,3.818,True,semana,73.0
8,hotel 3 estrellas,3 meses,3.818,True,semana,80.0
8,hotel 4 estrellas,1 mes,3.8945,True,semana,103.0
8,hotel 4 estrellas,1 semana,3.8945,True,semana,102.0
8,hotel 4 estrellas,2 semanas,3.8945,True,semana,102.0
8,hotel 4 estrellas,3 meses,3.8945,True,semana,105.0
8,hotel 5 estrellas,1 mes,4.2615,True,semana,183.0
8,hotel 5 estrellas,1 semana,4.2615,True,semana,158.0
8,hotel 5 estrellas,2 semanas,4.2615,True,semana,170.0
8,hotel 5 estrellas,3 meses,4.2615,True,semana,175.0
9,hotel 3 estrellas,1 mes,4.0065,True,semana,90.0
9,hotel 3 estrellas,1 semana,4.0065,True,semana,88.0
9,hotel 3 estrellas,2 semanas,4.0065,True,semana,93.0
9,hotel 3 estrellas,3 meses,4.0065,True,semana,97.0
9,hotel 4 estrellas,1 mes,3.7205,True,semana,121.0
9,hotel 4 estrellas,1 semana,3.7205,True,semana,113.0
9,hotel 4 estrellas,2 semanas,3.7205,True,semana,120.0
9,hotel 4 estrellas,3 meses,3.7205,True,semana,119.0
9,hotel 5 estrellas,1 mes,4.1305,True,semana,222.0
9,hotel 5 estrellas,1 semana,4.1305,True,semana,177.0
9,hotel 5 estrellas,2 semanas,4.1305,True,semana,209.0
9,hotel 5 estrellas,3 meses,4.1305,True,semana,229.0
10,hotel 3 estrellas,1 mes,3.493,True,semana,87.0
10,hotel 3 estrellas,1 semana,3.493,True,semana,80.0
10,hotel 3 estrellas,2 semanas,3.493,True,semana,86.0
10,hotel 3 estrellas,3 meses,3.493,True,semana,95.0
10,hotel 4 estrellas,1 mes,3.6655,True,semana,121.0
10,hotel 4 estrellas,1 semana,3.6655,True,semana,102.0
10,hotel 4 estrellas,2 semanas,3.6655,True,semana,102.0
10,hotel 4 estrellas,3 meses,3.6655,True,semana,118.0
10,hotel 5 estrellas,1 mes,4.7855,True,semana,192.0
10,hotel 5 estrellas,1 semana,4.7855,True,semana,237.0
10,hotel 5 estrellas,2 semanas,4.7855,True,semana,225.0
10,hotel 5 estrellas,3 meses,4.7855,True,semana,234.0
11,hotel 3 estrellas,1 mes,4.060499999999999,True,semana,73.0
11,hotel 3 estrellas,1 semana,4.060499999999999,True,semana,73.0
11,hotel 3 estrellas,2 semanas,4.060499999999999,True,semana,73.0
11,hotel 3 estrellas,3 meses,4.060499999999999,True,semana,77.0
11,hotel 4 estrellas,1 mes,3.8165,True,semana,81.0
11,hotel 4 estrellas,1 semana,3.8165,True,semana,79.0
11,hotel 4 estrellas,2 semanas,3.8165,True,semana,78.0
11,hotel 4 estrellas,3 meses,3.8165,True,semana,92.0
11,hotel 5 estrellas,1 mes,4.0135,True,semana,174.0
11,hotel 5 estrellas,1 semana,4.0135,True,semana,192.0
11,hotel 5 estrellas,2 semanas,4.0135,True,semana,182.0
11,hotel 5 estrellas,3 meses,4.0135,True,semana,194.0
12,hotel 3 estrellas,1 mes,3.704,True,semana,77.0
12,hotel 3 estrellas,1 semana,3.704,True,semana,72.0
12,hotel 3 estrellas,2 semanas,3.704,True,semana,77.0
12,hotel 3 estrellas,3 meses,3.704,True,semana,84.0
12,hotel 4 estrellas,1 mes,3.672,True,semana,91.0
12,hotel 4 estrellas,1 semana,3.672,True,semana,86.0
12,hotel 4 estrellas,2 semanas,3.672,True,semana,91.0
12,hotel 4 estrellas,3 meses,3.672,True,semana,99.0
12,hotel 5 estrellas,1 mes,4.5435,True,semana,165.0
12,hotel 5 estrellas,1 semana,4.5435,True,semana,169.0
12,hotel 5 estrellas,2 semanas,4.5435,True,semana,178.0
12,hotel 5 estrellas,3 meses,4.5435,True,semana,189.0
1,hotel 3 estrellas,1 mes,3.7445,True,semana,68.0
1,hotel 3 estrellas,1 semana,3.7445,True,semana,66.0
1,hotel 3 estrellas,2 semanas,3.7445,True,semana,68.0
1,hotel 3 estrellas,3 meses,3.7445,True,semana,71.0
1,hotel 4 estrellas,1 mes,3.472,True,semana,83.0
1,hotel 4 estrellas,1 semana,3.472,True,semana,91.0
1,hotel 4 estrellas,2 semanas,3.472,True,semana,90.0
1,hotel 4 estrellas,3 meses,3.472,True,semana,75.0
1,hotel 5 estrellas,1 mes,3.8385,True,semana,168.14
1,hotel 5 estrellas,1 semana,3.8385,True,semana,168.14
1,hotel 5 estrellas,2 semanas,3.8385,True,semana,168.14
1,hotel 5 estrellas,3 meses,3.8385,True,semana,168.14
2,hotel 3 estrellas,1 mes,4.0955,True,semana,68.0
2,hotel 3 estrellas,1 semana,4.0955,True,semana,67.0
2,hotel 3 estrellas,2 semanas,4.0955,True,semana,68.0
2,hotel 3 estrellas,3 meses,4.0955,True,semana,70.0
2,hotel 4 estrellas,1 mes,2.9785,True,semana,77.0
2,hotel 4 estrellas,1 semana,2.9785,True,semana,80.0
2,hotel 4 estrellas,2 semanas,2.9785,True,semana,77.0
2,hotel 4 estrellas,3 meses,2.9785,True,semana,83.0
2,hotel 5 estrellas,1 mes,4.2655,True,semana,168.25
2,hotel 5 estrellas,1 semana,4.2655,True,semana,168.25
2,hotel 5 estrellas,2 semanas,4.2655,True,semana,168.25
2,hotel 5 estrellas,3 meses,4.2655,True,semana,168.25
3,hotel 3 estrellas,1 mes,2.7165,True,semana,73.0
3,hotel 3 estrellas,1 semana,2.7165,True,semana,69.0
3,hotel 3 estrellas,2 semanas,2.7165,True,semana,70.0
3,hotel 3 estrellas,3 meses,2.7165,True,semana,69.0
3,hotel 4 estrellas,1 mes,4.17,True,semana,86.0
3,hotel 4 estrellas,1 semana,4.17,True,semana,85.0
3,hotel 4 estrellas,2 semanas,4.17,True,semana,85.0
3,hotel 4 estrellas,3 meses,4.17,True,semana,82.0
3,hotel 5 estrellas,1 mes,4.1935,True,semana,185.93
3,hotel 5 estrellas,1 semana,4.1935,True,semana,185.93
3,hotel 5 estrellas,2 semanas,4.1935,True,semana,185.93
3,hotel 5 estrellas,3 meses,4.1935,True,semana,185.93
4,hotel 3 estrellas,1 mes,3.714,True,semana,77.0
4,hotel 3 estrellas,1 semana,3.714,True,semana,75.0
4,hotel 3 estrellas,2 semanas,3.714,True,semana,77.0
4,hotel 3 estrellas,3 meses,3.714,True,semana,78.0
4,hotel 4 estrellas,1 mes,4.294,True,semana,91.0
4,hotel 4 estrellas,1 semana,4.294,True,semana,94.0
4,hotel 4 estrellas,2 semanas,4.294,True,semana,88.0
4,hotel 4 estrellas,3 meses,4.294,True,semana,88.0
4,hotel 5 estrellas,1 mes,3.8525,True,semana,222.14
4,hotel 5 estrellas,1 semana,3.8525,True,semana,222.14
4,hotel 5 estrellas,2 semanas,3.8525,True,semana,222.14
4,hotel 5 estrellas,3 meses,3.8525,True,semana,222.14
5,hotel 3 estrellas,1 mes,3.7805,True,semana,77.0
5,hotel 3 estrellas,1 semana,3.7805,True,semana,73.0
5,hotel 3 estrellas,2 semanas,3.7805,True,semana,75.0
5,hotel 3 estrellas,3 meses,3.7805,True,semana,77.0
5,hotel 4 estrellas,1 mes,3.35,True,semana,91.0
5,hotel 4 estrellas,1 semana,3.35,True,semana,92.0
5,hotel 4 estrellas,2 semanas,3.35,True,semana,89.0
5,hotel 4 estrellas,3 meses,3.35,True,semana,90.0
5,hotel 5 estrellas,1 mes,3.983,True,semana,238.57
5,hotel 5 estrellas,1 semana,3.983,True,semana,238.57
5,hotel 5 estrellas,2 semanas,3.983,True,semana,238.57
5,hotel 5 estrellas,3 meses,3.983,True,semana,238.57
6,hotel 3 estrellas,1 mes,3.986,True,semana,78.0
6,hotel 3 estrellas,1 semana,3.986,True,semana,78.0
6,hotel 3 estrellas,2 semanas,3.986,True,semana,77.0
6,hotel 3 estrellas,3 meses,3.986,True,semana,74.0
6,hotel 4 estrellas,1 mes,3.5104999999999995,True,semana,124.0
6,hotel 4 estrellas,1 semana,3.5104999999999995,True,semana,133.0
6,hotel 4 estrellas,2 semanas,3.5104999999999995,True,semana,132.0
6,hotel 4 estrellas,3 meses,3.5104999999999995,True,semana,126.0
6,hotel 5 estrellas,1 mes,3.2465,True,semana,228.57
6,hotel 5 estrellas,1 semana,3.2465,True,semana,228.57
6,hotel 5 estrellas,2 semanas,3.2465,True,semana,228.57
6,hotel 5 estrellas,3 meses,3.2465,True,semana,228.57
7,hotel 3 estrellas,1 mes,3.979,True,semana,96.0
7,hotel 3 estrellas,1 semana,3.979,True,semana,95.0
7,hotel 3 estrellas,2 semanas,3.979,True,semana,96.0
7,hotel 3 estrellas,3 meses,3.979,True,semana,96.0
7,hotel 4 estrellas,1 mes,3.0525,True,semana,191.0
7,hotel 4 estrellas,1 semana,3.0525,True,semana,181.0
7,hotel 4 estrellas,2 semanas,3.0525,True,semana,185.0
7,hotel 4 estrellas,3 meses,3.0525,True,semana,180.0
7,hotel 5 estrellas,1 mes,4.031000000000001,True,semana,218.32
7,hotel 5 estrellas,1 semana,4.031000000000001,True,semana,218.32
7,hotel 5 estrellas,2 semanas,4.031000000000001,True,semana,218.32
7,hotel 5 estrellas,3 meses,4.031000000000001,True,semana,218.32
8,hotel 3 estrellas,1 mes,2.938,True,semana,107.0
8,hotel 3 estrellas,1 semana,2.938,True,semana,106.0
8,hotel 3 estrellas,2 semanas,2.938,True,semana,106.0
8,hotel 3 estrellas,3 meses,2.938,True,semana,105.0
8,hotel 4 estrellas,1 mes,3.66,True,semana,212.0
8,hotel 4 estrellas,1 semana,3.66,True,semana,195.0
8,hotel 4 estrellas,2 semanas,3.66,True,semana,198.0
8,hotel 4 estrellas,3 meses,3.66,True,semana,218.0
8,hotel 5 estrellas,1 mes,3.955,True,semana,223.36
8,hotel 5 estrellas,1 semana,3.955,True,semana,223.36
8,hotel 5 estrellas,2 semanas,3.955,True,semana,223.36
8,hotel 5 estrellas,3 meses,3.955,True,semana,223.36
9,hotel 3 estrellas,1 mes,3.1995,True,semana,82.0
9,hotel 3 estrellas,1 semana,3.1995,True,semana,82.0
9,hotel 3 estrellas,2 semanas,3.1995,True,semana,83.0
9,hotel 3 estrellas,3 meses,3.1995,True,semana,78.0
9,hotel 4 estrellas,1 mes,4.068,True,semana,129.0
9,hotel 4 estrellas,1 semana,4.068,True,semana,141.0
9,hotel 4 estrellas,2 semanas,4.068,True,semana,140.0
9,hotel 4 estrellas,3 meses,4.068,True,semana,125.0
9,hotel 5 estrellas,1 mes,4.0045,True,semana,245.18
9,hotel 5 estrellas,1 semana,4.0045,True,semana,245.18
9,hotel 5 estrellas,2 semanas,4.0045,True,semana,245.18
9,hotel 5 estrellas,3 meses,4.0045,True,semana,245.18
10,hotel 3 estrellas,1 mes,2.8085,True,semana,77.0
10,hotel 3 estrellas,1 semana,2.8085,True,semana,76.0
10,hotel 3 estrellas,2 semanas,2.8085,True,semana,78.0
10,hotel 3 estrellas,3 meses,2.8085,True,semana,76.0
10,hotel 4 estrellas,1 mes,3.672,True,semana,91.0
10,hotel 4 estrellas,1 semana,3.672,True,semana,92.0
10,hotel 4 estrellas,2 semanas,3.672,True,semana,93.0
10,hotel 4 estrellas,3 meses,3.672,True,semana,90.0
10,hotel 5 estrellas,1 mes,3.429,True,semana,227.61
10,hotel 5 estrellas,1 semana,3.429,True,semana,227.61
10,hotel 5 estrellas,2 semanas,3.429,True,semana,227.61
10,hotel 5 estrellas,3 meses,3.429,True,semana,227.61
11,hotel 3 estrellas,1 mes,3.5055,True,semana,78.0
11,hotel 3 estrellas,1 semana,3.5055,True,semana,71.0
11,hotel 3 estrellas,2 semanas,3.5055,True,semana,74.0
11,hotel 3 estrellas,3 meses,3.5055,True,semana,76.0
11,hotel 4 estrellas,1 mes,3.4145000000000003,True,semana,88.0
11,hotel 4 estrellas,1 semana,3.4145000000000003,True,semana,89.0
11,hotel 4 estrellas,2 semanas,3.4145000000000003,True,semana,88.0
11,hotel 4 estrellas,3 meses,3.4145000000000003,True,semana,87.0
11,hotel 5 estrellas,1 mes,3.9255,True,semana,177.96
11,hotel 5 estrellas,1 semana,3.9255,True,semana,177.96
11,hotel 5 estrellas,2 semanas,3.9255,True,semana,177.96
11,hotel 5 estrellas,3 meses,3.9255,True,semana,177.96
12,hotel 3 estrellas,1 mes,3.8335,True,semana,71.0
12,hotel 3 estrellas,1 semana,3.8335,True,semana,82.0
12,hotel 3 estrellas,2 semanas,3.8335,True,semana,80.0
12,hotel 3 estrellas,3 meses,3.8335,True,semana,73.0
12,hotel 4 estrellas,1 mes,3.8535,True,semana,93.0
12,hotel 4 estrellas,1 semana,3.8535,True,semana,94.0
12,hotel 4 estrellas,2 semanas,3.8535,True,semana,91.0
12,hotel 4 estrellas,3 meses,3.8535,True,semana,91.0
12,hotel 5 estrellas,1 mes,4.143,True,semana,182.43
12,hotel 5 estrellas,1 semana,4.143,True,semana,182.43
12,hotel 5 estrellas,2 semanas,4.143,True,semana,182.43
12,hotel 5 estrellas,3 meses,4.143,True,semana,182.43
1,hotel 3 estrellas,1 mes,3.647,True,semana,73.0
1,hotel 3 estrellas,1 semana,3.647,True,semana,74.0
1,hotel 3 estrellas,2 semanas,3.647,True,semana,73.0
1,hotel 3 estrellas,3 meses,3.647,True,semana,84.0
1,hotel 4 estrellas,1 mes,4.19,True,semana,90.0
1,hotel 4 estrellas,1 semana,4.19,True,semana,91.0
1,hotel 4 estrellas,2 semanas,4.19,True,semana,89.0
1,hotel 4 estrellas,3 meses,4.19,True,semana,88.0
1,hotel 5 estrellas,1 mes,3.8935,True,semana,178.29
1,hotel 5 estrellas,1 semana,3.8935,True,semana,178.29
1,hotel 5 estrellas,2 semanas,3.8935,True,semana,178.29
1,hotel 5 estrellas,3 meses,3.8935,True,semana,178.29
2,hotel 3 estrellas,1 mes,3.5545,True,semana,76.0
2,hotel 3 estrellas,1 semana,3.5545,True,semana,73.0
2,hotel 3 estrellas,2 semanas,3.5545,True,semana,76.0
2,hotel 3 estrellas,3 meses,3.5545,True,semana,81.0
2,hotel 4 estrellas,1 mes,3.0835,True,semana,82.0
2,hotel 4 estrellas,1 semana,3.0835,True,semana,92.0
2,hotel 4 estrellas,2 semanas,3.0835,True,semana,86.0
2,hotel 4 estrellas,3 meses,3.0835,True,semana,89.0
2,hotel 5 estrellas,1 mes,3.6015,True,semana,181.0
2,hotel 5 estrellas,1 semana,3.6015,True,semana,181.0
2,hotel 5 estrellas,2 semanas,3.6015,True,semana,181.0
2,hotel 5 estrellas,3 meses,3.6015,True,semana,181.0
3,hotel 3 estrellas,1 mes,2.6235,True,semana,78.0
3,hotel 3 estrellas,1 semana,2.6235,True,semana,78.0
3,hotel 3 estrellas,2 semanas,2.6235,True,semana,78.0
3,hotel 3 estrellas,3 meses,2.6235,True,semana,86.0
3,hotel 4 estrellas,1 mes,2.47,True,semana,97.0
3,hotel 4 estrellas,1 semana,2.47,True,semana,94.0
3,hotel 4 estrellas,2 semanas,2.47,True,semana,92.0
3,hotel 4 estrellas,3 meses,2.47,True,semana,90.0
3,hotel 5 estrellas,1 mes,3.2425,True,semana,203.04
3,hotel 5 estrellas,1 semana,3.2425,True,semana,203.04
3,hotel 5 estrellas,2 semanas,3.2425,True,semana,203.04
3,hotel 5 estrellas,3 meses,3.2425,True,semana,203.04
4,hotel 3 estrellas,1 mes,3.133,True,semana,78.0
4,hotel 3 estrellas,1 semana,3.133,True,semana,77.0
4,hotel 3 estrellas,2 semanas,3.133,True,semana,79.0
4,hotel 3 estrellas,3 meses,3.133,True,semana,79.0
4,hotel 4 estrellas,1 mes,3.5895,True,semana,90.0
4,hotel 4 estrellas,1 semana,3.5895,True,semana,90.0
4,hotel 4 estrellas,2 semanas,3.5895,True,semana,90.0
4,hotel 4 estrellas,3 meses,3.5895,True,semana,90.0
4,hotel 5 estrellas,1 mes,3.618,True,semana,231.0
4,hotel 5 estrellas,1 semana,3.618,True,semana,231.0
4,hotel 5 estrellas,2 semanas,3.618,True,semana,231.0
4,hotel 5 estrellas,3 meses,3.618,True,semana,231.0
5,hotel 3 estrellas,1 mes,2.8595,True,semana,78.0
5,hotel 3 estrellas,1 semana,2.8595,True,semana,76.0
5,hotel 3 estrellas,2 semanas,2.8595,True,semana,78.0
5,hotel 3 estrellas,3 meses,2.8595,True,semana,78.0
5,hotel 4 estrellas,1 mes,3.919,True,semana,109.0
5,hotel 4 estrellas,1 semana,3.919,True,semana,113.0
5,hotel 4 estrellas,2 semanas,3.919,True,semana,112.0
5,hotel 4 estrellas,3 meses,3.919,True,semana,100.0
5,hotel 5 estrellas,1 mes,3.472,True,semana,253.04
5,hotel 5 estrellas,1 semana,3.472,True,semana,253.04
5,hotel 5 estrellas,2 semanas,3.472,True,semana,253.04
5,hotel 5 estrellas,3 meses,3.472,True,semana,253.04
6,hotel 3 estrellas,1 mes,3.62,True,semana,79.0
6,hotel 3 estrellas,1 semana,3.62,True,semana,78.0
6,hotel 3 estrellas,2 semanas,3.62,True,semana,79.0
6,hotel 3 estrellas,3 meses,3.62,True,semana,80.0
6,hotel 4 estrellas,1 mes,3.4005,True,semana,139.0
6,hotel 4 estrellas,1 semana,3.4005,True,semana,142.0
6,hotel 4 estrellas,2 semanas,3.4005,True,semana,139.0
6,hotel 4 estrellas,3 meses,3.4005,True,semana,138.0
6,hotel 5 estrellas,1 mes,4.032,True,semana,230.64
6,hotel 5 estrellas,1 semana,4.032,True,semana,230.64
6,hotel 5 estrellas,2 semanas,4.032,True,semana,230.64
6,hotel 5 estrellas,3 meses,4.032,True,semana,230.64
7,hotel 3 estrellas,1 mes,3.703,True,semana,94.0
7,hotel 3 estrellas,1 semana,3.703,True,semana,95.0
7,hotel 3 estrellas,2 semanas,3.703,True,semana,94.0
7,hotel 3 estrellas,3 meses,3.703,True,semana,96.0
7,hotel 4 estrellas,1 mes,4.514,True,semana,194.0
7,hotel 4 estrellas,1 semana,4.514,True,semana,186.0
7,hotel 4 estrellas,2 semanas,4.514,True,semana,187.0
7,hotel 4 estrellas,3 meses,4.514,True,semana,191.0
7,hotel 5 estrellas,1 mes,4.1185,True,semana,214.43
