cpro,provincia,mes,temp_media_mes,precip_total_mes,id_clima
19,guadalajara,2025-05,13.619354838709677,86.8,713
19,guadalajara,2025-06,22.12,26.3,714
19,guadalajara,2025-07,22.616129032258065,4.0,715
19,guadalajara,2025-08,23.98709677419355,2.7,716
19,guadalajara,2025-09,18.246666666666666,11.299999999999999,717
19,guadalajara,2025-10,14.296774193548387,29.8,718
19,guadalajara,2025-11,6.88,56.5,719
19,guadalajara,2025-12,4.338709677419355,45.2,720
19,guadalajara,2026-01,2.725806451612903,91.10000000000001,721
19,guadalajara,2026-02,3.3,1.4,722
20,gipuzkoa,2023-01,3.264516129032258,249.3,723
20,gipuzkoa,2023-02,3.564285714285714,63.6,724
20,gipuzkoa,2023-03,8.919354838709678,83.4,725
20,gipuzkoa,2023-04,9.613333333333333,112.8,726
20,gipuzkoa,2023-05,11.751612903225807,138.3,727
20,gipuzkoa,2023-06,16.836666666666666,107.3,728
20,gipuzkoa,2023-07,16.835483870967742,54.3,729
20,gipuzkoa,2023-08,17.493548387096773,111.7,730
20,gipuzkoa,2023-09,17.533333333333335,64.5,731
20,gipuzkoa,2023-10,14.964516129032257,158.3,732
20,gipuzkoa,2023-11,9.29,207.5,733
20,gipuzkoa,2023-12,5.967741935483871,149.3,734
20,gipuzkoa,2024-01,5.422580645161291,118.7,735
20,gipuzkoa,2024-02,7.193103448275862,203.20000000000002,736
20,gipuzkoa,2024-03,8.025806451612903,115.0,737
20,gipuzkoa,2024-04,9.276666666666667,114.7,738
20,gipuzkoa,2024-05,10.880645161290323,152.1,739
20,gipuzkoa,2024-06,14.103333333333333,109.3,740
20,gipuzkoa,2024-07,16.980645161290322,51.0,741
20,gipuzkoa,2024-08,17.4,81.3,742
20,gipuzkoa,2024-09,13.166666666666666,182.5,743
20,gipuzkoa,2024-10,13.05483870967742,201.5,744
20,gipuzkoa,2024-11,9.483333333333333,78.9,745
20,gipuzkoa,2024-12,5.445161290322581,173.2,746
20,gipuzkoa,2025-01,5.22258064516129,181.4,747
20,gipuzkoa,2025-02,6.721428571428571,73.7,748
20,gipuzkoa,2025-03,6.870967741935484,141.1,749
20,gipuzkoa,2025-04,10.343333333333334,108.8,750
20,gipuzkoa,2025-05,11.880645161290323,135.4,751
20,gipuzkoa,2025-06,17.476666666666667,54.7,752
20,gipuzkoa,2025-07,16.6,97.0,753
20,gipuzkoa,2025-08,18.05806451612903,70.1,754
20,gipuzkoa,2025-09,14.393333333333334,73.8,755
20,gipuzkoa,2025-10,12.180645161290323,72.60000000000001,756
20,gipuzkoa,2025-11,8.243333333333334,187.0,757
20,gipuzkoa,2025-12,5.841935483870968,76.6,758
20,gipuzkoa,2026-01,3.870967741935484,142.2,759
20,gipuzkoa,2026-02,5.4,0.8,760
21,huelva,2023-01,10.319354838709677,20.7,761
21,huelva,2023-02,11.5,15.2,762
21,huelva,2023-03,15.422580645161291,35.0,763
21,huelva,2023-04,20.616666666666667,11.700000000000001,764
21,huelva,2023-05,21.067741935483873,52.2,765
21,huelva,2023-06,25.573333333333334,40.9,766
21,huelva,2023-07,29.029032258064515,0.0,767
21,huelva,2023-08,30.125806451612902,0.3,768
21,huelva,2023-09,22.456666666666667,60.0,769
21,huelva,2023-10,20.725806451612904,151.5,770
21,huelva,2023-11,14.666666666666666,27.9,771
21,huelva,2023-12,10.906451612903227,42.1,772
21,huelva,2024-01,12.19032258064516,79.5,773
21,huelva,2024-02,13.024137931034483,77.89999999999999,774
21,huelva,2024-03,13.59032258064516,192.6,775
21,huelva,2024-04,16.953333333333333,23.8,776
21,huelva,2024-05,20.112903225806452,6.8,777
21,huelva,2024-06,22.86,27.9,778
21,huelva,2024-07,28.09032258064516,0.1,779
21,huelva,2024-08,28.783870967741933,1.3,780
21,huelva,2024-09,22.883333333333333,15.899999999999999,781
21,huelva,2024-10,18.309677419354838,198.0,782
21,huelva,2024-11,15.633333333333333,67.4,783
21,huelva,2024-12,10.97741935483871,2.2,784
21,huelva,2025-01,10.66451612903226,189.4,785
21,huelva,2025-02,11.407142857142857,38.0,786
21,huelva,2025-03,11.980645161290322,297.6,787
21,huelva,2025-04,15.656666666666666,155.6,788
21,huelva,2025-05,19.506451612903227,27.3,789
21,huelva,2025-06,26.076666666666664,39.8,790
21,huelva,2025-07,26.79032258064516,0.2,791
21,huelva,2025-08,27.54516129032258,0.0,792
21,huelva,2025-09,23.69333333333333,5.1,793
21,huelva,2025-10,20.806451612903224,88.2,794
21,huelva,2025-11,13.05,118.69999999999999,795
21,huelva,2025-12,10.238709677419354,103.8,796
21,huelva,2026-01,9.63225806451613,187.4,797
21,huelva,2026-02,12.4,6.2,798
22,huesca,2023-01,4.116129032258065,46.2,799
22,huesca,2023-02,5.667857142857143,56.7,800
22,huesca,2023-03,11.180645161290323,5.0,801
22,huesca,2023-04,15.319999999999999,9.4,802
22,huesca,2023-05,17.20967741935484,78.5,803
22,huesca,2023-06,21.133333333333333,143.3,804
22,huesca,2023-07,24.677419354838708,21.6,805
22,huesca,2023-08,25.625806451612902,14.400000000000002,806
22,huesca,2023-09,20.36,65.6,807
22,huesca,2023-10,16.98709677419355,105.3,808
22,huesca,2023-11,9.979999999999999,44.9,809
22,huesca,2023-12,6.780645161290322,18.0,810
22,huesca,2024-01,6.474193548387096,37.4,811
22,huesca,2024-02,8.210344827586207,83.3,812
22,huesca,2024-03,9.47741935483871,184.8,813
22,huesca,2024-04,12.406666666666666,39.300000000000004,814
22,huesca,2024-05,15.516129032258064,52.7,815
22,huesca,2024-06,21.12,133.79999999999998,816
22,huesca,2024-07,25.89032258064516,10.1,817
22,huesca,2024-08,25.94516129032258,25.1,818
22,huesca,2024-09,16.693333333333335,237.7,819
22,huesca,2024-10,14.541935483870969,198.1,820
22,huesca,2024-11,10.703333333333335,22.9,821
22,huesca,2024-12,6.04516129032258,14.200000000000001,822
22,huesca,2025-01,5.483870967741935,25.0,823
22,huesca,2025-02,7.05,42.3,824
22,huesca,2025-03,8.05483870967742,154.2,825
22,huesca,2025-04,12.206666666666667,125.4,826
22,huesca,2025-05,16.006451612903227,99.4,827
22,huesca,2025-06,25.053333333333335,22.0,828
22,huesca,2025-07,23.938709677419357,38.7,829
22,huesca,2025-08,25.335483870967742,86.9,830
22,huesca,2025-09,18.566666666666666,130.4,831
22,huesca,2025-10,14.770967741935483,32.8,832
22,huesca,2025-11,8.776666666666667,66.0,833
22,huesca,2025-12,6.354838709677419,41.2,834
22,huesca,2026-01,4.854838709677419,122.4,835
22,huesca,2026-02,5.9,0.0,836
23,jaén,2023-01,7.306451612903226,30.799999999999997,837
23,jaén,2023-02,8.875,11.2,838
23,jaén,2023-03,13.37741935483871,26.2,839
23,jaén,2023-04,18.413333333333334,4.1,840
23,jaén,2023-05,18.990322580645163,59.5,841
23,jaén,2023-06,23.91,29.6,842
23,jaén,2023-07,29.574193548387097,0.1,843
23,jaén,2023-08,29.53548387096774,0.0,844
23,jaén,2023-09,22.423333333333336,35.5,845
23,jaén,2023-10,19.12258064516129,90.7,846
23,jaén,2023-11,12.456666666666667,15.6,847
23,jaén,2023-12,7.735483870967743,40.8,848
23,jaén,2024-01,9.761290322580646,44.1,849
23,jaén,2024-02,10.43448275862069,128.6,850
23,jaén,2024-03,11.925806451612903,169.8,851
23,jaén,2024-04,15.356666666666666,21.5,852
23,jaén,2024-05,19.17096774193548,20.299999999999997,853
23,jaén,2024-06,23.223333333333336,9.2,854
23,jaén,2024-07,29.387096774193548,0.1,855
23,jaén,2024-08,29.55806451612903,4.3,856
23,jaén,2024-09,22.52,6.7,857
23,jaén,2024-10,17.080645161290324,169.8,858
23,jaén,2024-11,13.816666666666666,25.4,859
23,jaén,2024-12,8.125806451612904,1.2,860
23,jaén,2025-01,7.938709677419355,101.0,861
23,jaén,2025-02,9.614285714285714,22.1,862
23,jaén,2025-03,10.37741935483871,188.5,863
23,jaén,2025-04,14.496666666666666,70.0,864
23,jaén,2025-05,18.77741935483871,55.9,865
23,jaén,2025-06,27.9,3.8000000000000003,866
23,jaén,2025-07,29.151612903225807,0.30000000000000004,867
23,jaén,2025-08,29.451612903225808,0.1,868
23,jaén,2025-09,24.133333333333333,32.2,869
23,jaén,2025-10,19.425806451612903,58.1,870
23,jaén,2025-11,10.629999999999999,61.7,871
23,jaén,2025-12,7.609677419354839,64.8,872
23,jaén,2026-01,7.174193548387097,183.8,873
23,jaén,2026-02,8.2,0.6,874
24,león,2023-01,3.051612903225806,92.3,875
24,león,2023-02,3.167857142857143,10.1,876
24,león,2023-03,8.083870967741936,17.6,877
24,león,2023-04,12.563333333333333,11.3,878
24,león,2023-05,13.958064516129031,50.699999999999996,879
24,león,2023-06,18.246666666666666,102.7,880
24,león,2023-07,20.825806451612905,1.6,881
24,león,2023-08,21.993548387096773,1.7999999999999998,882
24,león,2023-09,16.24,66.4,883
24,león,2023-10,13.819354838709678,130.1,884
24,león,2023-11,8.37,96.1,885
24,león,2023-12,3.174193548387097,34.1,886
24,león,2024-01,4.183870967741935,40.6,887
24,león,2024-02,5.937931034482758,64.9,888
24,león,2024-03,6.72258064516129,93.2,889
24,león,2024-04,10.123333333333333,56.6,890
24,león,2024-05,11.880645161290323,47.8,891
24,león,2024-06,17.029999999999998,72.10000000000001,892
24,león,2024-07,21.88064516129032,16.1,893
24,león,2024-08,22.4741935483871,6.0,894
24,león,2024-09,14.8,44.1,895
24,león,2024-10,12.46774193548387,86.4,896
24,león,2024-11,9.163333333333332,40.0,897
24,león,2024-12,4.032258064516129,21.5,898
24,león,2025-01,4.106451612903226,134.0,899
24,león,2025-02,5.310714285714285,33.099999999999994,900
24,león,2025-03,6.138709677419355,78.4,901
24,león,2025-04,10.533333333333333,71.0,902
24,león,2025-05,12.932258064516128,51.7,903
24,león,2025-06,20.113333333333333,34.2,904
24,león,2025-07,20.154838709677417,13.6,905
24,león,2025-08,22.348387096774193,2.5,906
24,león,2025-09,15.69,13.5,907
24,león,2025-10,13.087096774193547,38.7,908
24,león,2025-11,6.733333333333333,95.0,909
24,león,2025-12,4.351612903225806,61.0,910
24,león,2026-01,3.0903225806451613,94.0,911
24,león,2026-02,4.7,3.0,912
25,lleida,2023-01,3.661290322580645,28.900000000000002,913
25,lleida,2023-02,5.364285714285714,30.2,914
25,lleida,2023-03,11.55483870967742,6.1,915
25,lleida,2023-04,15.2,14.8,916
25,lleida,2023-05,16.783870967741933,84.7,917
25,lleida,2023-06,21.603333333333335,94.6,918
25,lleida,2023-07,25.338709677419356,38.7,919
25,lleida,2023-08,25.851612903225806,31.6,920
25,lleida,2023-09,21.046666666666667,58.2,921
25,lleida,2023-10,17.37741935483871,66.0,922
25,lleida,2023-11,9.303333333333335,20.400000000000002,923
25,lleida,2023-12,5.396774193548388,9.1,924
25,lleida,2024-01,5.432258064516129,41.5,925
25,lleida,2024-02,7.958620689655173,28.5,926
25,lleida,2024-03,10.129032258064516,88.4,927
25,lleida,2024-04,13.44,95.89999999999999,928
25,lleida,2024-05,16.038709677419355,86.1,929
25,lleida,2024-06,20.83,114.5,930
25,lleida,2024-07,25.432258064516127,24.1,931
25,lleida,2024-08,25.81935483870968,12.7,932
25,lleida,2024-09,17.18,111.8,933
25,lleida,2024-10,14.929032258064517,170.4,934
25,lleida,2024-11,10.296666666666665,23.1,935
25,lleida,2024-12,4.838709677419355,5.4,936
25,lleida,2025-01,4.4,17.2,937
25,lleida,2025-02,6.428571428571429,23.4,938
25,lleida,2025-03,8.07741935483871,155.6,939
25,lleida,2025-04,12.023333333333333,115.5,940
25,lleida,2025-05,15.983870967741936,94.5,941
25,lleida,2025-06,25.436666666666667,12.3,942
25,lleida,2025-07,23.783870967741933,89.0,943
25,lleida,2025-08,25.248387096774195,70.0,944
25,lleida,2025-09,18.496666666666666,129.3,945
25,lleida,2025-10,14.712903225806452,45.3,946
25,lleida,2025-11,7.9766666666666675,58.1,947
25,lleida,2025-12,5.874193548387097,44.8,948
25,lleida,2026-01,4.025806451612903,115.1,949
25,lleida,2026-02,4.6,0.0,950
26,la rioja,2023-01,1.0258064516129033,98.3,951
26,la rioja,2023-02,0.5714285714285714,61.5,952
26,la rioja,2023-03,6.690322580645161,36.7,953
26,la rioja,2023-04,9.053333333333335,50.5,954
26,la rioja,2023-05,9.94516129032258,104.2,955
26,la rioja,2023-06,14.953333333333335,122.8,956
26,la rioja,2023-07,17.351612903225806,17.7,957
26,la rioja,2023-08,18.403225806451612,36.7,958
26,la rioja,2023-09,15.743333333333334,76.8,959
26,la rioja,2023-10,13.12258064516129,104.9,960
26,la rioja,2023-11,7.3,110.7,961
26,la rioja,2023-12,3.870967741935484,42.2,962
26,la rioja,2024-01,3.7451612903225806,52.5,963
26,la rioja,2024-02,5.017241379310345,107.5,964
26,la rioja,2024-03,5.635483870967741,106.2,965
26,la rioja,2024-04,7.636666666666667,36.7,966
26,la rioja,2024-05,9.55483870967742,131.4,967
26,la rioja,2024-06,13.7,70.0,968
26,la rioja,2024-07,18.345161290322583,19.400000000000002,969
26,la rioja,2024-08,18.151612903225807,63.8,970
26,la rioja,2024-09,11.646666666666667,70.6,971
26,la rioja,2024-10,10.916129032258064,152.4,972
26,la rioja,2024-11,7.2,30.1,973
26,la rioja,2024-12,2.648387096774193,63.7,974
26,la rioja,2025-01,3.103225806451613,79.60000000000001,975
26,la rioja,2025-02,3.6750000000000003,55.0,976
26,la rioja,2025-03,3.6870967741935483,134.6,977
26,la rioja,2025-04,8.3,104.2,978
26,la rioja,2025-05,10.258064516129032,115.4,979
26,la rioja,2025-06,17.953333333333333,43.4,980
26,la rioja,2025-07,16.62258064516129,22.7,981
26,la rioja,2025-08,18.925806451612903,30.7,982
26,la rioja,2025-09,13.533333333333333,37.1,983
26,la rioja,2025-10,10.606451612903227,45.4,984
26,la rioja,2025-11,5.463333333333334,99.5,985
26,la rioja,2025-12,3.170967741935484,51.3,986
26,la rioja,2026-01,1.7806451612903227,71.8,987
26,la rioja,2026-02,4.0,0.2,988
27,lugo,2023-01,5.387096774193548,280.09999999999997,989
27,lugo,2023-02,5.9,29.5,990
27,lugo,2023-03,9.170967741935485,113.9,991
27,lugo,2023-04,11.733333333333333,88.9,992
27,lugo,2023-05,13.370967741935484,61.6,993
27,lugo,2023-06,17.12,151.29999999999998,994
27,lugo,2023-07,17.361290322580647,35.4,995
27,lugo,2023-08,18.893548387096775,33.8,996
27,lugo,2023-09,16.996666666666666,126.39999999999999,997
27,lugo,2023-10,15.23225806451613,319.9,998
27,lugo,2023-11,9.883333333333333,289.4,999
27,lugo,2023-12,6.841935483870968,161.7,1000
27,lugo,2024-01,7.838709677419355,133.1,1001
27,lugo,2024-02,8.413793103448276,196.4,1002
27,lugo,2024-03,7.632258064516129,189.4,1003
27,lugo,2024-04,10.360000000000001,103.6,1004
27,lugo,2024-05,11.187096774193549,179.0,1005
27,lugo,2024-06,14.69,61.699999999999996,1006
27,lugo,2024-07,17.87741935483871,58.0,1007
27,lugo,2024-08,18.774193548387096,13.5,1008
27,lugo,2024-09,14.163333333333332,149.7,1009
27,lugo,2024-10,13.53225806451613,225.1,1010
27,lugo,2024-11,11.783333333333333,104.10000000000001,1011
27,lugo,2024-12,6.851612903225806,65.7,1012
27,lugo,2025-01,6.922580645161291,270.6,1013
27,lugo,2025-02,8.117857142857144,112.60000000000001,1014
27,lugo,2025-03,7.635483870967741,87.9,1015
27,lugo,2025-04,11.4,167.8,1016
27,lugo,2025-05,12.654838709677419,132.8,1017
27,lugo,2025-06,18.256666666666668,31.0,1018
27,lugo,2025-07,17.519354838709678,19.900000000000002,1019
27,lugo,2025-08,19.570967741935487,35.5,1020
27,lugo,2025-09,14.906666666666666,52.3,1021
27,lugo,2025-10,13.929032258064517,105.4,1022
27,lugo,2025-11,8.84,173.8,1023
27,lugo,2025-12,6.432258064516129,160.5,1024
27,lugo,2026-01,5.132258064516129,260.3,1025
27,lugo,2026-02,8.9,3.4,1026
28,madrid,2023-01,4.361290322580645,23.7,1027
28,madrid,2023-02,5.2250000000000005,5.9,1028
28,madrid,2023-03,10.919354838709678,13.5,1029
28,madrid,2023-04,15.993333333333334,6.9,1030
28,madrid,2023-05,16.616129032258065,56.0,1031
28,madrid,2023-06,21.45,63.0,1032
28,madrid,2023-07,26.293548387096774,4.8,1033
28,madrid,2023-08,26.687096774193545,0.7999999999999999,1034
28,madrid,2023-09,19.083333333333332,158.2,1035
28,madrid,2023-10,16.170967741935485,124.19999999999999,1036
28,madrid,2023-11,9.986666666666668,36.0,1037
28,madrid,2023-12,5.190322580645161,43.2,1038
28,madrid,2024-01,6.609677419354839,66.19999999999999,1039
28,madrid,2024-02,8.013793103448275,32.3,1040
28,madrid,2024-03,9.638709677419355,111.4,1041
28,madrid,2024-04,12.81,20.3,1042
28,madrid,2024-05,16.309677419354838,18.3,1043
28,madrid,2024-06,20.673333333333336,37.2,1044
28,madrid,2024-07,26.661290322580644,0.8,1045
28,madrid,2024-08,27.203225806451613,33.2,1046
28,madrid,2024-09,19.046666666666667,24.1,1047
28,madrid,2024-10,14.974193548387097,126.2,1048
28,madrid,2024-11,10.493333333333334,23.7,1049
28,madrid,2024-12,5.235483870967743,8.8,1050
28,madrid,2025-01,5.606451612903226,66.6,1051
28,madrid,2025-02,7.303571428571429,14.4,1052
28,madrid,2025-03,7.574193548387097,229.9,1053
28,madrid,2025-04,12.616666666666667,97.9,1054
28,madrid,2025-05,16.480645161290322,93.5,1055
28,madrid,2025-06,25.876666666666665,25.8,1056
28,madrid,2025-07,26.470967741935485,2.8,1057
28,madrid,2025-08,27.68064516129032,2.3,1058
28,madrid,2025-09,21.040000000000003,6.6,1059
28,madrid,2025-10,16.961290322580645,29.8,1060
28,madrid,2025-11,8.376666666666667,69.1,1061
28,madrid,2025-12,6.212903225806452,50.699999999999996,1062
28,madrid,2026-01,4.54516129032258,114.4,1063
28,madrid,2026-02,5.7,2.3,1064
29,málaga,2023-01,9.580645161290322,7.1000000000000005,1065
29,málaga,2023-02,9.9,51.1,1066
29,málaga,2023-03,14.541935483870969,9.7,1067
29,málaga,2023-04,18.073333333333334,1.8,1068
29,málaga,2023-05,18.57741935483871,52.0,1069
29,málaga,2023-06,23.183333333333334,11.0,1070
29,málaga,2023-07,27.683870967741935,0.8,1071
29,málaga,2023-08,26.85483870967742,0.30000000000000004,1072
29,málaga,2023-09,21.15,44.0,1073
29,málaga,2023-10,18.509677419354837,43.0,1074
29,málaga,2023-11,14.379999999999999,1.3,1075
29,málaga,2023-12,10.46774193548387,11.0,1076
29,málaga,2024-01,11.238709677419354,33.5,1077
29,málaga,2024-02,12.110344827586207,56.300000000000004,1078
29,málaga,2024-03,12.996774193548386,179.10000000000002,1079
29,málaga,2024-04,15.26,12.4,1080
29,málaga,2024-05,18.4741935483871,2.2,1081
29,málaga,2024-06,21.923333333333336,15.0,1082
29,málaga,2024-07,26.287096774193547,0.5,1083
29,málaga,2024-08,26.641935483870967,3.0,1084
29,málaga,2024-09,21.98,15.600000000000001,1085
29,málaga,2024-10,17.996774193548386,138.5,1086
29,málaga,2024-11,14.603333333333333,68.2,1087
29,málaga,2024-12,10.548387096774194,6.3999999999999995,1088
29,málaga,2025-01,10.135483870967741,39.699999999999996,1089
29,málaga,2025-02,11.028571428571428,57.2,1090
29,málaga,2025-03,11.535483870967743,189.0,1091
29,málaga,2025-04,15.093333333333334,72.6,1092
29,málaga,2025-05,19.493548387096773,36.1,1093
29,málaga,2025-06,25.86,0.8,1094
29,málaga,2025-07,26.729032258064517,1.3,1095
29,málaga,2025-08,26.73225806451613,0.8,1096
29,málaga,2025-09,22.926666666666666,4.0,1097
29,málaga,2025-10,19.91290322580645,23.7,1098
29,málaga,2025-11,12.923333333333334,77.4,1099
29,málaga,2025-12,9.774193548387096,88.1,1100
29,málaga,2026-01,9.416129032258064,167.0,1101
29,málaga,2026-02,11.5,0.0,1102
30,murcia,2023-01,10.432258064516128,1.6,1103
30,murcia,2023-02,9.560714285714285,25.4,1104
30,murcia,2023-03,15.816129032258065,5.8,1105
30,murcia,2023-04,19.003333333333334,2.1,1106
30,murcia,2023-05,18.719354838709677,163.5,1107
30,murcia,2023-06,23.56,34.0,1108
30,murcia,2023-07,29.203225806451613,2.5,1109
30,murcia,2023-08,28.31935483870968,11.0,1110
30,murcia,2023-09,22.616666666666667,81.2,1111
30,murcia,2023-10,20.20967741935484,9.0,1112
30,murcia,2023-11,15.933333333333334,0.0,1113
30,murcia,2023-12,11.451612903225806,5.8,1114
30,murcia,2024-01,12.02258064516129,16.8,1115
30,murcia,2024-02,13.706896551724139,6.2,1116
30,murcia,2024-03,14.629032258064516,41.1,1117
30,murcia,2024-04,17.056666666666665,23.500000000000004,1118
30,murcia,2024-05,20.33225806451613,10.799999999999999,1119
30,murcia,2024-06,23.503333333333334,44.900000000000006,1120
30,murcia,2024-07,28.33225806451613,2.9000000000000004,1121
30,murcia,2024-08,28.05806451612903,16.8,1122
30,murcia,2024-09,23.346666666666668,25.299999999999997,1123
30,murcia,2024-10,20.07741935483871,161.5,1124
30,murcia,2024-11,15.34,25.9,1125
30,murcia,2024-12,10.86774193548387,5.5,1126
30,murcia,2025-01,10.506451612903225,8.5,1127
30,murcia,2025-02,11.792857142857143,17.6,1128
30,murcia,2025-03,12.616129032258065,179.0,1129
30,murcia,2025-04,16.456666666666667,26.6,1130
30,murcia,2025-05,20.02258064516129,49.0,1131
30,murcia,2025-06,27.17,1.6,1132
30,murcia,2025-07,28.112903225806452,13.3,1133
30,murcia,2025-08,28.164516129032258,2.9,1134
30,murcia,2025-09,24.05,58.6,1135
30,murcia,2025-10,19.9,48.6,1136
30,murcia,2025-11,13.776666666666667,8.4,1137
30,murcia,2025-12,10.438709677419356,107.3,1138
30,murcia,2026-01,10.245161290322581,51.5,1139
30,murcia,2026-02,10.7,0.0,1140
31,navarra,2023-01,4.148387096774194,77.8,1141
31,navarra,2023-02,4.553571428571429,27.499999999999996,1142
31,navarra,2023-03,10.429032258064517,13.9,1143
31,navarra,2023-04,12.643333333333334,45.4,1144
31,navarra,2023-05,14.858064516129033,28.599999999999998,1145
31,navarra,2023-06,19.57,83.0,1146
31,navarra,2023-07,20.816129032258065,17.3,1147
31,navarra,2023-08,22.06451612903226,10.9,1148
31,navarra,2023-09,19.62,80.7,1149
31,navarra,2023-10,16.822580645161292,87.3,1150
31,navarra,2023-11,10.203333333333335,79.0,1151
31,navarra,2023-12,6.206451612903226,53.5,1152
31,navarra,2024-01,5.964516129032258,24.6,1153
31,navarra,2024-02,8.003448275862068,121.8,1154
31,navarra,2024-03,9.393548387096773,79.9,1155
31,navarra,2024-04,10.97,35.1,1156
31,navarra,2024-05,13.361290322580645,78.7,1157
31,navarra,2024-06,18.066666666666666,50.2,1158
31,navarra,2024-07,21.76451612903226,11.399999999999999,1159
31,navarra,2024-08,21.325806451612905,81.1,1160
31,navarra,2024-09,15.34,115.5,1161
31,navarra,2024-10,14.10967741935484,163.9,1162
31,navarra,2024-11,10.203333333333335,19.8,1163
31,navarra,2024-12,5.699999999999999,99.60000000000001,1164
31,navarra,2025-01,5.487096774193549,67.4,1165
31,navarra,2025-02,7.235714285714286,30.2,1166
31,navarra,2025-03,7.838709677419355,89.2,1167
31,navarra,2025-04,11.463333333333333,138.8,1168
31,navarra,2025-05,13.73225806451613,111.2,1169
31,navarra,2025-06,20.793333333333333,49.3,1170
31,navarra,2025-07,20.325806451612905,24.2,1171
31,navarra,2025-08,22.51290322580645,28.3,1172
31,navarra,2025-09,17.39,20.6,1173
31,navarra,2025-10,14.245161290322581,31.2,1174
31,navarra,2025-11,9.146666666666667,67.7,1175
31,navarra,2025-12,6.351612903225806,57.199999999999996,1176
31,navarra,2026-01,4.645161290322581,93.5,1177
31,navarra,2026-02,5.4,0.0,1178
32,ourense,2023-01,5.52258064516129,257.1,1179
32,ourense,2023-02,5.985714285714286,27.8,1180
32,ourense,2023-03,9.903225806451612,112.1,1181
32,ourense,2023-04,13.139999999999999,48.3,1182
32,ourense,2023-05,14.680645161290323,87.60000000000001,1183
32,ourense,2023-06,18.17,137.5,1184
32,ourense,2023-07,19.34193548387097,22.9,1185
32,ourense,2023-08,21.003225806451614,11.0,1186
32,ourense,2023-09,17.546666666666667,89.3,1187
32,ourense,2023-10,16.09032258064516,323.0,1188
32,ourense,2023-11,10.74,205.60000000000002,1189
32,ourense,2023-12,6.590322580645162,144.5,1190
32,ourense,2024-01,8.016129032258064,141.8,1191
32,ourense,2024-02,9.06551724137931,158.7,1192
32,ourense,2024-03,8.503225806451614,247.4,1193
32,ourense,2024-04,11.879999999999999,97.6,1194
32,ourense,2024-05,12.5,121.0,1195
32,ourense,2024-06,16.8,45.2,1196
32,ourense,2024-07,20.23548387096774,37.4,1197
32,ourense,2024-08,21.280645161290323,4.4,1198
32,ourense,2024-09,15.870000000000001,106.39999999999999,1199
32,ourense,2024-10,14.329032258064515,211.5,1200
32,ourense,2024-11,11.953333333333335,69.2,1201
32,ourense,2024-12,6.625806451612903,61.099999999999994,1202
32,ourense,2025-01,7.445161290322581,285.5,1203
32,ourense,2025-02,8.385714285714284,109.0,1204
32,ourense,2025-03,7.993548387096775,110.4,1205
32,ourense,2025-04,12.016666666666667,158.5,1206
32,ourense,2025-05,13.629032258064516,103.4,1207
32,ourense,2025-06,19.683333333333334,20.4,1208
32,ourense,2025-07,20.13225806451613,15.2,1209
32,ourense,2025-08,22.429032258064513,9.0,1210
32,ourense,2025-09,16.116666666666667,41.5,1211
32,ourense,2025-10,14.874193548387098,94.30000000000001,1212
32,ourense,2025-11,8.97,226.3,1213
32,ourense,2025-12,6.245161290322581,142.8,1214
32,ourense,2026-01,5.767741935483872,265.3,1215
32,ourense,2026-02,9.3,11.5,1216
33,asturias,2023-01,5.690322580645161,283.2,1217
33,asturias,2023-02,5.1499999999999995,67.0,1218
33,asturias,2023-03,10.26774193548387,34.2,1219
33,asturias,2023-04,12.123333333333333,67.60000000000001,1220
33,asturias,2023-05,12.996774193548386,151.0,1221
33,asturias,2023-06,17.223333333333336,193.9,1222
33,asturias,2023-07,17.635483870967743,78.5,1223
33,asturias,2023-08,18.529032258064515,60.0,1224
33,asturias,2023-09,17.6,135.0,1225
33,asturias,2023-10,15.709677419354838,183.1,1226
33,asturias,2023-11,10.883333333333333,185.4,1227
33,asturias,2023-12,7.551612903225807,77.3,1228
33,asturias,2024-01,7.445161290322581,96.8,1229
33,asturias,2024-02,8.882758620689655,145.4,1230
33,asturias,2024-03,8.667741935483871,136.5,1231
33,asturias,2024-04,10.663333333333332,90.4,1232
33,asturias,2024-05,11.85483870967742,152.5,1233
33,asturias,2024-06,14.816666666666666,162.70000000000002,1234
33,asturias,2024-07,17.883870967741935,91.2,1235
33,asturias,2024-08,18.35483870967742,65.1,1236
33,asturias,2024-09,14.443333333333333,149.0,1237
33,asturias,2024-10,14.025806451612903,198.6,1238
33,asturias,2024-11,11.389999999999999,82.3,1239
33,asturias,2024-12,6.65483870967742,108.3,1240
33,asturias,2025-01,7.429032258064517,162.6,1241
33,asturias,2025-02,7.95,106.7,1242
33,asturias,2025-03,8.0,136.6,1243
33,asturias,2025-04,11.55,154.1,1244
33,asturias,2025-05,12.603225806451613,178.9,1245
33,asturias,2025-06,17.573333333333334,105.0,1246
33,asturias,2025-07,17.416129032258063,64.7,1247
33,asturias,2025-08,18.925806451612903,31.7,1248
33,asturias,2025-09,14.933333333333334,90.1,1249
33,asturias,2025-10,13.619354838709677,42.5,1250
33,asturias,2025-11,9.593333333333334,184.79999999999998,1251
33,asturias,2025-12,6.809677419354839,114.5,1252
33,asturias,2026-01,5.922580645161291,127.1,1253
33,asturias,2026-02,8.8,9.2,1254
34,palencia,2023-01,3.4064516129032256,40.9,1255
34,palencia,2023-02,3.15,28.3,1256
